name	lat	lng	category	subcategory	description	phone	website	address	hours_mon	hours_tue	hours_wed	hours_thu	hours_fri	hours_sat	hours_sun	image_file
Shay Trailer Sales	45.0332437	-64.73985019999999	Business	Shops	"<b>Shay Trailer Sales</b><br><i>4241 Nova Scotia Trunk 1 Suite A, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-1155<br><a href=""https://www.shaytrailers.com/"">https://www.shaytrailers.com/</a>"	(902) 538-1155	https://www.shaytrailers.com/	4241 Nova Scotia Trunk 1 Suite A, Berwick, NS B0P 1E0, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	shay-trailer-sales.jpg
Murphys Auto Sales	45.03270269999999	-64.732559	Business	Shops	"<b>Murphys Auto Sales</b><br><i>4358 Evangeline Trl, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 300-1583<br><a href=""https://murphysautosales.com/"">https://murphysautosales.com/</a>"	(902) 300-1583	https://murphysautosales.com/	4358 Evangeline Trl, Berwick, NS B0P 1E0, Canada	F: 09:30 T: 18:00	F: 09:30 T: 18:00	F: 09:30 T: 18:00	F: 09:30 T: 18:00	F: 09:30 T: 18:30	F: 10:00 T: 14:00	closed	murphys-auto-sales.jpg
Avery's Farm Market	45.0327112	-64.73149579999999	Business	Shops	<b>Avery's Farm Market</b><br><i>South Berwick, 4360 Evangeline Trl, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-5538	(902) 538-5538		South Berwick, 4360 Evangeline Trl, Berwick, NS B0P 1E0, Canada	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	avery-s-farm-market.jpg
Lutz Family Farm Market	45.03369	-64.71034	Business	Shops	<b>Lutz Family Farm Market</b><br><i>4710 Nova Scotia Trunk 1, Berwick, NS B0P 1E0, Canada</i><br>Tel: (506) 261-0932	(506) 261-0932		4710 Nova Scotia Trunk 1, Berwick, NS B0P 1E0, Canada	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	lutz-family-farm-market.jpg
Valley stealz N deals	45.0718786	-64.735455	Business	Shops	"<b>Valley stealz N deals</b><br><i>318 Pleasant Valley Rd, Berwick, NS B0P 1E0, Canada</i><br><a href=""https://www.facebook.com/share/1ADaZNeRna/"">https://www.facebook.com/share/1ADaZNeRna/</a>"		https://www.facebook.com/share/1ADaZNeRna/	318 Pleasant Valley Rd, Berwick, NS B0P 1E0, Canada								valley-stealz-n-deals.jpg
Pleasant Valley Garlic & Greenhouse	45.0754459	-64.7325175	Business	Shops	<b>Pleasant Valley Garlic & Greenhouse</b><br><i>411 Pleasant Valley Rd, Somerset, NS B0P 1E0, Canada</i>			411 Pleasant Valley Rd, Somerset, NS B0P 1E0, Canada								pleasant-valley-garlic-greenhouse.jpg
Somerset Towing	45.07478669999999	-64.7498126	Business	Shops	<b>Somerset Towing</b><br><i>492 NS-360, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 300-0068	(902) 300-0068		492 NS-360, Berwick, NS B0P 1E0, Canada								somerset-towing.jpg
Rick Roods Transmission	45.0526859	-64.6773973	Business	Shops	"<b>Rick Roods Transmission</b><br><i>1652 Black Rock Rd, Waterville, NS B0P 0A2, Canada</i><br>Tel: (902) 538-1052<br><a href=""http://rickroodstransmission.com/"">http://rickroodstransmission.com/</a>"	(902) 538-1052	http://rickroodstransmission.com/	1652 Black Rock Rd, Waterville, NS B0P 0A2, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	rick-roods-transmission.jpg
Mostly Fine Things	45.03116170000001	-64.7926279	Landmark	Gallery	"<b>Mostly Fine Things</b><br><i>3408 Evangeline Trl, Aylesford, NS B0P 1C0, Canada</i><br>Tel: (902) 341-2091<br><a href=""http://mostlyfinethings.com/"">http://mostlyfinethings.com/</a>"	(902) 341-2091	http://mostlyfinethings.com/	3408 Evangeline Trl, Aylesford, NS B0P 1C0, Canada								mostly-fine-things.jpg
Zwaggs Outfits	45.04279510000001	-64.67380729999999	Business	Shops	"<b>Zwaggs Outfits</b><br><i>892 Thompson Rd, Waterville, NS B0P 1V0, Canada</i><br>Tel: (902) 537-1497<br><a href=""https://jst-outfit.myshopify.com/"">https://jst-outfit.myshopify.com/</a>"	(902) 537-1497	https://jst-outfit.myshopify.com/	892 Thompson Rd, Waterville, NS B0P 1V0, Canada								
Berwick Food Bank	45.04438649999999	-64.7195388	Business	Finance	"<b>Berwick Food Bank</b><br><i>100 South St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-1996<br><a href=""https://www.foodbankscanada.ca/"">https://www.foodbankscanada.ca/</a>"	(902) 538-1996	https://www.foodbankscanada.ca/	100 South St, Berwick, NS B0P 1E0, Canada	closed	closed	F: 18:00 T: 20:00	closed	closed	closed	closed	berwick-food-bank.jpg
Above & Beyond Barber	45.0439209	-64.7305855	Business	Services	"<b>Above & Beyond Barber</b><br><i>116B Maple Ave, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 292-4825<br><a href=""https://above-beyond.net/"">https://above-beyond.net/</a>"	(902) 292-4825	https://above-beyond.net/	116B Maple Ave, Berwick, NS B0P 1E0, Canada	F: 11:00 T: 19:00	F: 11:00 T: 19:00	F: 11:00 T: 19:00	F: 11:00 T: 19:00	F: 11:00 T: 19:00	F: 11:00 T: 19:00	closed	above-beyond-barber.jpg
Lark Salon	45.0746896	-64.7507663	Business	Services	"<b>Lark Salon</b><br><i>493 NS-360, Berwick, NS B0P 1E0, Canada</i><br>Tel: (416) 320-5075<br><a href=""https://www.larkhair.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7776312115146371729"">https://www.larkhair.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7776312115146371729</a>"	(416) 320-5075	https://www.larkhair.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7776312115146371729	493 NS-360, Berwick, NS B0P 1E0, Canada	F: 16:30 T: 20:00	F: 09:00 T: 15:00	F: 16:30 T: 19:00	F: 16:30 T: 20:00	F: 16:30 T: 20:00	F: 08:30 T: 15:00	F: 08:30 T: 15:00	lark-salon.jpg
REDROSIES CLIP AND SNIP hair shop	45.0156563	-64.75158669999999	Business	Services	<b>REDROSIES CLIP AND SNIP hair shop</b><br><i>2238 Hall Rd, Windermere Rd, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 847-5662	(902) 847-5662		2238 Hall Rd, Windermere Rd, Berwick, NS B0P 1E0, Canada								redrosies-clip-and-snip-hair-shop.jpg
Heartshine Wellness	45.0369976	-64.7257175	Business	Health	"<b>Heartshine Wellness</b><br><i>98 Kathleen Ct #4, South Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 229-7947<br><a href=""https://www.heartshinewellness.com/"">https://www.heartshinewellness.com/</a>"	(902) 229-7947	https://www.heartshinewellness.com/	98 Kathleen Ct #4, South Berwick, NS B0P 1E0, Canada	closed	closed	closed	closed	closed	F: 09:00 T: 17:00	closed	heartshine-wellness.jpg
Valley R&R Campground	45.075032	-64.704875	Nature	Camping	"<b>Valley R&R Campground</b><br><i>210 W Steadman Rd, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-8888<br><a href=""https://www.valleyrandrcampground.com/"">https://www.valleyrandrcampground.com/</a>"	(902) 538-8888	https://www.valleyrandrcampground.com/	210 W Steadman Rd, Berwick, NS B0P 1E0, Canada	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	valley-r-r-campground.jpg
Annapolis Bed & Breakfast	45.047688	-64.73680999999999	Business	Accommodation	<b>Annapolis Bed & Breakfast</b><br><i>COMMERCIAL, Berwick, NS B0P 1E0, Canada</i>			COMMERCIAL, Berwick, NS B0P 1E0, Canada								
Hidden Gardens Bed & Breakfast	45.051158	-64.743072	Business	Accommodation	<b>Hidden Gardens Bed & Breakfast</b><br><i>274 Main St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-0813	(902) 538-0813		274 Main St, Berwick, NS B0P 1E0, Canada								hidden-gardens-bed-breakfast.jpg
Private, quiet Valley delight!	45.0192528	-64.72278589999999	Business	Accommodation	<b>Private, quiet Valley delight!</b><br><i>Kings County, NS B0P 1E0, Canada</i>			Kings County, NS B0P 1E0, Canada								
Pipeline Commercial	45.071983	-64.7493983	Business	Automotive	<b>Pipeline Commercial</b><br><i>439 NS-360, Somerset, NS B0P 1E0, Canada</i>			439 NS-360, Somerset, NS B0P 1E0, Canada								
Somerset Market Shell	45.0738026	-64.7491544	Business	Automotive	<b>Somerset Market Shell</b><br><i>4302 Brooklyn St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-8866	(902) 538-8866		4302 Brooklyn St, Berwick, NS B0P 1E0, Canada	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 19:00	somerset-market-shell.jpg
Foodland	45.044861	-64.7368349	Business	Business												
Bargain Harley's	45.0424279	-64.7344984	Business	Business												
South Berwick General Store	45.0332742	-64.7313595	Business	Business												
Home Hardware	45.040016	-64.7350806	Business	Business												
Apple Capital Museum and Visitor Information Centre	45.0416474	-64.7350752	Landmark	Museum	"<b>Apple Capital Museum and Visitor Information Centre</b><br><i>173 Commercial St, Berwick, NS B0P 0A5, Canada</i><br>Tel: (902) 538-9229<br><a href=""https://berwickapplemuseum.wixsite.com/homepage"">https://berwickapplemuseum.wixsite.com/homepage</a>"	(902) 538-9229	https://berwickapplemuseum.wixsite.com/homepage	173 Commercial St, Berwick, NS B0P 0A5, Canada	F: 09:00 T: 16:00	F: 09:00 T: 16:00	F: 09:00 T: 16:00	F: 09:00 T: 16:00	F: 09:00 T: 16:00	closed	closed	apple-capital-museum-and-visitor-information-centre.jpg
Rail Trail BERWICK	45.0411564	-64.7345114	Landmark	Museum	<b>Rail Trail BERWICK</b><br><i>1E0, Kingston Rail Trail, Berwick, NS B0P 0A5, Canada</i>			1E0, Kingston Rail Trail, Berwick, NS B0P 0A5, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	rail-trail-berwick.jpg
Annapolis Valley Regional Library	45.04673339999999	-64.7359683	Landmark	Library	"<b>Annapolis Valley Regional Library</b><br><i>236 Commercial St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-2665<br><a href=""https://valleylibrary.ca/"">https://valleylibrary.ca/</a>"	(902) 538-2665	https://valleylibrary.ca/	236 Commercial St, Berwick, NS B0P 1E0, Canada								
Little Free Library	45.0470857	-64.7315576	Landmark	Library	<b>Little Free Library</b><br><i>144 Maple Ave, Berwick, NS B0P 1E0, Canada</i>			144 Maple Ave, Berwick, NS B0P 1E0, Canada								little-free-library.jpg
Little Library	45.0373167	-64.7330769	Landmark	Library	<b>Little Library</b><br><i>Berwick, NS B0P 1E0, Canada</i>			Berwick, NS B0P 1E0, Canada								
Berwick Baptist Church	45.0490895	-64.7380287	Landmark	Religious	"<b>Berwick Baptist Church</b><br><i>265 Commercial St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-3729<br><a href=""https://www.berwickbaptist.ca/"">https://www.berwickbaptist.ca/</a>"	(902) 538-3729	https://www.berwickbaptist.ca/	265 Commercial St, Berwick, NS B0P 1E0, Canada	closed	closed	closed	closed	closed	closed	F: 10:00 T: 12:30	berwick-baptist-church.jpg
St Anthony of Padua's Catholic Parish Church	45.0412633	-64.73756399999999	Landmark	Religious	<b>St Anthony of Padua's Catholic Parish Church</b><br><i>120 Mill St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-3194	(902) 538-3194		120 Mill St, Berwick, NS B0P 1E0, Canada	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	closed	closed	st-anthony-of-padua-s-catholic-parish-church.jpg
Berwick Camp	45.0363119	-64.7336215	Landmark	Religious	"<b>Berwick Camp</b><br><i>115 Commercial St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-9380<br><a href=""http://www.berwickcamp.org/"">http://www.berwickcamp.org/</a>"	(902) 538-9380	http://www.berwickcamp.org/	115 Commercial St, Berwick, NS B0P 1E0, Canada								berwick-camp.jpg
Berwick Trinity United Church of Canada	45.04709010000001	-64.73631069999999	Landmark	Religious	"<b>Berwick Trinity United Church of Canada</b><br><i>240 Commercial St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-9251<br><a href=""http://www.berwick-ucc.ca/"">http://www.berwick-ucc.ca/</a>"	(902) 538-9251	http://www.berwick-ucc.ca/	240 Commercial St, Berwick, NS B0P 1E0, Canada								berwick-trinity-united-church-of-canada.jpg
Weston Christian Fellowship	45.059225	-64.787637	Landmark	Religious	<b>Weston Christian Fellowship</b><br><i>3611 Brooklyn St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-3625	(902) 538-3625		3611 Brooklyn St, Berwick, NS B0P 1E0, Canada	F: 19:00 T: 21:00	closed	F: 14:00 T: 16:00	closed	closed	closed	F: 09:30 T: 16:00	
Waterville Baptist Church	45.05355600000001	-64.67461999999999	Landmark	Religious	"<b>Waterville Baptist Church</b><br><i>1243 Mill St, Waterville, NS B0P 1V0, Canada</i><br><a href=""http://www.facebook.com/watervillebaptist"">http://www.facebook.com/watervillebaptist</a>"		http://www.facebook.com/watervillebaptist	1243 Mill St, Waterville, NS B0P 1V0, Canada								waterville-baptist-church.jpg
Faith Tabernacle Untd Pntcstl	45.0452332	-64.7346891	Landmark	Religious	<b>Faith Tabernacle Untd Pntcstl</b><br><i>Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-0194	(902) 538-0194		Berwick, NS B0P 1E0, Canada								
Anglican Church Rectory	45.0430532	-64.7397854	Landmark	Religious	<b>Anglican Church Rectory</b><br><i>128 Foster St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-9371	(902) 538-9371		128 Foster St, Berwick, NS B0P 1E0, Canada								
Centennial Park	45.04329800000001	-64.738743	Nature	Park	<b>Centennial Park</b><br><i>149 Union St, Berwick, NS B0P 0A7, Canada</i>			149 Union St, Berwick, NS B0P 0A7, Canada								centennial-park.jpg
Berwick	45.0455356	-64.7361374	Business	Other	<b>Berwick</b><br><i>Berwick, NS, Canada</i>			Berwick, NS, Canada								berwick.jpg
RBC Royal Bank	45.0431053	-64.7357389	Business	Finance	"<b>RBC Royal Bank</b><br><i>195 Commercial St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-8025<br><a href=""https://maps.rbcroyalbank.com/NS-BERWICK-branch-993"">https://maps.rbcroyalbank.com/NS-BERWICK-branch-993</a>"	(902) 538-8025	https://maps.rbcroyalbank.com/NS-BERWICK-branch-993	195 Commercial St, Berwick, NS B0P 1E0, Canada	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	closed	closed	rbc-royal-bank.jpg
Western Kings Memorial Health Centre	45.0367634	-64.7370286	Business	Other	"<b>Western Kings Memorial Health Centre</b><br><i>121 Orchard St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-3111<br><a href=""https://www.nshealth.ca/locations-details/Western%20Kings%20Memorial%20Health%20Centre"">https://www.nshealth.ca/locations-details/Western%20Kings%20Memorial%20Health%20Centre</a>"	(902) 538-3111	https://www.nshealth.ca/locations-details/Western%20Kings%20Memorial%20Health%20Centre	121 Orchard St, Berwick, NS B0P 1E0, Canada	F: 00:00 T: 00:00	closed	closed	closed	closed	closed	closed	western-kings-memorial-health-centre.jpg
Bounce Kingdom Party Rentals	45.045057	-64.721054	Business	Other	"<b>Bounce Kingdom Party Rentals</b><br><i>60 Morse Ln #6, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 694-4952<br><a href=""https://bouncekingdompartyrentals.com/"">https://bouncekingdompartyrentals.com/</a>"	(902) 694-4952	https://bouncekingdompartyrentals.com/	60 Morse Ln #6, Berwick, NS B0P 1E0, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	bounce-kingdom-party-rentals.jpg
ShooterBug Photography & Design Studio	45.0386976	-64.734062	Business	Other	<b>ShooterBug Photography & Design Studio</b><br><i>141 Commercial St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 691-2335	(902) 691-2335		141 Commercial St, Berwick, NS B0P 1E0, Canada								
Darcee Dorrans Aesthetics	45.0459896	-64.7348739	Business	Other	<b>Darcee Dorrans Aesthetics</b><br><i>178 Cottage St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 375-2220	(902) 375-2220		178 Cottage St, Berwick, NS B0P 1E0, Canada								
Viking Ventures Limited	45.0322784	-64.7378516	Business	Services	"<b>Viking Ventures Limited</b><br><i>4248 Nova Scotia Trunk 1, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-7509<br><a href=""https://www.vikinghomes.ca/"">https://www.vikinghomes.ca/</a>"	(902) 538-7509	https://www.vikinghomes.ca/	4248 Nova Scotia Trunk 1, Berwick, NS B0P 1E0, Canada								
Berwick & District Nursery School	45.035931	-64.74136500000002	Business	Other	<b>Berwick & District Nursery School</b><br><i>155 Orchard St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-9680	(902) 538-9680		155 Orchard St, Berwick, NS B0P 1E0, Canada								
Valley Naturopathic	45.0432952	-64.7367137	Business	Other	"<b>Valley Naturopathic</b><br><i>139 Union St, Berwick, NS B0P 0A7, Canada</i><br>Tel: (902) 538-8733<br><a href=""https://www.valleynaturopathic.net/"">https://www.valleynaturopathic.net/</a>"	(902) 538-8733	https://www.valleynaturopathic.net/	139 Union St, Berwick, NS B0P 0A7, Canada	F: 12:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	closed	closed	closed	
Saunders Insurance	45.0452941	-64.735713	Business	Professional Services	"<b>Saunders Insurance</b><br><i>220 Commercial St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-3141<br><a href=""http://www.rigl.ca/meet-team-rigl-saunders-insurance/"">http://www.rigl.ca/meet-team-rigl-saunders-insurance/</a>"	(902) 538-3141	http://www.rigl.ca/meet-team-rigl-saunders-insurance/	220 Commercial St, Berwick, NS B0P 1E0, Canada	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	closed	closed	
New Vision Special Care Homes Limited	45.0482515	-64.73745989999999	Business	Other	"<b>New Vision Special Care Homes Limited</b><br><i>255 Commercial St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-9579<br><a href=""http://www.newvisionhealthcare.ca/dsp"">http://www.newvisionhealthcare.ca/dsp</a>"	(902) 538-9579	http://www.newvisionhealthcare.ca/dsp	255 Commercial St, Berwick, NS B0P 1E0, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	
Steven Walker Automotive Services	45.044161	-64.722472	Business	Other	"<b>Steven Walker Automotive Services</b><br><i>102 South St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-2886<br><a href=""http://www.walkerautomotive.ca/"">http://www.walkerautomotive.ca/</a>"	(902) 538-2886	http://www.walkerautomotive.ca/	102 South St, Berwick, NS B0P 1E0, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	steven-walker-automotive-services.jpg
Copperstone Financial Group	45.04471650000001	-64.7354055	Business	Professional Services	"<b>Copperstone Financial Group</b><br><i>212 Commercial St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (800) 363-3043<br><a href=""http://www.copperstonefinancial.ca/"">http://www.copperstonefinancial.ca/</a>"	(800) 363-3043	http://www.copperstonefinancial.ca/	212 Commercial St, Berwick, NS B0P 1E0, Canada	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	closed	closed	copperstone-financial-group.jpg
Somerset and District Elementary School	45.0757199	-64.74807	Landmark	Education	"<b>Somerset and District Elementary School</b><br><i>4339 Brooklyn St, Somerset, NS B0P 1E0, Canada</i><br>Tel: (902) 538-4670<br><a href=""http://www.somerset.ednet.ns.ca/"">http://www.somerset.ednet.ns.ca/</a>"	(902) 538-4670	http://www.somerset.ednet.ns.ca/	4339 Brooklyn St, Somerset, NS B0P 1E0, Canada								
Darwin Event Group	45.0453381	-64.7207353	Business	Other	"<b>Darwin Event Group</b><br><i>60 Morse Ln #16, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 679-7177<br><a href=""https://darwineventgroup.com/"">https://darwineventgroup.com/</a>"	(902) 679-7177	https://darwineventgroup.com/	60 Morse Ln #16, Berwick, NS B0P 1E0, Canada	F: 09:00 T: 16:00	F: 09:00 T: 16:00	F: 09:00 T: 16:00	F: 09:00 T: 16:00	F: 09:00 T: 16:00	closed	closed	darwin-event-group.jpg
Rousseau Irrigation	45.0199639	-64.7302667	Business	Services	"<b>Rousseau Irrigation</b><br><i>75 Lawrence Rd, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 847-1234<br><a href=""https://www.rousseauirrigation.ca/"">https://www.rousseauirrigation.ca/</a>"	(902) 847-1234	https://www.rousseauirrigation.ca/	75 Lawrence Rd, Berwick, NS B0P 1E0, Canada								
The Chair You Wear	45.036788	-64.7436185	Business	Other	<b>The Chair You Wear</b><br><i>7 Thomas St, Berwick, NS B3E 1M4, Canada</i><br>Tel: (902) 538-7397	(902) 538-7397		7 Thomas St, Berwick, NS B3E 1M4, Canada								
Larry Morse Electric	45.0469636	-64.729214	Business	Services	<b>Larry Morse Electric</b><br><i>140 Cottage St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-3461	(902) 538-3461		140 Cottage St, Berwick, NS B0P 1E0, Canada								
CIBC ATM	45.0440889	-64.7352977	Business	Professional Services	"<b>CIBC ATM</b><br><i>202 Commercial St, Berwick, NS B0P 1E0, Canada</i><br><a href=""https://www.cibc.com/"">https://www.cibc.com/</a>"		https://www.cibc.com/	202 Commercial St, Berwick, NS B0P 1E0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	
AppleTown Dental Centre	45.04360200000001	-64.73508799999999	Business	Other	"<b>AppleTown Dental Centre</b><br><i>196 Commercial St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-9065<br><a href=""http://www.berwickdental.com/"">http://www.berwickdental.com/</a>"	(902) 538-9065	http://www.berwickdental.com/	196 Commercial St, Berwick, NS B0P 1E0, Canada	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 13:00	closed	closed	appletown-dental-centre.jpg
Serenity Lindsay Annapolis Valley Funeral Home and Chapels	45.043131	-64.735163	Business	Other	"<b>Serenity Lindsay Annapolis Valley Funeral Home and Chapels</b><br><i>192 Commercial St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-9900<br><a href=""https://serenityfuneralhome.ca/tribute/current-services/index.html"">https://serenityfuneralhome.ca/tribute/current-services/index.html</a>"	(902) 538-9900	https://serenityfuneralhome.ca/tribute/current-services/index.html	192 Commercial St, Berwick, NS B0P 1E0, Canada	F: 08:30 T: 17:30	F: 08:30 T: 17:30	F: 08:30 T: 17:30	F: 08:30 T: 17:30	F: 08:30 T: 17:30	closed	closed	
Canada Post	45.04296840000001	-64.7362093	Landmark	Civic	"<b>Canada Post</b><br><i>136 Union St, Berwick, NS B0P 0A7, Canada</i><br>Tel: (902) 538-9254<br><a href=""https://www.canadapost.ca/"">https://www.canadapost.ca/</a>"	(902) 538-9254	https://www.canadapost.ca/	136 Union St, Berwick, NS B0P 0A7, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 18:00	F: 08:00 T: 17:00	closed	closed	canada-post.jpg
Larry's Pharmacy	45.0423835	-64.7348985	Business	Health	"<b>Larry's Pharmacy</b><br><i>182 Commercial St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-1644<br><a href=""https://www.larryspharmacy.ca/"">https://www.larryspharmacy.ca/</a>"	(902) 538-1644	https://www.larryspharmacy.ca/	182 Commercial St, Berwick, NS B0P 1E0, Canada	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 09:00 T: 17:00	F: 12:00 T: 17:00	larry-s-pharmacy.jpg
Irving Oil	45.041977	-64.734668	Business	Automotive	"<b>Irving Oil</b><br><i>174 Commercial St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-7122<br><a href=""https://www.irvingoil.com/location/irving-oil-26116?utm_source=G&utm_medium=lpm&utm_campaign=irving"">https://www.irvingoil.com/location/irving-oil-26116?utm_source=G&utm_medium=lpm&utm_campaign=irving</a>"	(902) 538-7122	https://www.irvingoil.com/location/irving-oil-26116?utm_source=G&utm_medium=lpm&utm_campaign=irving	174 Commercial St, Berwick, NS B0P 1E0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	irving-oil.jpg
Berwick Electric Utility	45.0514319	-64.7333529	Landmark	Civic	<b>Berwick Electric Utility</b><br><i>216 Main St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-4744	(902) 538-4744		216 Main St, Berwick, NS B0P 1E0, Canada								
Rainforth Park	45.0447311	-64.739006	Nature	Park	"<b>Rainforth Park</b><br><i>205 Cottage St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-8068<br><a href=""http://berwick.ca/"">http://berwick.ca/</a>"	(902) 538-8068	http://berwick.ca/	205 Cottage St, Berwick, NS B0P 1E0, Canada	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	rainforth-park.jpg
Chute Park	45.035395	-64.7402426	Nature	Park	"<b>Chute Park</b><br><i>149.5 Orchard St, Berwick, NS B0P 1E0, Canada</i><br>Tel: (902) 538-8068<br><a href=""http://berwick.ca/"">http://berwick.ca/</a>"	(902) 538-8068	http://berwick.ca/	149.5 Orchard St, Berwick, NS B0P 1E0, Canada								chute-park.jpg
Waterville Recreation Park	45.0522418	-64.6851135	Nature	Park	<b>Waterville Recreation Park</b><br><i>1015 Maple St, Waterville, NS B0P 1V0, Canada</i>			1015 Maple St, Waterville, NS B0P 1V0, Canada								waterville-recreation-park.jpg
Waterville Disc Golf Course	45.0527226	-64.68519429999999	Nature	Park	<b>Waterville Disc Golf Course</b><br><i>1015 Maple St, Waterville, NS B0P 1V0, Canada</i>			1015 Maple St, Waterville, NS B0P 1V0, Canada								waterville-disc-golf-course.jpg
