name	lat	lng	category	subcategory	description	phone	website	address	hours_mon	hours_tue	hours_wed	hours_thu	hours_fri	hours_sat	hours_sun	image_file
McConnell's Sod Supply Ltd.	45.07805800000001	-64.413491	Business	Services	"<b>McConnell's Sod Supply Ltd.</b><br><i>311 Sunnyside Rd, Greenwich, NS B4P 0N4, Canada</i><br>Tel: (902) 542-2791<br><a href=""http://www.mcconnellssod.com/"">http://www.mcconnellssod.com/</a>"	(902) 542-2791	http://www.mcconnellssod.com/	311 Sunnyside Rd, Greenwich, NS B4P 0N4, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	mcconnell-s-sod-supply-ltd.jpg
Horlings Plants	45.0809593	-64.2992706	Business	Shops	"<b>Horlings Plants</b><br><i>1498 Grand Pré Rd, Wolfville, NS B4P 2R3, Canada</i><br>Tel: (902) 690-5507<br><a href=""http://www.horlingsplants.ca/"">http://www.horlingsplants.ca/</a>"	(902) 690-5507	http://www.horlingsplants.ca/	1498 Grand Pré Rd, Wolfville, NS B4P 2R3, Canada								horlings-plants.jpg
L'Acadie Vineyards	45.0667826	-64.33211399999999	Landmark	Historic	"<b>L'Acadie Vineyards</b><br><i>310 Slayter Rd, Gaspereau, NS B4P 2R1, Canada</i><br>Tel: (902) 542-8463<br><a href=""http://www.lacadievineyards.ca/"">http://www.lacadievineyards.ca/</a>"	(902) 542-8463	http://www.lacadievineyards.ca/	310 Slayter Rd, Gaspereau, NS B4P 2R1, Canada	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 12:00 T: 16:00	l-acadie-vineyards.jpg
Fox Hill Cheese House	45.1124759	-64.39864690000002	Business	Shops	"<b>Fox Hill Cheese House</b><br><i>1678 Church St, Port Williams, NS B0P 1T0, Canada</i><br>Tel: (902) 542-3599<br><a href=""http://www.foxhillcheesehouse.com/"">http://www.foxhillcheesehouse.com/</a>"	(902) 542-3599	http://www.foxhillcheesehouse.com/	1678 Church St, Port Williams, NS B0P 1T0, Canada	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 12:00 T: 18:00	fox-hill-cheese-house.jpg
Shoppers Drug Mart	45.091038	-64.361932	Business	Health	"<b>Shoppers Drug Mart</b><br><i>433 Main St, Wolfville, NS B4P 0C4, Canada</i><br>Tel: (902) 542-2248<br><a href=""https://www.shoppersdrugmart.ca/en/stores/158-shoppers-drug-mart-wolfville/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM"">https://www.shoppersdrugmart.ca/en/stores/158-shoppers-drug-mart-wolfville/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM</a>"	(902) 542-2248	https://www.shoppersdrugmart.ca/en/stores/158-shoppers-drug-mart-wolfville/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM	433 Main St, Wolfville, NS B4P 0C4, Canada	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	shoppers-drug-mart.jpg
Acadia University Bookstore	45.086788	-64.364317	Business	Shops	"<b>Acadia University Bookstore</b><br><i>Wheelock Dining Hall, 44 Highland Ave, Wolfville, NS B4P 1Y7, Canada</i><br>Tel: (902) 585-1201<br><a href=""https://www.bkstr.com/acadiastore/home?cm_mmc=OrganicSearch-_-GoogleMyBusiness-_-Google-_-921"">https://www.bkstr.com/acadiastore/home?cm_mmc=OrganicSearch-_-GoogleMyBusiness-_-Google-_-921</a>"	(902) 585-1201	https://www.bkstr.com/acadiastore/home?cm_mmc=OrganicSearch-_-GoogleMyBusiness-_-Google-_-921	Wheelock Dining Hall, 44 Highland Ave, Wolfville, NS B4P 1Y7, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	acadia-university-bookstore.jpg
Rafuse Home Hardware Building Centre	45.09441229999999	-64.3647317	Business	Shops	"<b>Rafuse Home Hardware Building Centre</b> — Branch of a chain store offering products like paint, tools, grills & home-improvement supplies.<br><i>180 Dykeland St, Wolfville, NS B4P 1A2, Canada</i><br>Tel: (902) 542-2211<br><a href=""https://www.homehardware.ca/en/store/30958?utm_source=google&utm_medium=organic_search&utm_campaign=local_seo&utm_content=30958"">https://www.homehardware.ca/en/store/30958?utm_source=google&utm_medium=organic_search&utm_campaign=local_seo&utm_content=30958</a>"	(902) 542-2211	https://www.homehardware.ca/en/store/30958?utm_source=google&utm_medium=organic_search&utm_campaign=local_seo&utm_content=30958	180 Dykeland St, Wolfville, NS B4P 1A2, Canada	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 18:00	F: 08:00 T: 17:00	F: 10:00 T: 17:00	rafuse-home-hardware-building-centre.jpg
Reid's Meats & Kwik-Way	45.077136	-64.317548	Business	Shops	<b>Reid's Meats & Kwik-Way</b><br><i>1751 Melanson Rd, Wolfville, NS B4P 0K2, Canada</i><br>Tel: (902) 542-2108	(902) 542-2108		1751 Melanson Rd, Wolfville, NS B4P 0K2, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	reid-s-meats-kwik-way.jpg
Gaspereau Valley Fibres - Yarn Shop	45.07090299999999	-64.33500599999999	Business	Shops	"<b>Gaspereau Valley Fibres - Yarn Shop</b><br><i>830 Gaspereau River Rd, Wolfville, NS B4P 2N5, Canada</i><br>Tel: (902) 542-2656<br><a href=""http://www.gaspereauvalleyfibres.ca/"">http://www.gaspereauvalleyfibres.ca/</a>"	(902) 542-2656	http://www.gaspereauvalleyfibres.ca/	830 Gaspereau River Rd, Wolfville, NS B4P 2N5, Canada	closed	F: 11:00 T: 16:00	F: 11:00 T: 16:00	F: 11:00 T: 16:00	F: 11:00 T: 16:00	F: 11:00 T: 16:00	closed	gaspereau-valley-fibres-yarn-shop.jpg
Buds And Bygones	45.09099399999999	-64.359416	Business	Shops	"<b>Buds And Bygones</b><br><i>11 Gaspereau Ave, Wolfville, NS B4P 2C3, Canada</i><br>Tel: (902) 542-7623<br><a href=""http://www.wolfvilleflowers.com/"">http://www.wolfvilleflowers.com/</a>"	(902) 542-7623	http://www.wolfvilleflowers.com/	11 Gaspereau Ave, Wolfville, NS B4P 2C3, Canada	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	closed	buds-and-bygones.jpg
Blomidon Nurseries	45.08363809999999	-64.3989058	Business	Shops	"<b>Blomidon Nurseries</b><br><i>10060 Nova Scotia Trunk 1, Wolfville, NS B4P 0M8, Canada</i><br>Tel: (902) 542-3346<br><a href=""http://www.blomidonnurseries.com/"">http://www.blomidonnurseries.com/</a>"	(902) 542-3346	http://www.blomidonnurseries.com/	10060 Nova Scotia Trunk 1, Wolfville, NS B4P 0M8, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 09:00 T: 17:00	blomidon-nurseries.jpg
Mariposa Interiors	45.09233429999999	-64.3610496	Business	Services	"<b>Mariposa Interiors</b><br><i>112 Front St, Wolfville, NS B4P 1A4, Canada</i><br>Tel: (902) 542-7881<br><a href=""http://www.mariposainteriors.ca/"">http://www.mariposainteriors.ca/</a>"	(902) 542-7881	http://www.mariposainteriors.ca/	112 Front St, Wolfville, NS B4P 1A4, Canada	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	closed	closed	
Wolfville Cheese Shop	45.0916691	-64.3614116	Business	Shops	"<b>Wolfville Cheese Shop</b><br><i>416 Main St, Wolfville, NS B4P 2A7, Canada</i><br>Tel: (902) 542-5992<br><a href=""https://www.thewolfvillecheeseshop.com/"">https://www.thewolfvillecheeseshop.com/</a>"	(902) 542-5992	https://www.thewolfvillecheeseshop.com/	416 Main St, Wolfville, NS B4P 2A7, Canada	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 11:00 T: 17:00	wolfville-cheese-shop.jpg
NSLC Beer, Wine, Spirits	45.092329	-64.362246	Business	Shops	"<b>NSLC Beer, Wine, Spirits</b><br><i>122 Front St, Wolfville, NS B4P 1A4, Canada</i><br>Tel: (902) 542-3433<br><a href=""http://www.mynslc.com/"">http://www.mynslc.com/</a>"	(902) 542-3433	http://www.mynslc.com/	122 Front St, Wolfville, NS B4P 1A4, Canada	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 12:00 T: 17:00	nslc-beer-wine-spirits.jpg
Sister Lotus	45.09030200000001	-64.3622717	Business	Shops	"<b>Sister Lotus</b><br><i>21 D Linden Ave, Wolfville, NS B4P 2A5, Canada</i><br>Tel: (902) 680-8839<br><a href=""https://www.sisterlotus.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18313806600437894108"">https://www.sisterlotus.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18313806600437894108</a>"	(902) 680-8839	https://www.sisterlotus.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18313806600437894108	21 D Linden Ave, Wolfville, NS B4P 2A5, Canada								sister-lotus.jpg
Valley Discount Activewear	45.1019993	-64.417581	Business	Shops	"<b>Valley Discount Activewear</b><br><i>15 Cooperage Ln, Port Williams, NS B0P 1T0, Canada</i><br>Tel: (902) 385-4803<br><a href=""http://valley-discount-activewear.square.site/"">http://valley-discount-activewear.square.site/</a>"	(902) 385-4803	http://valley-discount-activewear.square.site/	15 Cooperage Ln, Port Williams, NS B0P 1T0, Canada	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	valley-discount-activewear.jpg
BeLeaf Aveda Concept Salons & Spa	45.0920762	-64.3583027	Business	Services	"<b>BeLeaf Aveda Concept Salons & Spa</b><br><i>336 Main St, Wolfville, NS B4P 1C8, Canada</i><br>Tel: (902) 365-5323<br><a href=""https://beleafsalonspa.ca/"">https://beleafsalonspa.ca/</a>"	(902) 365-5323	https://beleafsalonspa.ca/	336 Main St, Wolfville, NS B4P 1C8, Canada	F: 10:00 T: 17:00	F: 10:00 T: 19:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 19:00	F: 09:00 T: 17:00	closed	beleaf-aveda-concept-salons-spa.jpg
Sehkahnee's Ascension Product Grooming And Accessories	45.09191089999999	-64.3621866	Business	Services	<b>Sehkahnee's Ascension Product Grooming And Accessories</b><br><i>2 Central Ave, Wolfville, NS B4P 2A6, Canada</i><br>Tel: (902) 542-5251	(902) 542-5251		2 Central Ave, Wolfville, NS B4P 2A6, Canada	closed	F: 10:30 T: 15:30	F: 09:00 T: 17:00	F: 10:30 T: 18:30	F: 10:30 T: 19:00	F: 10:00 T: 15:30	closed	sehkahnee-s-ascension-product-grooming-and-accessories.jpg
Angel's Hairstyling	45.097445	-64.4113409	Business	Services	<b>Angel's Hairstyling</b><br><i>1056 High St, Port Williams, NS B0P 1T0, Canada</i><br>Tel: (902) 542-7258	(902) 542-7258		1056 High St, Port Williams, NS B0P 1T0, Canada								
Hair by Chantal Minnaar	45.06245759999999	-64.3517498	Business	Services	"<b>Hair by Chantal Minnaar</b><br><i>2747 Greenfield Rd, Wolfville, NS B4P 2R1, Canada</i><br>Tel: (403) 609-5141<br><a href=""http://www.vagaro.com/hairbychantalminnaar"">http://www.vagaro.com/hairbychantalminnaar</a>"	(403) 609-5141	http://www.vagaro.com/hairbychantalminnaar	2747 Greenfield Rd, Wolfville, NS B4P 2R1, Canada	closed	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 00:00 T: 17:00	closed	closed	closed	hair-by-chantal-minnaar.jpg
Images & Attitudes Hair Design	45.053598	-64.387794	Business	Services	<b>Images & Attitudes Hair Design</b><br><i>3288 Black River Rd, Wolfville, NS B4P 2R1, Canada</i><br>Tel: (902) 670-3634	(902) 670-3634		3288 Black River Rd, Wolfville, NS B4P 2R1, Canada								
Andrew H. McCain Arena	45.0924029	-64.3687027	Business	Health	"<b>Andrew H. McCain Arena</b><br><i>Wolfville, NS B4P 1E5, Canada</i><br>Tel: (902) 585-1568<br><a href=""https://fitness.acadiau.ca/"">https://fitness.acadiau.ca/</a>"	(902) 585-1568	https://fitness.acadiau.ca/	Wolfville, NS B4P 1E5, Canada								andrew-h-mccain-arena.jpg
Tidal Training Club	45.0933219	-64.36397749999999	Business	Health	"<b>Tidal Training Club</b><br><i>33 Elm Ave, Wolfville, NS B4P 2A1, Canada</i><br><a href=""http://www.tidaltrainingclub.com/"">http://www.tidaltrainingclub.com/</a>"		http://www.tidaltrainingclub.com/	33 Elm Ave, Wolfville, NS B4P 2A1, Canada								tidal-training-club.jpg
Acadia Athletics Complex	45.0919024	-64.3684648	Business	Health	"<b>Acadia Athletics Complex</b><br><i>550 Main St, Wolfville, NS B4P 2R6, Canada</i><br>Tel: (902) 585-1568<br><a href=""https://recreation.acadiau.ca/Home.html"">https://recreation.acadiau.ca/Home.html</a>"	(902) 585-1568	https://recreation.acadiau.ca/Home.html	550 Main St, Wolfville, NS B4P 2R6, Canada	F: 06:30 T: 23:00	F: 06:30 T: 23:00	F: 06:30 T: 23:00	F: 06:30 T: 23:00	F: 06:30 T: 23:00	F: 06:30 T: 23:00	F: 08:00 T: 22:00	acadia-athletics-complex.jpg
In Wolfville Luxury Bed and Breakfast	45.094332	-64.3408128	Business	Accommodation	<b>In Wolfville Luxury Bed and Breakfast</b> — Country-style rooms with free Wi-Fi in a casual B&B offering a 2-course breakfast & a garden.<br><i>56 Main St, Wolfville, NS B4P 0B7, Canada</i><br>Tel: (902) 542-0400	(902) 542-0400		56 Main St, Wolfville, NS B4P 0B7, Canada								in-wolfville-luxury-bed-and-breakfast.jpg
Planters' Barracks Country Inn	45.1045919	-64.38346299999999	Business	Accommodation	<b>Planters' Barracks Country Inn</b> — Charming rooms with river & farmland views in a refined adults-only inn offering free breakfast.<br><i>1464 Starrs Point Rd, Port Williams, NS B0P 1T0, Canada</i><br>Tel: (902) 697-3303	(902) 697-3303		1464 Starrs Point Rd, Port Williams, NS B0P 1T0, Canada								planters-barracks-country-inn.jpg
Garden Studio	45.0896	-64.37304999999999	Business	Accommodation	"<b>Garden Studio</b><br><i>611 Main St, Wolfville, NS B4P 1G1, Canada</i><br>Tel: (902) 697-2368<br><a href=""https://www.thestellarose.com/rooms/garden-studio"">https://www.thestellarose.com/rooms/garden-studio</a>"	(902) 697-2368	https://www.thestellarose.com/rooms/garden-studio	611 Main St, Wolfville, NS B4P 1G1, Canada								
River Valley Guest Cottage	45.076339	-64.3177549	Business	Accommodation	<b>River Valley Guest Cottage</b><br><i>24 Gaspereau River Rd, Wolfville, NS B4P 0K2, Canada</i><br>Tel: (902) 542-7304	(902) 542-7304		24 Gaspereau River Rd, Wolfville, NS B4P 0K2, Canada								river-valley-guest-cottage.jpg
Blue Shutters Accommodations	45.0890018	-64.3557091	Business	Accommodation	"<b>Blue Shutters Accommodations</b> — Individually styled, traditional rooms with free Wi-Fi & full breakfast, in a family-run B&B.<br><i>7 Blomidon Terrace, Wolfville, NS B4P 2G8, Canada</i><br><a href=""https://airbnb.com/h/bsa-apartment"">https://airbnb.com/h/bsa-apartment</a>"		https://airbnb.com/h/bsa-apartment	7 Blomidon Terrace, Wolfville, NS B4P 2G8, Canada	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	blue-shutters-accommodations.jpg
Gingerbread House Inn	45.0909614	-64.37269119999999	Business	Accommodation	"<b>Gingerbread House Inn</b> — Individually decorated rooms & suites with full cooked breakfast in a quirky B&B.<br><i>8 Robie Tufts Dr, Wolfville, NS B4P 1X1, Canada</i><br>Tel: (902) 542-1458<br><a href=""http://www.gingerbreadhouse.ca/"">http://www.gingerbreadhouse.ca/</a>"	(902) 542-1458	http://www.gingerbreadhouse.ca/	8 Robie Tufts Dr, Wolfville, NS B4P 1X1, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	gingerbread-house-inn.jpg
In Town - Summer St. Private Suite	45.0907516	-64.3612213	Business	Accommodation	<b>In Town - Summer St. Private Suite</b><br><i>Wolfville, NS B4P 1J8, Canada</i>			Wolfville, NS B4P 1J8, Canada								
Locust Starr Inn	45.0903511	-64.3585434	Business	Accommodation	"<b>Locust Starr Inn</b><br><i>Wolfville, NS B4P 2E8, Canada</i><br><a href=""https://www.bluepillow.com/search/5eb4579067a9d10d04278e07?dest=bkng&cat=Villa&lat=45.09035&lng=-64.35854&language=en"">https://www.bluepillow.com/search/5eb4579067a9d10d04278e07?dest=bkng&cat=Villa&lat=45.09035&lng=-64.35854&language=en</a>"		https://www.bluepillow.com/search/5eb4579067a9d10d04278e07?dest=bkng&cat=Villa&lat=45.09035&lng=-64.35854&language=en	Wolfville, NS B4P 2E8, Canada								
Wolfville | 3rd Floor View 2BR & 3 Queen Beds	45.0909004	-64.3623963	Business	Accommodation	"<b>Wolfville | 3rd Floor View 2BR & 3 Queen Beds</b><br><i>Wolfville, NS B4P 2S3, Canada</i><br><a href=""https://www.wolfvillesuites.ca/listing/119651"">https://www.wolfvillesuites.ca/listing/119651</a>"		https://www.wolfvillesuites.ca/listing/119651	Wolfville, NS B4P 2S3, Canada								
Garden Suite	45.08959979999999	-64.3595078	Business	Accommodation	<b>Garden Suite</b><br><i>30 Gaspereau Ave, Wolfville, NS B4P 2C6, Canada</i><br>Tel: (902) 308-1037	(902) 308-1037		30 Gaspereau Ave, Wolfville, NS B4P 2C6, Canada								
5 Apt. 5 at 10 Summer Street Suites - Very Close to Acadia and in Town	45.0882606	-64.3607483	Business	Accommodation	<b>5 Apt. 5 at 10 Summer Street Suites - Very Close to Acadia and in Town</b><br><i>Wolfville, NS B4P 2A8, Canada</i>			Wolfville, NS B4P 2A8, Canada								
Acadia University Summer Accommodations	45.0868137	-64.366237	Business	Accommodation	"<b>Acadia University Summer Accommodations</b><br><i>39 University Ave, Wolfville, NS B4P 2P3, Canada</i><br>Tel: (902) 585-1321<br><a href=""https://www2.acadiau.ca/destination-accommodations.html"">https://www2.acadiau.ca/destination-accommodations.html</a>"	(902) 585-1321	https://www2.acadiau.ca/destination-accommodations.html	39 University Ave, Wolfville, NS B4P 2P3, Canada								acadia-university-summer-accommodations.jpg
Apt 3 - Bright 2Bedroom Suite	45.0899391	-64.3704376	Business	Accommodation	"<b>Apt 3 - Bright 2Bedroom Suite</b><br><i>Wolfville, NS B4P 1X9, Canada</i><br><a href=""https://www.bluepillow.com/search/67a4b2d7064d51dcdc8b49b3?dest=bpex&cat=Apartment&lat=45.08994&lng=-64.37044&language=en"">https://www.bluepillow.com/search/67a4b2d7064d51dcdc8b49b3?dest=bpex&cat=Apartment&lat=45.08994&lng=-64.37044&language=en</a>"		https://www.bluepillow.com/search/67a4b2d7064d51dcdc8b49b3?dest=bpex&cat=Apartment&lat=45.08994&lng=-64.37044&language=en	Wolfville, NS B4P 1X9, Canada								
Heritage Estate 1893 - Former Inn - Walk Downtown	45.09058	-64.3724136	Business	Accommodation	"<b>Heritage Estate 1893 - Former Inn - Walk Downtown</b><br><i>Wolfville, NS B4P 1E8, Canada</i><br><a href=""https://book.victoriasinn.com/listings/492301?googleVR=1&utm_source=google&utm_medium=vacation_rentals"">https://book.victoriasinn.com/listings/492301?googleVR=1&utm_source=google&utm_medium=vacation_rentals</a>"		https://book.victoriasinn.com/listings/492301?googleVR=1&utm_source=google&utm_medium=vacation_rentals	Wolfville, NS B4P 1E8, Canada								
XTR	45.0678652	-64.3522512	Business	Automotive	<b>XTR</b><br><i>548 Gaspereau River Rd, Wolfville, NS B4P 2R1, Canada</i><br>Tel: (902) 542-1129	(902) 542-1129		548 Gaspereau River Rd, Wolfville, NS B4P 2R1, Canada								xtr.jpg
Irving Oil	45.084827	-64.397437	Business	Automotive	"<b>Irving Oil</b><br><i>10095 Nova Scotia Trunk 1, Greenwich, NS B4P 2R2, Canada</i><br>Tel: (902) 542-2722<br><a href=""https://www.irvingoil.com/location/irving-oil-26891?utm_source=G&utm_medium=lpm&utm_campaign=irving"">https://www.irvingoil.com/location/irving-oil-26891?utm_source=G&utm_medium=lpm&utm_campaign=irving</a>"	(902) 542-2722	https://www.irvingoil.com/location/irving-oil-26891?utm_source=G&utm_medium=lpm&utm_campaign=irving	10095 Nova Scotia Trunk 1, Greenwich, NS B4P 2R2, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	irving-oil.jpg
Irving Oil	45.103039	-64.305362	Business	Automotive	"<b>Irving Oil</b><br><i>11671 Nova Scotia Trunk 1, Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 542-9210<br><a href=""https://www.irvingoil.com/location/irving-oil-26886?utm_source=G&utm_medium=lpm&utm_campaign=irving"">https://www.irvingoil.com/location/irving-oil-26886?utm_source=G&utm_medium=lpm&utm_campaign=irving</a>"	(902) 542-9210	https://www.irvingoil.com/location/irving-oil-26886?utm_source=G&utm_medium=lpm&utm_campaign=irving	11671 Nova Scotia Trunk 1, Grand Pré, NS B0P 1M0, Canada	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	closed	irving-oil.jpg
Wolfville Historical Society	45.09202500000001	-64.3553341	Landmark	Museum	"<b>Wolfville Historical Society</b><br><i>259 Main St, Wolfville, NS B4P 1C6, Canada</i><br>Tel: (902) 542-9775<br><a href=""https://wolfvillehs.ednet.ns.ca/"">https://wolfvillehs.ednet.ns.ca/</a>"	(902) 542-9775	https://wolfvillehs.ednet.ns.ca/	259 Main St, Wolfville, NS B4P 1C6, Canada								wolfville-historical-society.jpg
Grand-Pré National Historic Site	45.1086062	-64.310137	Landmark	Historic	"<b>Grand-Pré National Historic Site</b> — Exhibits about Acadian history & gardens with a church & a statue of Longfellow heroine Evangeline.<br><i>2205 Grand Pré Rd, Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 542-3631<br><a href=""https://parks.canada.ca/GrandPre"">https://parks.canada.ca/GrandPre</a>"	(902) 542-3631	https://parks.canada.ca/GrandPre	2205 Grand Pré Rd, Grand Pré, NS B0P 1M0, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	grand-pre-national-historic-site.jpg
Blacksmith Shop at Grand-Pré National Historic Site	45.1090302	-64.314053	Landmark	Museum	<b>Blacksmith Shop at Grand-Pré National Historic Site</b><br><i>Kings County, NS B0P 1M0, Canada</i>			Kings County, NS B0P 1M0, Canada								blacksmith-shop-at-grand-pre-national-historic-site.jpg
Alex Colville Wolfville Gallery	45.09142439999999	-64.36076	Landmark	Gallery	<b>Alex Colville Wolfville Gallery</b><br><i>399 Main St, Wolfville, NS B4P 2B8, Canada</i>			399 Main St, Wolfville, NS B4P 2B8, Canada								
Harvest Gallery	45.09151	-64.363191	Landmark	Gallery	"<b>Harvest Gallery</b><br><i>462 Main St, Wolfville, NS B4P 2A1, Canada</i><br>Tel: (902) 542-7093<br><a href=""http://harvestgallery.ca/"">http://harvestgallery.ca/</a>"	(902) 542-7093	http://harvestgallery.ca/	462 Main St, Wolfville, NS B4P 2A1, Canada	closed	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 11:00 T: 16:00	harvest-gallery.jpg
Wolfville Memorial Library	45.09264549999999	-64.36346569999999	Landmark	Library	"<b>Wolfville Memorial Library</b><br><i>21 Elm Ave, Wolfville, NS B4P 2A1, Canada</i><br>Tel: (902) 542-5760<br><a href=""http://www.valleylibrary.ca/branch/wolfville-memorial-library"">http://www.valleylibrary.ca/branch/wolfville-memorial-library</a>"	(902) 542-5760	http://www.valleylibrary.ca/branch/wolfville-memorial-library	21 Elm Ave, Wolfville, NS B4P 2A1, Canada	closed	F: 12:00 T: 20:00	F: 10:00 T: 18:00	F: 12:00 T: 20:00	F: 10:00 T: 18:00	F: 10:00 T: 17:00	closed	wolfville-memorial-library.jpg
Vaughan Memorial Library	45.0899278	-64.3652827	Landmark	Library	"<b>Vaughan Memorial Library</b><br><i>50 Acadia St, Wolfville, NS B4P 2R6, Canada</i><br>Tel: (902) 585-1249<br><a href=""https://library.acadiau.ca/"">https://library.acadiau.ca/</a>"	(902) 585-1249	https://library.acadiau.ca/	50 Acadia St, Wolfville, NS B4P 2R6, Canada	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 13:00 T: 20:00	F: 11:00 T: 23:00	vaughan-memorial-library.jpg
Little Library	45.0810168	-64.36934769999999	Landmark	Library	<b>Little Library</b><br><i>7 Sunset Terrace, Wolfville, NS B4P 1S5, Canada</i>			7 Sunset Terrace, Wolfville, NS B4P 1S5, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	little-library.jpg
Little Library	45.0889487	-64.37878239999999	Landmark	Library	<b>Little Library</b><br><i>101 Bigelow St, Wolfville, NS B4P 0A8, Canada</i>			101 Bigelow St, Wolfville, NS B4P 0A8, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	little-library.jpg
Little Library	45.1055998	-64.4080018	Landmark	Library	<b>Little Library</b><br><i>135 Collins Rd, Port Williams, NS B0P 1T0, Canada</i>			135 Collins Rd, Port Williams, NS B0P 1T0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	little-library.jpg
Port Williams - Murdoch C. Smith Memorial Library	45.0987166	-64.4108979	Landmark	Library	"<b>Port Williams - Murdoch C. Smith Memorial Library</b><br><i>1045 Main St, Port Williams, NS B0P 1T0, Canada</i><br>Tel: (902) 542-3005<br><a href=""http://www.valleylibrary.ca/branch/port-williams-murdoch-c-smith-memorial-library"">http://www.valleylibrary.ca/branch/port-williams-murdoch-c-smith-memorial-library</a>"	(902) 542-3005	http://www.valleylibrary.ca/branch/port-williams-murdoch-c-smith-memorial-library	1045 Main St, Port Williams, NS B0P 1T0, Canada	closed	F: 15:00 T: 20:00	F: 10:00 T: 15:00	F: 15:00 T: 20:00	F: 10:00 T: 15:00	F: 10:00 T: 15:00	closed	
