name	lat	lng	category	subcategory	description	phone	website	address	hours_mon	hours_tue	hours_wed	hours_thu	hours_fri	hours_sat	hours_sun	image_file
Baddeck: Waterfront Cottage Guest House w / Private Dock	46.1054001	-60.7364884	Business	Accommodation	<b>Baddeck: Waterfront Cottage Guest House w / Private Dock</b><br><i>Victoria County, NS B0E 1B0, Canada</i>			Victoria County, NS B0E 1B0, Canada								
Luxury Golf Retreat - Unlimited Golf for 4	46.111103	-60.7315827	Business	Accommodation	<b>Luxury Golf Retreat - Unlimited Golf for 4</b><br><i>Victoria County, NS B0E 1B0, Canada</i>			Victoria County, NS B0E 1B0, Canada								
Waterfront Custom Home on Brasdor Lake	46.1120987	-60.73125080000001	Business	Accommodation	<b>Waterfront Custom Home on Brasdor Lake</b><br><i>Victoria County, NS B0E 1B0, Canada</i>			Victoria County, NS B0E 1B0, Canada								
Just Completed Coastal Cottage on Baddeck Bay	46.1122284	-60.72874069999999	Business	Accommodation	<b>Just Completed Coastal Cottage on Baddeck Bay</b><br><i>Victoria County, NS B0E 1B0, Canada</i>			Victoria County, NS B0E 1B0, Canada								
Coast House on Baddeck Bay with Pano Views and Water Access	46.1131897	-60.7272415	Business	Accommodation	"<b>Coast House on Baddeck Bay with Pano Views and Water Access</b><br><i>Victoria County, NS B0E 1B0, Canada</i><br><a href=""https://www.vrbo.com/pdp/lo/128976889?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR"">https://www.vrbo.com/pdp/lo/128976889?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR</a>"		https://www.vrbo.com/pdp/lo/128976889?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR	Victoria County, NS B0E 1B0, Canada								
Cottage Suites with Great Deck.Overlooking nature and Baddeck Bay	46.11407089999999	-60.72777559999999	Business	Accommodation	"<b>Cottage Suites with Great Deck.Overlooking nature and Baddeck Bay</b><br><i>Victoria County, NS B0E 1B0, Canada</i><br><a href=""https://www.vrbo.com/pdp/lo/128978082?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR"">https://www.vrbo.com/pdp/lo/128978082?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR</a>"		https://www.vrbo.com/pdp/lo/128978082?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR	Victoria County, NS B0E 1B0, Canada								
Boat House Cottage	46.1138725	-60.7272034	Business	Accommodation	<b>Boat House Cottage</b><br><i>Victoria County, NS B0E 1B0, Canada</i>			Victoria County, NS B0E 1B0, Canada								
Quaint Coastal Cottage in Quiet Setting overlooking Baddeck Bay	46.11669920000001	-60.72457889999999	Business	Accommodation	<b>Quaint Coastal Cottage in Quiet Setting overlooking Baddeck Bay</b><br><i>Victoria County, NS B0E 1B0, Canada</i>			Victoria County, NS B0E 1B0, Canada								
The Hydrofoil Hanger on Baddeck Bay	46.1150513	-60.7221413	Business	Accommodation	<b>The Hydrofoil Hanger on Baddeck Bay</b><br><i>Canada</i>			Canada								
baddeck waterfront house	46.0806999	-60.79845040000001	Business	Accommodation	<b>baddeck waterfront house</b><br><i>Victoria County, NS B0E 1B0, Canada</i>			Victoria County, NS B0E 1B0, Canada								
Crystal Springs Vacation House	46.12447359999999	-60.71355819999999	Business	Accommodation	<b>Crystal Springs Vacation House</b><br><i>Victoria County, NS B0E 1B0, Canada</i>			Victoria County, NS B0E 1B0, Canada								
Highland Sunset Getaway	46.1375365	-60.7719452	Business	Accommodation	"<b>Highland Sunset Getaway</b><br><i>1008 Big Baddeck Rd, Baddeck, NS B0E 1B0, Canada</i><br><a href=""https://highlandsunsetgetaway.lovable.app/"">https://highlandsunsetgetaway.lovable.app/</a>"		https://highlandsunsetgetaway.lovable.app/	1008 Big Baddeck Rd, Baddeck, NS B0E 1B0, Canada								highland-sunset-getaway.jpg
Lakefront Oasis	46.0798454	-60.8059768	Business	Accommodation	<b>Lakefront Oasis</b><br><i>Victoria County, NS B0E 1B0, Canada</i>			Victoria County, NS B0E 1B0, Canada								
Baddeck Bay: Lakeside Boathouse Cottage with Dock	46.1210823	-60.7011794	Business	Accommodation	<b>Baddeck Bay: Lakeside Boathouse Cottage with Dock</b><br><i>Victoria County, NS B0E 1B0, Canada</i>			Victoria County, NS B0E 1B0, Canada								
Baddeck Gathering Ceilidhs	46.0999862	-60.7551112	Business	Business												
Coin Laundry	46.0997875	-60.7487943	Business	Business												
Off the Hook Eatery	46.1004653	-60.7476039	Business	Business												
Our Seaside home	46.1009045	-60.7482183	Business	Business												
Alexander Graham Bell National Historic Site	46.1032794	-60.74567700000001	Landmark	Museum	"<b>Alexander Graham Bell National Historic Site</b> — Museum focused on the great inventor, featuring models of his work, mementos & interactive exhibits.<br><i>559 Chebucto St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-2069<br><a href=""https://www.pc.gc.ca/bell"">https://www.pc.gc.ca/bell</a>"	(902) 295-2069	https://www.pc.gc.ca/bell	559 Chebucto St, Baddeck, NS B0E 1B0, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	alexander-graham-bell-national-historic-site.jpg
Back In Time History Talks	46.09993360000001	-60.7542298	Landmark	Museum	"<b>Back In Time History Talks</b><br><i>6 Old Margaree Rd, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-0092<br><a href=""https://www.jocelynbethune.ca/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=958389631882285481"">https://www.jocelynbethune.ca/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=958389631882285481</a>"	(902) 295-0092	https://www.jocelynbethune.ca/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=958389631882285481	6 Old Margaree Rd, Baddeck, NS B0E 1B0, Canada								
Ethan Rouse Gallery	46.1008929	-60.7480663	Landmark	Gallery	"<b>Ethan Rouse Gallery</b><br><i>532 Chebucto St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (782) 409-8762<br><a href=""https://ethanrousegallery.ca/"">https://ethanrousegallery.ca/</a>"	(782) 409-8762	https://ethanrousegallery.ca/	532 Chebucto St, Baddeck, NS B0E 1B0, Canada	F: 10:00 T: 17:00	closed	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	ethan-rouse-gallery.jpg
Baddeck Library	46.100551	-60.7490246	Landmark	Library	"<b>Baddeck Library</b><br><i>520 Chebucto St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-2055<br><a href=""https://cbrl.ca/"">https://cbrl.ca/</a>"	(902) 295-2055	https://cbrl.ca/	520 Chebucto St, Baddeck, NS B0E 1B0, Canada	closed	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	closed	baddeck-library.jpg
St Michael's Catholic Parish Church	46.10088770000001	-60.7498906	Landmark	Historic	"<b>St Michael's Catholic Parish Church</b><br><i>511 Chebucto St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-2914<br><a href=""http://www.antigonishdiocese.com/index.php/our-parishes/mass-times-by-location"">http://www.antigonishdiocese.com/index.php/our-parishes/mass-times-by-location</a>"	(902) 295-2914	http://www.antigonishdiocese.com/index.php/our-parishes/mass-times-by-location	511 Chebucto St, Baddeck, NS B0E 1B0, Canada								st-michael-s-catholic-parish-church.jpg
Greenwood United Church	46.10049129999999	-60.7536395	Landmark	Religious	"<b>Greenwood United Church</b><br><i>98 Twining St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-2706<br><a href=""http://greenwoodbaddeck.com/"">http://greenwoodbaddeck.com/</a>"	(902) 295-2706	http://greenwoodbaddeck.com/	98 Twining St, Baddeck, NS B0E 1B0, Canada	closed	closed	closed	F: 09:00 T: 12:00	F: 09:00 T: 12:00	closed	F: 11:00 T: 12:00	greenwood-united-church.jpg
Baddeck Baptist Church	46.0951732	-60.7577794	Landmark	Religious	"<b>Baddeck Baptist Church</b><br><i>320 Shore Rd, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 595-0605<br><a href=""https://www.facebook.com/Baddeck-Community-Baptist-Church-233665046665187/"">https://www.facebook.com/Baddeck-Community-Baptist-Church-233665046665187/</a>"	(902) 595-0605	https://www.facebook.com/Baddeck-Community-Baptist-Church-233665046665187/	320 Shore Rd, Baddeck, NS B0E 1B0, Canada	closed	closed	closed	closed	closed	closed	F: 10:30 T: 12:00	baddeck-baptist-church.jpg
Knox Presbyterian Church	46.1013749	-60.75174609999999	Landmark	Religious	"<b>Knox Presbyterian Church</b><br><i>39 Grant St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-1522<br><a href=""http://pccweb.ca/knox-baddeck-ephrain-scott/"">http://pccweb.ca/knox-baddeck-ephrain-scott/</a>"	(902) 295-1522	http://pccweb.ca/knox-baddeck-ephrain-scott/	39 Grant St, Baddeck, NS B0E 1B0, Canada								
Saint Peter's and Saint John's Anglican Church	46.0976709	-60.7557347	Landmark	Religious	"<b>Saint Peter's and Saint John's Anglican Church</b><br><i>390 Shore Rd, Baddeck, NS B0E 1B0, Canada</i><br><a href=""http://www.historicplaces.ca/en/rep-reg/place-lieu.aspx?id=13844&pid=0"">http://www.historicplaces.ca/en/rep-reg/place-lieu.aspx?id=13844&pid=0</a>"		http://www.historicplaces.ca/en/rep-reg/place-lieu.aspx?id=13844&pid=0	390 Shore Rd, Baddeck, NS B0E 1B0, Canada								saint-peter-s-and-saint-john-s-anglican-church.jpg
Kingdom Hall of Jehovah’s Witnesses	46.0884546	-60.7793315	Landmark	Religious	"<b>Kingdom Hall of Jehovah’s Witnesses</b><br><i>8226 Trans-Canada Hwy, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (877) 711-9310<br><a href=""http://jw.org/"">http://jw.org/</a>"	(877) 711-9310	http://jw.org/	8226 Trans-Canada Hwy, Baddeck, NS B0E 1B0, Canada								kingdom-hall-of-jehovahs-witnesses.jpg
Glen Valley United Church	46.11682299999999	-60.7262849	Landmark	Religious	<b>Glen Valley United Church</b><br><i>1B0, NS-105, Baddeck, NS B0E 1B0, Canada</i>			1B0, NS-105, Baddeck, NS B0E 1B0, Canada								
WinStar Cruises	46.10004499999999	-60.7476887	Landmark	Historic	"<b>WinStar Cruises</b><br><i>2 Jones St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-0414<br><a href=""https://www.amoebatours.com/"">https://www.amoebatours.com/</a>"	(902) 295-0414	https://www.amoebatours.com/	2 Jones St, Baddeck, NS B0E 1B0, Canada	F: 14:00 T: 16:00	F: 14:00 T: 16:00	F: 14:00 T: 06:30	F: 14:00 T: 16:00	F: 14:00 T: 16:00	F: 14:00 T: 16:00	F: 14:00 T: 16:00	winstar-cruises.jpg
Kidston Lighthouse	46.0982151	-60.74212509999999	Landmark	Historic	<b>Kidston Lighthouse</b><br><i>Nova Scotia, Canada</i>			Nova Scotia, Canada								kidston-lighthouse.jpg
Baddeck	46.0997748	-60.75367299999999	Business	Other	"<b>Baddeck</b><br><i>Baddeck, NS, Canada</i><br><a href=""http://www.countyvictoria.ns.ca/baddeck.html"">http://www.countyvictoria.ns.ca/baddeck.html</a>"		http://www.countyvictoria.ns.ca/baddeck.html	Baddeck, NS, Canada								baddeck.jpg
Lynwood Inn	46.09936940000001	-60.75427870000001	Business	Accommodation	"<b>Lynwood Inn</b> — Victorian-era inn with low-key rooms, suites with period decor, 2 rustic cottages & a restaurant.<br><i>441 Shore Rd, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-1995<br><a href=""http://www.lynwoodinn.com/"">http://www.lynwoodinn.com/</a>"	(902) 295-1995	http://www.lynwoodinn.com/	441 Shore Rd, Baddeck, NS B0E 1B0, Canada								lynwood-inn.jpg
Telegraph House & Motel	46.100163	-60.752648	Business	Accommodation	"<b>Telegraph House & Motel</b> — Traditional rooms and cabins in a converted historic Victorian telegraph house, plus dining.<br><i>479 Chebucto St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-1100<br><a href=""https://telegraphhouse.travel/"">https://telegraphhouse.travel/</a>"	(902) 295-1100	https://telegraphhouse.travel/	479 Chebucto St, Baddeck, NS B0E 1B0, Canada								telegraph-house-motel.jpg
Auberge Gisele's Inn	46.0983619	-60.7567672	Business	Accommodation	"<b>Auberge Gisele's Inn</b> — Frilly rooms & suites in a charming hotel with a cozy international restaurant & an outdoor terrace.<br><i>387 Shore Rd, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-2849<br><a href=""http://www.giseles.com/"">http://www.giseles.com/</a>"	(902) 295-2849	http://www.giseles.com/	387 Shore Rd, Baddeck, NS B0E 1B0, Canada								auberge-gisele-s-inn.jpg
S.J. MACRAE & SON	46.10130969999999	-60.7473728	Business	Other	<b>S.J. MACRAE & SON</b><br><i>549 Chebucto St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-2370	(902) 295-2370		549 Chebucto St, Baddeck, NS B0E 1B0, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	s-j-macrae-son.jpg
The Outdoor Store	46.0997625	-60.75237610000001	Business	Shops	<b>The Outdoor Store</b><br><i>472 Chebucto St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-2576	(902) 295-2576		472 Chebucto St, Baddeck, NS B0E 1B0, Canada	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 11:00 T: 16:00	the-outdoor-store.jpg
Co-op - Baddeck	46.0990715	-60.7524604	Business	Shops	<b>Co-op - Baddeck</b><br><i>48 Twining St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-2384	(902) 295-2384		48 Twining St, Baddeck, NS B0E 1B0, Canada	F: 08:30 T: 18:30	F: 08:30 T: 18:30	F: 08:30 T: 18:30	F: 08:30 T: 19:30	F: 08:30 T: 19:30	F: 08:30 T: 17:30	F: 10:00 T: 16:00	co-op-baddeck.jpg
Victoria County Recreation	46.1005949	-60.7502754	Business	Other	<b>Victoria County Recreation</b><br><i>495 Chebucto St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-3664	(902) 295-3664		495 Chebucto St, Baddeck, NS B0E 1B0, Canada	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	closed	closed	victoria-county-recreation.jpg
MacDonald Stuart Dr Dental Clinic	46.09709470000001	-60.7517083	Business	Health	<b>MacDonald Stuart Dr Dental Clinic</b><br><i>24 Twining St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-1313	(902) 295-1313		24 Twining St, Baddeck, NS B0E 1B0, Canada	closed	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	closed	macdonald-stuart-dr-dental-clinic.jpg
Alderwood Rest Home	46.0953269	-60.7651982	Business	Other	"<b>Alderwood Rest Home</b><br><i>Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-2644<br><a href=""https://alderwoodbaddeck.ca/"">https://alderwoodbaddeck.ca/</a>"	(902) 295-2644	https://alderwoodbaddeck.ca/	Baddeck, NS B0E 1B0, Canada								
Victoria County Hospital	46.100264	-60.756029	Business	Other	"<b>Victoria County Hospital</b><br><i>30 Old Margaree Rd, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-1340<br><a href=""https://www.nshealth.ca/locations-and-facilities/victoria-county-memorial-hospital"">https://www.nshealth.ca/locations-and-facilities/victoria-county-memorial-hospital</a>"	(902) 295-1340	https://www.nshealth.ca/locations-and-facilities/victoria-county-memorial-hospital	30 Old Margaree Rd, Baddeck, NS B0E 1B0, Canada								
Morgans Brook Landscaping Inc	46.10929000000001	-60.755585	Business	Services	"<b>Morgans Brook Landscaping Inc</b><br><i>173 Big Baddeck Rd, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-1908<br><a href=""http://morgansbrooklandscaping.ca/"">http://morgansbrooklandscaping.ca/</a>"	(902) 295-1908	http://morgansbrooklandscaping.ca/	173 Big Baddeck Rd, Baddeck, NS B0E 1B0, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	morgans-brook-landscaping-inc.jpg
Bannockburn Tours	46.0965322	-60.7571744	Business	Other	"<b>Bannockburn Tours</b><br><i>368 Shore Rd, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 979-2001<br><a href=""http://bannockburntours.com/"">http://bannockburntours.com/</a>"	(902) 979-2001	http://bannockburntours.com/	368 Shore Rd, Baddeck, NS B0E 1B0, Canada								bannockburn-tours.jpg
AA Munro Insurance	46.10094770000001	-60.74917230000001	Business	Professional Services	"<b>AA Munro Insurance</b><br><i>521 Chebucto St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-2560<br><a href=""https://www.aamunro.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing-baddeck"">https://www.aamunro.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing-baddeck</a>"	(902) 295-2560	https://www.aamunro.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing-baddeck	521 Chebucto St, Baddeck, NS B0E 1B0, Canada	closed	F: 08:30 T: 16:30	closed	closed	F: 08:30 T: 16:30	closed	closed	aa-munro-insurance.jpg
Baddeck Curling Club	46.0989812	-60.7582549	Business	Other	"<b>Baddeck Curling Club</b><br><i>28 Jessica Wong Ln, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-1229<br><a href=""https://www.baddeckcurlingclub.com/"">https://www.baddeckcurlingclub.com/</a>"	(902) 295-1229	https://www.baddeckcurlingclub.com/	28 Jessica Wong Ln, Baddeck, NS B0E 1B0, Canada								
Victoria County Heritage	46.0999169	-60.754676	Landmark	Civic	<b>Victoria County Heritage</b><br><i>Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-1843	(902) 295-1843		Baddeck, NS B0E 1B0, Canada								
Canada Post	46.1001677	-60.7520258	Landmark	Civic	"<b>Canada Post</b><br><i>485 Chebucto St, Baddeck, NS B0E 0B6, Canada</i><br><a href=""https://www.canadapost.ca/"">https://www.canadapost.ca/</a>"		https://www.canadapost.ca/	485 Chebucto St, Baddeck, NS B0E 0B6, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 12:00	closed	canada-post.jpg
Harvey Realties Ltd.	46.0985627	-60.7530319	Business	Professional Services	"<b>Harvey Realties Ltd.</b><br><i>55 Twining St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-2364<br><a href=""http://harveyrealties.com/"">http://harveyrealties.com/</a>"	(902) 295-2364	http://harveyrealties.com/	55 Twining St, Baddeck, NS B0E 1B0, Canada	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	harvey-realties-ltd.jpg
Special Needs Project	46.1014439	-60.75738879999999	Business	Other	"<b>Special Needs Project</b><br><i>65 High St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (800) 840-5465<br><a href=""https://specialneedsproject.ca/"">https://specialneedsproject.ca/</a>"	(800) 840-5465	https://specialneedsproject.ca/	65 High St, Baddeck, NS B0E 1B0, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 16:00	closed	closed	
Nova Scotia Department of Natural Resources	46.099972	-60.75882799999999	Business	Other	"<b>Nova Scotia Department of Natural Resources</b><br><i>2 Jessica Wong Ln, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-2554<br><a href=""http://novascotia.ca/natr/"">http://novascotia.ca/natr/</a>"	(902) 295-2554	http://novascotia.ca/natr/	2 Jessica Wong Ln, Baddeck, NS B0E 1B0, Canada								nova-scotia-department-of-natural-resources.jpg
Transportation & Infrastructure Renewal	46.099599	-60.75971200000001	Business	Other	<b>Transportation & Infrastructure Renewal</b><br><i>6 Jessica Wong Ln, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-2700	(902) 295-2700		6 Jessica Wong Ln, Baddeck, NS B0E 1B0, Canada	F: 08:00 T: 16:30	F: 08:00 T: 16:30	F: 08:00 T: 16:30	F: 08:00 T: 16:30	F: 08:00 T: 16:30	closed	closed	transportation-infrastructure-renewal.jpg
Bras d'Or Yacht Club	46.1005501	-60.74759100000001	Business	Other	"<b>Bras d'Or Yacht Club</b><br><i>1 Jones St, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-2107<br><a href=""http://www.brasdoryachtclub.ca/"">http://www.brasdoryachtclub.ca/</a>"	(902) 295-2107	http://www.brasdoryachtclub.ca/	1 Jones St, Baddeck, NS B0E 1B0, Canada	F: 14:00 T: 21:00	F: 14:00 T: 21:00	F: 14:00 T: 21:00	F: 14:00 T: 22:00	F: 14:00 T: 22:00	F: 12:00 T: 22:00	F: 12:00 T: 21:00	bras-d-or-yacht-club.jpg
MacAulay Conference Centre	46.09405599999999	-60.75552949999999	Business	Other	"<b>MacAulay Conference Centre</b><br><i>368 Shore Rd, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-3500<br><a href=""http://www.inveraryresort.com/"">http://www.inveraryresort.com/</a>"	(902) 295-3500	http://www.inveraryresort.com/	368 Shore Rd, Baddeck, NS B0E 1B0, Canada								macaulay-conference-centre.jpg
Royal Canadian Mounted Police (RCMP)	46.107885	-60.75812699999999	Landmark	Civic	"<b>Royal Canadian Mounted Police (RCMP)</b><br><i>16 Hillcrest Dr, Baddeck, NS B0E 1B0, Canada</i><br>Tel: (902) 295-2350<br><a href=""https://www.rcmp-grc.gc.ca/detach/en/d/392#Baddeck"">https://www.rcmp-grc.gc.ca/detach/en/d/392#Baddeck</a>"	(902) 295-2350	https://www.rcmp-grc.gc.ca/detach/en/d/392#Baddeck	16 Hillcrest Dr, Baddeck, NS B0E 1B0, Canada	F: 13:00 T: 16:00	F: 13:00 T: 16:00	F: 13:00 T: 16:00	F: 13:00 T: 16:00	F: 13:00 T: 16:00	closed	closed	
Alexander Graham Bell - park	46.0971689	-60.7492749	Nature	Park	<b>Alexander Graham Bell - park</b><br><i>Baddeck, NS B0E 1B0, Canada</i>			Baddeck, NS B0E 1B0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	alexander-graham-bell-park.jpg
Kidston Island	46.0946614	-60.7461814	Nature	Natural Feature	<b>Kidston Island</b><br><i>Kidston Island, Victoria County, NS B0E 1B0, Canada</i>			Kidston Island, Victoria County, NS B0E 1B0, Canada								kidston-island.jpg
Bone Island	46.0777631	-60.7520003	Nature	Natural Feature	<b>Bone Island</b><br><i>Bone Island, Victoria County, NS B2C 1N6, Canada</i>			Bone Island, Victoria County, NS B2C 1N6, Canada								bone-island.jpg
Spectacle Island	46.0791415	-60.7348999	Nature	Natural Feature	<b>Spectacle Island</b><br><i>Spectacle Island, Victoria County, NS B2C 1N6, Canada</i>			Spectacle Island, Victoria County, NS B2C 1N6, Canada								
Baddeck Bay	46.1121402	-60.7229465	Nature	Natural Feature	<b>Baddeck Bay</b><br><i>Baddeck Bay, Canada</i>			Baddeck Bay, Canada								
Neil Island	46.0716595	-60.7731791	Nature	Natural Feature	<b>Neil Island</b><br><i>Neil Island, Victoria County, NS B2C 1N2, Canada</i>			Neil Island, Victoria County, NS B2C 1N2, Canada								
Herring Cove	46.1240218	-60.702808	Nature	Natural Feature	<b>Herring Cove</b><br><i>Herring Cove, Canada</i>			Herring Cove, Canada								
Baddeck Harbour	46.0951633	-60.7503782	Nature	Natural Feature	<b>Baddeck Harbour</b><br><i>Baddeck Harbour, Canada</i>			Baddeck Harbour, Canada								baddeck-harbour.jpg
The Harbour	46.117347	-60.71255719999999	Nature	Natural Feature	<b>The Harbour</b><br><i>The Harbour, Canada</i>			The Harbour, Canada								
Nicholsons Pool	46.1272747	-60.79486759999999	Nature	Natural Feature	<b>Nicholsons Pool</b><br><i>Nicholsons Pool, Victoria County, NS B0E 1B0, Canada</i>			Nicholsons Pool, Victoria County, NS B0E 1B0, Canada								
Red Bridge Pool	46.12267139999999	-60.80662880000001	Nature	Natural Feature	<b>Red Bridge Pool</b><br><i>Red Bridge Pool, Victoria County, NS B0E 1B0, Canada</i>			Red Bridge Pool, Victoria County, NS B0E 1B0, Canada								
