name	lat	lng	category	subcategory	description	phone	website	address	hours_mon	hours_tue	hours_wed	hours_thu	hours_fri	hours_sat	hours_sun	image_file
Needs Fast Fuel Greenwood	44.96834399999999	-64.938705	Business	Automotive	"<b>Needs Fast Fuel Greenwood</b><br><i>716 Central Ave, Greenwood, NS B0P 1N0, Canada</i><br>Tel: (902) 765-3424<br><a href=""https://www.needs.ca/en/store-locator/?utm_source=G&utm_medium=lpm&utm_campaign=Sobeys"">https://www.needs.ca/en/store-locator/?utm_source=G&utm_medium=lpm&utm_campaign=Sobeys</a>"	(902) 765-3424	https://www.needs.ca/en/store-locator/?utm_source=G&utm_medium=lpm&utm_campaign=Sobeys	716 Central Ave, Greenwood, NS B0P 1N0, Canada	F: 06:00 T: 01:00	F: 06:00 T: 01:00	F: 06:00 T: 01:00	F: 06:00 T: 01:00	F: 06:00 T: 01:00	F: 07:00 T: 01:00	F: 06:00 T: 01:00	needs-fast-fuel-greenwood.jpg
Mark's	44.9671359	-64.9366029	Business	Shops	"<b>Mark's</b><br><i>730 Central Ave, Greenwood, NS B0P 1N0, Canada</i><br>Tel: (902) 765-4368<br><a href=""https://www.marks.com/en/store-details/ns/greenwood-276.html?utm_source=google&utm_medium=GMB&utm_campaign=GMB_Listing"">https://www.marks.com/en/store-details/ns/greenwood-276.html?utm_source=google&utm_medium=GMB&utm_campaign=GMB_Listing</a>"	(902) 765-4368	https://www.marks.com/en/store-details/ns/greenwood-276.html?utm_source=google&utm_medium=GMB&utm_campaign=GMB_Listing	730 Central Ave, Greenwood, NS B0P 1N0, Canada	closed	F: 08:00 T: 19:00	F: 08:00 T: 19:00	F: 08:00 T: 19:00	F: 08:00 T: 19:00	F: 08:00 T: 18:00	F: 09:00 T: 18:00	mark-s.jpg
Enserink's Vacuum Cleaner Centre	45.00855130000001	-64.9061328	Business	Shops	"<b>Enserink's Vacuum Cleaner Centre</b><br><i>1447 Hwy 1, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 765-3839<br><a href=""http://www.enserinksvacuum.com/"">http://www.enserinksvacuum.com/</a>"	(902) 765-3839	http://www.enserinksvacuum.com/	1447 Hwy 1, Kingston, NS B0P 1R0, Canada	closed	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	closed	enserink-s-vacuum-cleaner-centre.jpg
Walmart	44.967508	-64.92134159999999	Business	Shops	"<b>Walmart</b><br><i>1065 Central Ave, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 765-8863<br><a href=""https://www.walmart.ca/en/store/1177?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb"">https://www.walmart.ca/en/store/1177?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb</a>"	(902) 765-8863	https://www.walmart.ca/en/store/1177?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb	1065 Central Ave, Kingston, NS B0P 1R0, Canada	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	walmart.jpg
Brown's Auto Salvage	44.97174009999999	-64.9808022	Business	Shops	"<b>Brown's Auto Salvage</b><br><i>14857, Hwy 1, Annapolis County, NS B0P 1W0, Canada</i><br>Tel: (902) 765-8313<br><a href=""http://www.brownsautosalvage.ca/"">http://www.brownsautosalvage.ca/</a>"	(902) 765-8313	http://www.brownsautosalvage.ca/	14857, Hwy 1, Annapolis County, NS B0P 1W0, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 09:00 T: 13:00	closed	
Cat's Meow Custom Graphics & Signs	44.9609674	-64.9539114	Business	Shops	"<b>Cat's Meow Custom Graphics & Signs</b><br><i>10666 NS-201, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 825-9918<br><a href=""http://www.catsmeowcustomgraphics.com/"">http://www.catsmeowcustomgraphics.com/</a>"	(902) 825-9918	http://www.catsmeowcustomgraphics.com/	10666 NS-201, Kingston, NS B0P 1R0, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	cat-s-meow-custom-graphics-signs.jpg
IG Designs print-web-signs	44.9858197	-64.9936242	Business	Shops	"<b>IG Designs print-web-signs</b><br><i>53 Bridge St, Melvern Square, NS B0P 1R0, Canada</i><br>Tel: (902) 760-2298<br><a href=""http://igdesigns.ca/"">http://igdesigns.ca/</a>"	(902) 760-2298	http://igdesigns.ca/	53 Bridge St, Melvern Square, NS B0P 1R0, Canada	F: 08:30 T: 17:00	F: 08:30 T: 17:00	F: 08:30 T: 17:00	F: 08:30 T: 17:00	F: 08:30 T: 15:00	closed	closed	ig-designs-print-web-signs.jpg
Shoppers Drug Mart	44.970555	-64.938041	Business	Health	"<b>Shoppers Drug Mart</b><br><i>1124 Bridge St, Greenwood, NS B0P 1N0, Canada</i><br>Tel: (902) 765-3060<br><a href=""https://www.shoppersdrugmart.ca/en/stores/582-shoppers-drug-mart-greenwood/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM"">https://www.shoppersdrugmart.ca/en/stores/582-shoppers-drug-mart-greenwood/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM</a>"	(902) 765-3060	https://www.shoppersdrugmart.ca/en/stores/582-shoppers-drug-mart-greenwood/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM	1124 Bridge St, Greenwood, NS B0P 1N0, Canada	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	shoppers-drug-mart.jpg
The Inside Story	44.9671098	-64.9251335	Business	Shops	"<b>The Inside Story</b><br><i>1016 Central Ave, Greenwood, NS B0P 1R0, Canada</i><br>Tel: (902) 765-6116<br><a href=""https://theinsidestory.ca/"">https://theinsidestory.ca/</a>"	(902) 765-6116	https://theinsidestory.ca/	1016 Central Ave, Greenwood, NS B0P 1R0, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 10:00 T: 16:00	F: 12:00 T: 17:00	the-inside-story.jpg
Family Natural Foods	44.9680705	-64.9276479	Business	Shops	<b>Family Natural Foods</b><br><i>970 Central Ave, Greenwood, NS B0P 1N0, Canada</i><br>Tel: (902) 765-2882	(902) 765-2882		970 Central Ave, Greenwood, NS B0P 1N0, Canada	closed	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 15:00	closed	family-natural-foods.jpg
GW SAMPSON Co. Ltd.	44.98796359999999	-64.9462544	Business	Shops	"<b>GW SAMPSON Co. Ltd.</b><br><i>1488 Park Rd, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 765-3357<br><a href=""http://gwsampson.com/"">http://gwsampson.com/</a>"	(902) 765-3357	http://gwsampson.com/	1488 Park Rd, Kingston, NS B0P 1R0, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 09:00 T: 13:00	closed	gw-sampson-co-ltd.jpg
Fraser's Pro Home Centre	44.987354	-64.9480725	Business	Shops	"<b>Fraser's Pro Home Centre</b><br><i>1540 Bridge St, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 765-3111<br><a href=""http://www.frasers.ca/"">http://www.frasers.ca/</a>"	(902) 765-3111	http://www.frasers.ca/	1540 Bridge St, Kingston, NS B0P 1R0, Canada	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 08:00 T: 17:00	closed	fraser-s-pro-home-centre.jpg
OK Tire	44.9755172	-64.9419873	Business	Shops	"<b>OK Tire</b><br><i>1262 Bridge St, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 765-6400<br><a href=""http://www.oktire.com/stores/ok-tire-kingston-greenwood"">http://www.oktire.com/stores/ok-tire-kingston-greenwood</a>"	(902) 765-6400	http://www.oktire.com/stores/ok-tire-kingston-greenwood	1262 Bridge St, Kingston, NS B0P 1R0, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	ok-tire.jpg
Vintage Fashions Nova Scotia Expo	44.9919781	-64.9399411	Business	Shops	<b>Vintage Fashions Nova Scotia Expo</b><br><i>805 Main St, Kingston, NS B0P 0A3, Canada</i><br>Tel: (902) 765-8630	(902) 765-8630		805 Main St, Kingston, NS B0P 0A3, Canada								vintage-fashions-nova-scotia-expo.jpg
Freemans Auto Sales	44.9916704	-64.93843269999999	Business	Shops	"<b>Freemans Auto Sales</b><br><i>826 Main St, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 765-2555<br><a href=""http://www.freemansautosales.com/"">http://www.freemansautosales.com/</a>"	(902) 765-2555	http://www.freemansautosales.com/	826 Main St, Kingston, NS B0P 1R0, Canada	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	
Art of Gold	44.9906636	-64.94173769999999	Business	Professional Services	<b>Art of Gold</b><br><i>Main St, Kingston, NS 04364-1436, Canada</i><br>Tel: (207) 377-4653	(207) 377-4653		Main St, Kingston, NS 04364-1436, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 10:00 T: 14:00	closed	
Petals & Posies by Jess	44.9948326	-64.9411903	Business	Shops	"<b>Petals & Posies by Jess</b><br><i>1638 Maple St, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 209-4692<br><a href=""http://www.petalsandposiesbyjess.ca/"">http://www.petalsandposiesbyjess.ca/</a>"	(902) 209-4692	http://www.petalsandposiesbyjess.ca/	1638 Maple St, Kingston, NS B0P 1R0, Canada								petals-posies-by-jess.jpg
Noble Grape Kingston	44.9887413	-64.9453451	Business	Shops	"<b>Noble Grape Kingston</b><br><i>694 Main St, Kingston, NS B0P 0A1, Canada</i><br>Tel: (902) 765-9463<br><a href=""http://noblegrape.ca/"">http://noblegrape.ca/</a>"	(902) 765-9463	http://noblegrape.ca/	694 Main St, Kingston, NS B0P 0A1, Canada	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 17:00	closed	noble-grape-kingston.jpg
We Engrave & Customize Gifts	44.9956594	-64.9336114	Business	Shops	"<b>We Engrave & Customize Gifts</b><br><i>1669 Old Brook Rd, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 765-3900<br><a href=""https://m.facebook.com/10158427116199476/"">https://m.facebook.com/10158427116199476/</a>"	(902) 765-3900	https://m.facebook.com/10158427116199476/	1669 Old Brook Rd, Kingston, NS B0P 1R0, Canada	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	closed	we-engrave-customize-gifts.jpg
InkZensation	44.9882405	-64.9467351	Business	Shops	"<b>InkZensation</b><br><i>1496 Park Rd, Kingston, NS B0P 1R0, Canada</i><br><a href=""https://instagram.com/ink_zensation?igshid=YTQwZjQ0NmI0OA%3D%3D&utm_source=qr"">https://instagram.com/ink_zensation?igshid=YTQwZjQ0NmI0OA%3D%3D&utm_source=qr</a>"		https://instagram.com/ink_zensation?igshid=YTQwZjQ0NmI0OA%3D%3D&utm_source=qr	1496 Park Rd, Kingston, NS B0P 1R0, Canada	F: 11:00 T: 15:00	F: 11:00 T: 15:00	F: 11:00 T: 15:00	F: 11:00 T: 15:00	F: 11:00 T: 15:00	F: 11:00 T: 15:00	F: 11:00 T: 15:00	inkzensation.jpg
Bohemian Rose Boutique	44.98813879999999	-64.94774319999999	Business	Shops	<b>Bohemian Rose Boutique</b><br><i>647 Main St, Kingston, NS B0P 0A3, Canada</i><br>Tel: (902) 804-1165	(902) 804-1165		647 Main St, Kingston, NS B0P 0A3, Canada	closed	closed	F: 11:00 T: 16:00	F: 11:00 T: 16:00	F: 11:00 T: 16:00	closed	closed	bohemian-rose-boutique.jpg
Hearing Institute Atlantic - Part of HearingLife	44.9871638	-64.9485937	Business	Health	"<b>Hearing Institute Atlantic - Part of HearingLife</b><br><i>1540 Bridge St, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 334-5155<br><a href=""http://www.hearinginstitute.ca/"">http://www.hearinginstitute.ca/</a>"	(902) 334-5155	http://www.hearinginstitute.ca/	1540 Bridge St, Kingston, NS B0P 1R0, Canada	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	closed	closed	hearing-institute-atlantic-part-of-hearinglife.jpg
Dollarama	44.9868	-64.948525	Business	Shops	"<b>Dollarama</b><br><i>1532 Bridge St, Kingston, NS B0P 1R0, Canada</i><br>Tel: (888) 365-4266<br><a href=""http://www.dollarama.com/store-locator/?utm_source=G&utm_medium=LPM&utm_campaign=Dollarama"">http://www.dollarama.com/store-locator/?utm_source=G&utm_medium=LPM&utm_campaign=Dollarama</a>"	(888) 365-4266	http://www.dollarama.com/store-locator/?utm_source=G&utm_medium=LPM&utm_campaign=Dollarama	1532 Bridge St, Kingston, NS B0P 1R0, Canada	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	dollarama.jpg
MJ Used Vehicle Cosignment	44.987387	-64.950137	Business	Shops	"<b>MJ Used Vehicle Cosignment</b><br><i>565 Main St, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 219-9959<br><a href=""https://www.facebook.com/share/18fkHcDwLG/"">https://www.facebook.com/share/18fkHcDwLG/</a>"	(902) 219-9959	https://www.facebook.com/share/18fkHcDwLG/	565 Main St, Kingston, NS B0P 1R0, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	mj-used-vehicle-cosignment.jpg
Valley Family Optometry	44.98570579999999	-64.9487224	Business	Health	"<b>Valley Family Optometry</b><br><i>545 Victoria Dr, Kingston, NS B0P 0A3, Canada</i><br>Tel: (902) 765-3420<br><a href=""http://valleyfamilyoptometry.ca/"">http://valleyfamilyoptometry.ca/</a>"	(902) 765-3420	http://valleyfamilyoptometry.ca/	545 Victoria Dr, Kingston, NS B0P 0A3, Canada	F: 08:30 T: 17:00	F: 08:30 T: 20:00	F: 08:30 T: 17:00	F: 08:30 T: 20:00	F: 08:30 T: 17:00	closed	closed	valley-family-optometry.jpg
Harm none tattoos	44.9866508	-64.9499317	Business	Shops	<b>Harm none tattoos</b><br><i>1535 Bridge St, Kingston, NS B0P 1R0, Canada</i>			1535 Bridge St, Kingston, NS B0P 1R0, Canada	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	closed	F: 11:00 T: 17:00	harm-none-tattoos.jpg
Valkyrie's Designs	44.9716732	-64.9341977	Business	Shops	"<b>Valkyrie's Designs</b><br><i>1, send me a message, Greenwood, NS B0P 1N0, Canada</i><br><a href=""https://linktr.ee/ValkyriesDesigns"">https://linktr.ee/ValkyriesDesigns</a>"		https://linktr.ee/ValkyriesDesigns	1, send me a message, Greenwood, NS B0P 1N0, Canada								valkyrie-s-designs.jpg
CIBC Branch with ATM	44.9685601	-64.9240842	Business	Finance	"<b>CIBC Branch with ATM</b><br><i>963 Central Ave, Greenwood, NS B0P 1N0, Canada</i><br>Tel: (902) 765-3355<br><a href=""https://locations.cibc.com/ns/greenwood/00423?q=&loc=Greenwood,+NS&t="">https://locations.cibc.com/ns/greenwood/00423?q=&loc=Greenwood,+NS&t=</a>"	(902) 765-3355	https://locations.cibc.com/ns/greenwood/00423?q=&loc=Greenwood,+NS&t=	963 Central Ave, Greenwood, NS B0P 1N0, Canada	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	closed	closed	
Scotiabank	44.9676168	-64.9218897	Business	Finance	"<b>Scotiabank</b><br><i>963 Central Ave, Greenwood, NS B0P 1N0, Canada</i><br>Tel: (902) 765-6383<br><a href=""https://locator.scotiabank.com/branch/02303"">https://locator.scotiabank.com/branch/02303</a>"	(902) 765-6383	https://locator.scotiabank.com/branch/02303	963 Central Ave, Greenwood, NS B0P 1N0, Canada	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	closed	closed	scotiabank.jpg
Hair Expressions & Day Spa	44.9825355	-64.9465987	Business	Services	"<b>Hair Expressions & Day Spa</b><br><i>1434 Bridge St, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 765-0000<br><a href=""http://www.hairexpressionsanddayspa.com/"">http://www.hairexpressionsanddayspa.com/</a>"	(902) 765-0000	http://www.hairexpressionsanddayspa.com/	1434 Bridge St, Kingston, NS B0P 1R0, Canada	closed	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 16:00	closed	hair-expressions-day-spa.jpg
Cathy & Company Hair Studio	44.989764	-64.94421439999999	Business	Services	"<b>Cathy & Company Hair Studio</b><br><i>723 Main St, Kingston, NS B0P 0A3, Canada</i><br>Tel: (902) 760-3327<br><a href=""https://www.facebook.com/cathyandcompanyhairstudio/"">https://www.facebook.com/cathyandcompanyhairstudio/</a>"	(902) 760-3327	https://www.facebook.com/cathyandcompanyhairstudio/	723 Main St, Kingston, NS B0P 0A3, Canada	closed	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	cathy-company-hair-studio.jpg
Shear Solutions	44.98638649999999	-64.9496539	Business	Services	<b>Shear Solutions</b><br><i>1529 Bridge St, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 765-6922	(902) 765-6922		1529 Bridge St, Kingston, NS B0P 1R0, Canada	closed	F: 09:00 T: 16:00	F: 09:00 T: 16:00	F: 09:00 T: 16:00	F: 09:00 T: 16:00	F: 09:00 T: 15:00	closed	shear-solutions.jpg
Hairforgen Studio	44.9765743	-64.9291085	Business	Services	"<b>Hairforgen Studio</b><br><i>1 Pathfinder Dr Building #151, Greenwood, NS B0P 1N0, Canada</i><br>Tel: (902) 765-2050<br><a href=""https://shops.getsquire.com/book/hairforgen-greenwood-greenwood/professional"">https://shops.getsquire.com/book/hairforgen-greenwood-greenwood/professional</a>"	(902) 765-2050	https://shops.getsquire.com/book/hairforgen-greenwood-greenwood/professional	1 Pathfinder Dr Building #151, Greenwood, NS B0P 1N0, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 15:00	F: 10:00 T: 14:00	closed	hairforgen-studio.jpg
ABOVE & BEYOND BARBER	44.9707277	-64.9355964	Business	Services	<b>ABOVE & BEYOND BARBER</b><br><i>Greenwood, NS B0P 0A3, Canada</i>			Greenwood, NS B0P 0A3, Canada								
Greenwood Salon and Barber	44.9680999	-64.9415195	Business	Services	"<b>Greenwood Salon and Barber</b><br><i>2, 687 Central Ave RR 2, Greenwood, NS B0P 1R0, Canada</i><br>Tel: (902) 321-6535<br><a href=""https://greenwood-salon-and-barber.square.site/"">https://greenwood-salon-and-barber.square.site/</a>"	(902) 321-6535	https://greenwood-salon-and-barber.square.site/	2, 687 Central Ave RR 2, Greenwood, NS B0P 1R0, Canada	F: 09:00 T: 17:00	closed	closed	closed	F: 09:00 T: 16:00	closed	closed	greenwood-salon-and-barber.jpg
Gene's Barber Shop	44.96564099999999	-64.94402939999999	Business	Services	<b>Gene's Barber Shop</b><br><i>619 Central Ave, Greenwood, NS B0P 1R0, Canada</i><br>Tel: (902) 765-4898	(902) 765-4898		619 Central Ave, Greenwood, NS B0P 1R0, Canada	F: 09:00 T: 16:00	F: 09:00 T: 16:00	F: 09:00 T: 16:00	F: 09:00 T: 16:00	F: 09:00 T: 16:00	closed	closed	gene-s-barber-shop.jpg
14 Wing Fitness & Sports Centre	44.97832229999999	-64.9277097	Business	Health	"<b>14 Wing Fitness & Sports Centre</b><br><i>Greenwood, NS B0P 0A3, Canada</i><br>Tel: (902) 765-1494 ext. 5997<br><a href=""https://cfmws.ca/greenwood/facilities/14-wing-fitness-sports-centre"">https://cfmws.ca/greenwood/facilities/14-wing-fitness-sports-centre</a>"	(902) 765-1494 ext. 5997	https://cfmws.ca/greenwood/facilities/14-wing-fitness-sports-centre	Greenwood, NS B0P 0A3, Canada	F: 06:00 T: 21:00	F: 06:00 T: 21:00	F: 06:00 T: 21:00	F: 06:00 T: 21:00	F: 06:00 T: 21:00	F: 08:30 T: 21:00	F: 08:30 T: 21:00	14-wing-fitness-sports-centre.jpg
Alba Nuadh Brazilian Jiu Jitsu	44.986847	-64.987225	Business	Health	<b>Alba Nuadh Brazilian Jiu Jitsu</b><br><i>165 Bridge St, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 242-2318	(902) 242-2318		165 Bridge St, Kingston, NS B0P 1R0, Canada	F: 18:00 T: 20:30	F: 18:00 T: 20:30	F: 18:00 T: 20:30	F: 18:00 T: 20:30	F: 18:00 T: 20:30	closed	closed	alba-nuadh-brazilian-jiu-jitsu.jpg
Aurora Inn	44.99232199999999	-64.938434	Business	Accommodation	"<b>Aurora Inn</b> — Roadside lodging offering Wi-Fi access & parking, plus a 24-hour business centre.<br><i>831 Main St, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 765-3306<br><a href=""http://www.aurorainn.net/"">http://www.aurorainn.net/</a>"	(902) 765-3306	http://www.aurorainn.net/	831 Main St, Kingston, NS B0P 1R0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	aurora-inn.jpg
Yogi Bear’s Jellystone Park Camp Resort	44.99985599999999	-64.9741506	Nature	Camping	"<b>Yogi Bear’s Jellystone Park Camp Resort</b><br><i>43 Boo Boo Blvd, Kingston, NS B0P 1R0, Canada</i><br>Tel: (888) 225-7773<br><a href=""http://www.jellystonens.com/"">http://www.jellystonens.com/</a>"	(888) 225-7773	http://www.jellystonens.com/	43 Boo Boo Blvd, Kingston, NS B0P 1R0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	yogi-bears-jellystone-park-camp-resort.jpg
Beautiful motorhome, great for someone with kids or just a casual stay.	44.9656715	-64.91557320000001	Business	Accommodation	<b>Beautiful motorhome, great for someone with kids or just a casual stay.</b><br><i>Greenwood, NS B0P 0A3, Canada</i>			Greenwood, NS B0P 0A3, Canada								
Esso	44.9916631	-64.9389083	Business	Automotive	"<b>Esso</b><br><i>820 Main St, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 765-2555<br><a href=""https://www.esso.ca/en-ca/find-station/ESSO-KINGSTON-NS-FREEMANSESSO-200303823?utm_source=google&utm_medium=organic&utm_campaign=gmb"">https://www.esso.ca/en-ca/find-station/ESSO-KINGSTON-NS-FREEMANSESSO-200303823?utm_source=google&utm_medium=organic&utm_campaign=gmb</a>"	(902) 765-2555	https://www.esso.ca/en-ca/find-station/ESSO-KINGSTON-NS-FREEMANSESSO-200303823?utm_source=google&utm_medium=organic&utm_campaign=gmb	820 Main St, Kingston, NS B0P 1R0, Canada	F: 07:30 T: 21:00	F: 07:30 T: 21:00	F: 07:30 T: 21:00	F: 07:30 T: 21:00	F: 07:30 T: 21:00	F: 08:00 T: 21:00	F: 09:00 T: 21:00	esso.jpg
Ultramar - Gas Station	44.964085	-64.947481	Business	Automotive	"<b>Ultramar - Gas Station</b><br><i>553 Central Ave, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 765-8061<br><a href=""https://journie.ca/ultramar/ns-en/locations?locationId=41430&utm_source=G&utm_medium=lpm&utm_campaign=parkland"">https://journie.ca/ultramar/ns-en/locations?locationId=41430&utm_source=G&utm_medium=lpm&utm_campaign=parkland</a>"	(902) 765-8061	https://journie.ca/ultramar/ns-en/locations?locationId=41430&utm_source=G&utm_medium=lpm&utm_campaign=parkland	553 Central Ave, Kingston, NS B0P 1R0, Canada	F: 06:00 T: 22:00	F: 06:00 T: 22:00	F: 06:00 T: 22:00	F: 06:00 T: 22:00	F: 06:00 T: 22:00	F: 06:00 T: 22:00	F: 06:00 T: 22:00	ultramar-gas-station.jpg
Mobil	44.98526469999999	-64.95336069999999	Business	Automotive	"<b>Mobil</b><br><i>474 Main St, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 765-9038<br><a href=""https://www.esso.ca/en-ca/find-station/MOBIL-KINGSTON-NS-MOBIL4237-200324124?utm_source=google&utm_medium=organic&utm_campaign=gmb"">https://www.esso.ca/en-ca/find-station/MOBIL-KINGSTON-NS-MOBIL4237-200324124?utm_source=google&utm_medium=organic&utm_campaign=gmb</a>"	(902) 765-9038	https://www.esso.ca/en-ca/find-station/MOBIL-KINGSTON-NS-MOBIL4237-200324124?utm_source=google&utm_medium=organic&utm_campaign=gmb	474 Main St, Kingston, NS B0P 1R0, Canada	F: 06:00 T: 22:30	F: 06:00 T: 22:30	F: 06:00 T: 22:30	F: 06:00 T: 22:30	F: 06:00 T: 22:30	F: 06:00 T: 22:30	F: 07:00 T: 21:30	mobil.jpg
Petro-Pass Truck Stop	44.9768708	-64.9706558	Business	Automotive	"<b>Petro-Pass Truck Stop</b><br><i>15048 Hwy 1, Wilmot, NS B0P 1R0, Canada</i><br>Tel: (902) 765-2769<br><a href=""https://www.petro-canada.ca/en/business/petro-pass-near-me/15048-highway-1-wilmot?utm_source=G&utm_medium=lpm&utm_campaign=suncor"">https://www.petro-canada.ca/en/business/petro-pass-near-me/15048-highway-1-wilmot?utm_source=G&utm_medium=lpm&utm_campaign=suncor</a>"	(902) 765-2769	https://www.petro-canada.ca/en/business/petro-pass-near-me/15048-highway-1-wilmot?utm_source=G&utm_medium=lpm&utm_campaign=suncor	15048 Hwy 1, Wilmot, NS B0P 1R0, Canada	F: 08:00 T: 16:30	F: 08:00 T: 16:30	F: 08:00 T: 16:30	F: 08:00 T: 16:30	F: 08:00 T: 16:30	F: 00:00 T: 00:00	closed	
Greenwood Military Aviation Museum	44.9769262	-64.929209	Landmark	Museum	"<b>Greenwood Military Aviation Museum</b><br><i>1 Ward Rd, Kingston, NS B0P 1R0, Canada</i><br>Tel: (902) 765-1494 ext. 5955<br><a href=""https://www.gmam.ca/"">https://www.gmam.ca/</a>"	(902) 765-1494 ext. 5955	https://www.gmam.ca/	1 Ward Rd, Kingston, NS B0P 1R0, Canada	closed	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	closed	greenwood-military-aviation-museum.jpg
