name	lat	lng	category	subcategory	description	phone	website	address	hours_mon	hours_tue	hours_wed	hours_thu	hours_fri	hours_sat	hours_sun	image_file
Mariposa Interiors	45.09233429999999	-64.3610496	Business	Services	"<b>Mariposa Interiors</b><br><i>112 Front St, Wolfville, NS B4P 1A4, Canada</i><br>Tel: (902) 542-7881<br><a href=""http://www.mariposainteriors.ca/"">http://www.mariposainteriors.ca/</a>"	(902) 542-7881	http://www.mariposainteriors.ca/	112 Front St, Wolfville, NS B4P 1A4, Canada	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	closed	closed	
Wolfville Cheese Shop	45.0916691	-64.3614116	Business	Shops	"<b>Wolfville Cheese Shop</b><br><i>416 Main St, Wolfville, NS B4P 2A7, Canada</i><br>Tel: (902) 542-5992<br><a href=""https://www.thewolfvillecheeseshop.com/"">https://www.thewolfvillecheeseshop.com/</a>"	(902) 542-5992	https://www.thewolfvillecheeseshop.com/	416 Main St, Wolfville, NS B4P 2A7, Canada	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 11:00 T: 17:00	wolfville-cheese-shop.jpg
NSLC Beer, Wine, Spirits	45.092329	-64.362246	Business	Shops	"<b>NSLC Beer, Wine, Spirits</b><br><i>122 Front St, Wolfville, NS B4P 1A4, Canada</i><br>Tel: (902) 542-3433<br><a href=""http://www.mynslc.com/"">http://www.mynslc.com/</a>"	(902) 542-3433	http://www.mynslc.com/	122 Front St, Wolfville, NS B4P 1A4, Canada	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 12:00 T: 17:00	nslc-beer-wine-spirits.jpg
Rafuse Home Hardware Building Centre	45.09441229999999	-64.3647317	Business	Shops	"<b>Rafuse Home Hardware Building Centre</b> — Branch of a chain store offering products like paint, tools, grills & home-improvement supplies.<br><i>180 Dykeland St, Wolfville, NS B4P 1A2, Canada</i><br>Tel: (902) 542-2211<br><a href=""https://www.homehardware.ca/en/store/30958?utm_source=google&utm_medium=organic_search&utm_campaign=local_seo&utm_content=30958"">https://www.homehardware.ca/en/store/30958?utm_source=google&utm_medium=organic_search&utm_campaign=local_seo&utm_content=30958</a>"	(902) 542-2211	https://www.homehardware.ca/en/store/30958?utm_source=google&utm_medium=organic_search&utm_campaign=local_seo&utm_content=30958	180 Dykeland St, Wolfville, NS B4P 1A2, Canada	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 18:00	F: 08:00 T: 17:00	F: 10:00 T: 17:00	rafuse-home-hardware-building-centre.jpg
Annapolis Valley Luffa	45.110735	-64.24760909999999	Business	Shops	"<b>Annapolis Valley Luffa</b><br><i>506 Avonport Rd, Avonport, NS B0P 1P0, Canada</i><br>Tel: (403) 370-8766<br><a href=""http://luffacanada.ca/"">http://luffacanada.ca/</a>"	(403) 370-8766	http://luffacanada.ca/	506 Avonport Rd, Avonport, NS B0P 1P0, Canada								annapolis-valley-luffa.jpg
Sister Lotus	45.09030200000001	-64.3622717	Business	Shops	"<b>Sister Lotus</b><br><i>21 D Linden Ave, Wolfville, NS B4P 2A5, Canada</i><br>Tel: (902) 680-8839<br><a href=""https://www.sisterlotus.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18313806600437894108"">https://www.sisterlotus.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18313806600437894108</a>"	(902) 680-8839	https://www.sisterlotus.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18313806600437894108	21 D Linden Ave, Wolfville, NS B4P 2A5, Canada								sister-lotus.jpg
Acadia University Bookstore	45.086788	-64.364317	Business	Shops	"<b>Acadia University Bookstore</b><br><i>Wheelock Dining Hall, 44 Highland Ave, Wolfville, NS B4P 1Y7, Canada</i><br>Tel: (902) 585-1201<br><a href=""https://www.bkstr.com/acadiastore/home?cm_mmc=OrganicSearch-_-GoogleMyBusiness-_-Google-_-921"">https://www.bkstr.com/acadiastore/home?cm_mmc=OrganicSearch-_-GoogleMyBusiness-_-Google-_-921</a>"	(902) 585-1201	https://www.bkstr.com/acadiastore/home?cm_mmc=OrganicSearch-_-GoogleMyBusiness-_-Google-_-921	Wheelock Dining Hall, 44 Highland Ave, Wolfville, NS B4P 1Y7, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	acadia-university-bookstore.jpg
BeLeaf Aveda Concept Salons & Spa	45.0920762	-64.3583027	Business	Services	"<b>BeLeaf Aveda Concept Salons & Spa</b><br><i>336 Main St, Wolfville, NS B4P 1C8, Canada</i><br>Tel: (902) 365-5323<br><a href=""https://beleafsalonspa.ca/"">https://beleafsalonspa.ca/</a>"	(902) 365-5323	https://beleafsalonspa.ca/	336 Main St, Wolfville, NS B4P 1C8, Canada	F: 10:00 T: 17:00	F: 10:00 T: 19:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 19:00	F: 09:00 T: 17:00	closed	beleaf-aveda-concept-salons-spa.jpg
Sehkahnee's Ascension Product Grooming And Accessories	45.09191089999999	-64.3621866	Business	Services	<b>Sehkahnee's Ascension Product Grooming And Accessories</b><br><i>2 Central Ave, Wolfville, NS B4P 2A6, Canada</i><br>Tel: (902) 542-5251	(902) 542-5251		2 Central Ave, Wolfville, NS B4P 2A6, Canada	closed	F: 10:30 T: 15:30	F: 09:00 T: 17:00	F: 10:30 T: 18:30	F: 10:30 T: 19:00	F: 10:00 T: 15:30	closed	sehkahnee-s-ascension-product-grooming-and-accessories.jpg
Tidal Training Club	45.0933219	-64.36397749999999	Business	Health	"<b>Tidal Training Club</b><br><i>33 Elm Ave, Wolfville, NS B4P 2A1, Canada</i><br><a href=""http://www.tidaltrainingclub.com/"">http://www.tidaltrainingclub.com/</a>"		http://www.tidaltrainingclub.com/	33 Elm Ave, Wolfville, NS B4P 2A1, Canada								tidal-training-club.jpg
In Wolfville Luxury Bed and Breakfast	45.094332	-64.3408128	Business	Accommodation	<b>In Wolfville Luxury Bed and Breakfast</b> — Country-style rooms with free Wi-Fi in a casual B&B offering a 2-course breakfast & a garden.<br><i>56 Main St, Wolfville, NS B4P 0B7, Canada</i><br>Tel: (902) 542-0400	(902) 542-0400		56 Main St, Wolfville, NS B4P 0B7, Canada								in-wolfville-luxury-bed-and-breakfast.jpg
The Breeze Motel	45.1380861	-64.31834169999999	Business	Accommodation	"<b>The Breeze Motel</b> — Down-to-earth rooms in a straightforward beachfront motel offering a fire pit & Wi-Fi.<br><i>127 Evangeline Beach Rd, North Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (888) 865-8309<br><a href=""http://www.thebreezemotel.com/"">http://www.thebreezemotel.com/</a>"	(888) 865-8309	http://www.thebreezemotel.com/	127 Evangeline Beach Rd, North Grand Pré, NS B0P 1M0, Canada								the-breeze-motel.jpg
River Valley Guest Cottage	45.076339	-64.3177549	Business	Accommodation	<b>River Valley Guest Cottage</b><br><i>24 Gaspereau River Rd, Wolfville, NS B4P 0K2, Canada</i><br>Tel: (902) 542-7304	(902) 542-7304		24 Gaspereau River Rd, Wolfville, NS B4P 0K2, Canada								river-valley-guest-cottage.jpg
Land of Evangeline Camping Resort	45.1362516	-64.31924339999999	Nature	Camping	"<b>Land of Evangeline Camping Resort</b><br><i>84 Evangeline Beach Rd, Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 542-5309<br><a href=""https://evangelinecampground.wordpress.com/"">https://evangelinecampground.wordpress.com/</a>"	(902) 542-5309	https://evangelinecampground.wordpress.com/	84 Evangeline Beach Rd, Grand Pré, NS B0P 1M0, Canada	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	land-of-evangeline-camping-resort.jpg
Blue Shutters Accommodations	45.0890018	-64.3557091	Business	Accommodation	"<b>Blue Shutters Accommodations</b> — Individually styled, traditional rooms with free Wi-Fi & full breakfast, in a family-run B&B.<br><i>7 Blomidon Terrace, Wolfville, NS B4P 2G8, Canada</i><br><a href=""https://airbnb.com/h/bsa-apartment"">https://airbnb.com/h/bsa-apartment</a>"		https://airbnb.com/h/bsa-apartment	7 Blomidon Terrace, Wolfville, NS B4P 2G8, Canada	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	F: 08:00 T: 23:00	blue-shutters-accommodations.jpg
The Old Lantern Inn and Vineyard	45.1012783	-64.30994799999999	Business	Accommodation	"<b>The Old Lantern Inn and Vineyard</b> — Country vineyard setting for refined, traditional rooms with free WiFi & full cooked breakfast.<br><i>11575 Nova Scotia Trunk 1, Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 542-1389<br><a href=""https://www.oldlanterninn.com/"">https://www.oldlanterninn.com/</a>"	(902) 542-1389	https://www.oldlanterninn.com/	11575 Nova Scotia Trunk 1, Grand Pré, NS B0P 1M0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	the-old-lantern-inn-and-vineyard.jpg
The Inn at Grand Pre Winery	45.10175689999999	-64.3075068	Business	Accommodation	"<b>The Inn at Grand Pre Winery</b><br><i>11625 Nova Scotia Trunk 1, Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 713-5015<br><a href=""https://grandprewines.com/pages/the-inn-grand-pre-winery"">https://grandprewines.com/pages/the-inn-grand-pre-winery</a>"	(902) 713-5015	https://grandprewines.com/pages/the-inn-grand-pre-winery	11625 Nova Scotia Trunk 1, Grand Pré, NS B0P 1M0, Canada	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	the-inn-at-grand-pre-winery.jpg
GowanBrae Grand Pre - A 250-Year-Old Estate	45.106575	-64.30133049999999	Business	Accommodation	"<b>GowanBrae Grand Pre - A 250-Year-Old Estate</b><br><i>Kings County, NS B0P 1M0, Canada</i><br><a href=""https://reservations.plumliving.ca/listings/568869?googleVR=1&utm_source=google&utm_medium=vacation_rentals"">https://reservations.plumliving.ca/listings/568869?googleVR=1&utm_source=google&utm_medium=vacation_rentals</a>"		https://reservations.plumliving.ca/listings/568869?googleVR=1&utm_source=google&utm_medium=vacation_rentals	Kings County, NS B0P 1M0, Canada								
Kelly's Canine Hotel	45.103744	-64.29841700000001	Business	Accommodation	<b>Kelly's Canine Hotel</b><br><i>35 Kelly Rd, Grand Pré, NS B0P 1M0, Canada</i>			35 Kelly Rd, Grand Pré, NS B0P 1M0, Canada								kelly-s-canine-hotel.jpg
Modern farmhouse in the heart of wine country!	45.1049576	-64.2966461	Business	Accommodation	"<b>Modern farmhouse in the heart of wine country!</b><br><i>Kings County, NS B4P 0G2, Canada</i><br><a href=""https://www.vrbo.com/pdp/lo/131659910?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR"">https://www.vrbo.com/pdp/lo/131659910?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR</a>"		https://www.vrbo.com/pdp/lo/131659910?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR	Kings County, NS B4P 0G2, Canada								
Ocean View/Wolfville/Grand Pre	45.1091728	-64.28530890000002	Business	Accommodation	<b>Ocean View/Wolfville/Grand Pre</b><br><i>Kings County, NS B4P 0G2, Canada</i>			Kings County, NS B4P 0G2, Canada								
Ocean view Grande Pre /Wolfville	45.1119995	-64.2836609	Business	Accommodation	<b>Ocean view Grande Pre /Wolfville</b><br><i>Kings County, NS B4P 0G2, Canada</i>			Kings County, NS B4P 0G2, Canada								
Nanny Kay’s airbnb	45.0856984	-64.3168274	Business	Accommodation	<b>Nanny Kay’s airbnb</b><br><i>120 Martin Cross Rd, Melanson, NS B4P 0G7, Canada</i><br>Tel: (902) 698-9309	(902) 698-9309		120 Martin Cross Rd, Melanson, NS B4P 0G7, Canada								nanny-kays-airbnb.jpg
Raven Hill Vineyard Cottage	45.0934105	-64.3345413	Business	Accommodation	<b>Raven Hill Vineyard Cottage</b><br><i>Kings County, NS B0P 1M0, Canada</i>			Kings County, NS B0P 1M0, Canada								
Charming Rustic Farmhouse in the NS Wine Ski County the Gaspereau Valley!	45.0960617	-64.2748337	Business	Accommodation	<b>Charming Rustic Farmhouse in the NS Wine Ski County the Gaspereau Valley!</b><br><i>Kings County, NS B4P 0G2, Canada</i>			Kings County, NS B4P 0G2, Canada								
Roselawn Lodging	45.0946256	-64.3387892	Business	Accommodation	"<b>Roselawn Lodging</b><br><i>Wolfville, NS B4P 0C9, Canada</i><br>Tel: (902) 982-3420<br><a href=""https://www.roselawnlodging.ca/"">https://www.roselawnlodging.ca/</a>"	(902) 982-3420	https://www.roselawnlodging.ca/	Wolfville, NS B4P 0C9, Canada								
Charming Rustic Farmhouse in NS Wine & Ski Country, The Gaspereau Valley!	45.0929794	-64.27251439999999	Business	Accommodation	<b>Charming Rustic Farmhouse in NS Wine & Ski Country, The Gaspereau Valley!</b><br><i>Kings County, NS B4P 2R3, Canada</i>			Kings County, NS B4P 2R3, Canada								
River Valley Guest Cottage	45.07623669999999	-64.3171997	Business	Accommodation	"<b>River Valley Guest Cottage</b><br><i>Kings County, NS B4P 0K2, Canada</i><br><a href=""https://deals.vio.com/?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D2540426%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1"">https://deals.vio.com/?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D2540426%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1</a>"		https://deals.vio.com/?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D2540426%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1	Kings County, NS B4P 0K2, Canada								
Cottage at Evangeline Beach near Local Wineries	45.1361618	-64.3230896	Business	Accommodation	<b>Cottage at Evangeline Beach near Local Wineries</b><br><i>Kings County, NS B0P 1M0, Canada</i>			Kings County, NS B0P 1M0, Canada								
Sandpiper Lane Cottage	45.1382894	-64.31053419999999	Business	Accommodation	"<b>Sandpiper Lane Cottage</b><br><i>25 Sandpiper Ln, Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 542-4610<br><a href=""https://staynovascotia.ca/listings/sandpiperlanecottage-17298860.html"">https://staynovascotia.ca/listings/sandpiperlanecottage-17298860.html</a>"	(902) 542-4610	https://staynovascotia.ca/listings/sandpiperlanecottage-17298860.html	25 Sandpiper Ln, Grand Pré, NS B0P 1M0, Canada								sandpiper-lane-cottage.jpg
Cottage at Evangeline Beach & near Local Wineries	45.1372147	-64.3209534	Business	Accommodation	<b>Cottage at Evangeline Beach & near Local Wineries</b><br><i>Kings County, NS B0P 1M0, Canada</i>			Kings County, NS B0P 1M0, Canada								
Gaspereau Hideaway Wolfville Getaway	45.08369829999999	-64.3517837	Business	Accommodation	<b>Gaspereau Hideaway Wolfville Getaway</b><br><i>Wolfville, NS B4P 2E6, Canada</i>			Wolfville, NS B4P 2E6, Canada								
Locust Starr Inn	45.0903511	-64.3585434	Business	Accommodation	"<b>Locust Starr Inn</b><br><i>Wolfville, NS B4P 2E8, Canada</i><br><a href=""https://www.bluepillow.com/search/5eb4579067a9d10d04278e07?dest=bkng&cat=Villa&lat=45.09035&lng=-64.35854&language=en"">https://www.bluepillow.com/search/5eb4579067a9d10d04278e07?dest=bkng&cat=Villa&lat=45.09035&lng=-64.35854&language=en</a>"		https://www.bluepillow.com/search/5eb4579067a9d10d04278e07?dest=bkng&cat=Villa&lat=45.09035&lng=-64.35854&language=en	Wolfville, NS B4P 2E8, Canada								
Garden Suite	45.08959979999999	-64.3595078	Business	Accommodation	<b>Garden Suite</b><br><i>30 Gaspereau Ave, Wolfville, NS B4P 2C6, Canada</i><br>Tel: (902) 308-1037	(902) 308-1037		30 Gaspereau Ave, Wolfville, NS B4P 2C6, Canada								
In Town - Summer St. Private Suite	45.0907516	-64.3612213	Business	Accommodation	<b>In Town - Summer St. Private Suite</b><br><i>Wolfville, NS B4P 1J8, Canada</i>			Wolfville, NS B4P 1J8, Canada								
5 Apt. 5 at 10 Summer Street Suites - Very Close to Acadia and in Town	45.0882606	-64.3607483	Business	Accommodation	<b>5 Apt. 5 at 10 Summer Street Suites - Very Close to Acadia and in Town</b><br><i>Wolfville, NS B4P 2A8, Canada</i>			Wolfville, NS B4P 2A8, Canada								
Wolfville | 3rd Floor View 2BR & 3 Queen Beds	45.0909004	-64.3623963	Business	Accommodation	"<b>Wolfville | 3rd Floor View 2BR & 3 Queen Beds</b><br><i>Wolfville, NS B4P 2S3, Canada</i><br><a href=""https://www.wolfvillesuites.ca/listing/119651"">https://www.wolfvillesuites.ca/listing/119651</a>"		https://www.wolfvillesuites.ca/listing/119651	Wolfville, NS B4P 2S3, Canada								
Irving Oil	45.103039	-64.305362	Business	Automotive	"<b>Irving Oil</b><br><i>11671 Nova Scotia Trunk 1, Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 542-9210<br><a href=""https://www.irvingoil.com/location/irving-oil-26886?utm_source=G&utm_medium=lpm&utm_campaign=irving"">https://www.irvingoil.com/location/irving-oil-26886?utm_source=G&utm_medium=lpm&utm_campaign=irving</a>"	(902) 542-9210	https://www.irvingoil.com/location/irving-oil-26886?utm_source=G&utm_medium=lpm&utm_campaign=irving	11671 Nova Scotia Trunk 1, Grand Pré, NS B0P 1M0, Canada	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	closed	irving-oil.jpg
Grand-Pré National Historic Site	45.1086062	-64.310137	Landmark	Historic	"<b>Grand-Pré National Historic Site</b> — Exhibits about Acadian history & gardens with a church & a statue of Longfellow heroine Evangeline.<br><i>2205 Grand Pré Rd, Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 542-3631<br><a href=""https://parks.canada.ca/GrandPre"">https://parks.canada.ca/GrandPre</a>"	(902) 542-3631	https://parks.canada.ca/GrandPre	2205 Grand Pré Rd, Grand Pré, NS B0P 1M0, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	grand-pre-national-historic-site.jpg
Wolfville Historical Society	45.09202500000001	-64.3553341	Landmark	Museum	"<b>Wolfville Historical Society</b><br><i>259 Main St, Wolfville, NS B4P 1C6, Canada</i><br>Tel: (902) 542-9775<br><a href=""https://wolfvillehs.ednet.ns.ca/"">https://wolfvillehs.ednet.ns.ca/</a>"	(902) 542-9775	https://wolfvillehs.ednet.ns.ca/	259 Main St, Wolfville, NS B4P 1C6, Canada	closed	closed	closed	closed	F: 11:00 T: 15:00	F: 11:00 T: 15:00	F: 11:00 T: 15:00	wolfville-historical-society.jpg
Blacksmith Shop at Grand-Pré National Historic Site	45.1090302	-64.314053	Landmark	Museum	<b>Blacksmith Shop at Grand-Pré National Historic Site</b><br><i>Kings County, NS B0P 1M0, Canada</i>			Kings County, NS B0P 1M0, Canada								blacksmith-shop-at-grand-pre-national-historic-site.jpg
Le Grand Dérangement (Expulsion of the Acadians Deportation Cross)	45.1131533	-64.2792919	Landmark	Museum	"<b>Le Grand Dérangement (Expulsion of the Acadians Deportation Cross)</b><br><i>124 Wharf Rd, Wolfville, NS B4P 0G2, Canada</i><br><a href=""https://www.lafayettetravel.com/explore/what-is-cajun/"">https://www.lafayettetravel.com/explore/what-is-cajun/</a>"		https://www.lafayettetravel.com/explore/what-is-cajun/	124 Wharf Rd, Wolfville, NS B4P 0G2, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	le-grand-derangement-expulsion-of-the-acadians-deportation-cross.jpg
Alex Colville Wolfville Gallery	45.09142439999999	-64.36076	Landmark	Gallery	<b>Alex Colville Wolfville Gallery</b><br><i>399 Main St, Wolfville, NS B4P 2B8, Canada</i>			399 Main St, Wolfville, NS B4P 2B8, Canada								
Carol Pye Gallery	45.0645752	-64.2839582	Landmark	Gallery	"<b>Carol Pye Gallery</b><br><i>1042 Grand Pre Rd RR1 Wolfville, Wallbrook, NS B4P 2R3, Canada</i><br><a href=""https://www.carolpye.com/"">https://www.carolpye.com/</a>"		https://www.carolpye.com/	1042 Grand Pre Rd RR1 Wolfville, Wallbrook, NS B4P 2R3, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	
Harvest Gallery	45.09151	-64.363191	Landmark	Gallery	"<b>Harvest Gallery</b><br><i>462 Main St, Wolfville, NS B4P 2A1, Canada</i><br>Tel: (902) 542-7093<br><a href=""http://harvestgallery.ca/"">http://harvestgallery.ca/</a>"	(902) 542-7093	http://harvestgallery.ca/	462 Main St, Wolfville, NS B4P 2A1, Canada	closed	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 11:00 T: 16:00	harvest-gallery.jpg
Wolfville Memorial Library	45.09264549999999	-64.36346569999999	Landmark	Library	"<b>Wolfville Memorial Library</b><br><i>21 Elm Ave, Wolfville, NS B4P 2A1, Canada</i><br>Tel: (902) 542-5760<br><a href=""http://www.valleylibrary.ca/branch/wolfville-memorial-library"">http://www.valleylibrary.ca/branch/wolfville-memorial-library</a>"	(902) 542-5760	http://www.valleylibrary.ca/branch/wolfville-memorial-library	21 Elm Ave, Wolfville, NS B4P 2A1, Canada	closed	F: 12:00 T: 20:00	F: 10:00 T: 18:00	F: 12:00 T: 20:00	F: 10:00 T: 18:00	F: 10:00 T: 17:00	closed	wolfville-memorial-library.jpg
Vaughan Memorial Library	45.0899278	-64.3652827	Landmark	Library	"<b>Vaughan Memorial Library</b><br><i>50 Acadia St, Wolfville, NS B4P 2R6, Canada</i><br>Tel: (902) 585-1249<br><a href=""https://library.acadiau.ca/"">https://library.acadiau.ca/</a>"	(902) 585-1249	https://library.acadiau.ca/	50 Acadia St, Wolfville, NS B4P 2R6, Canada								vaughan-memorial-library.jpg
Gran Pre free library	45.1379986	-64.3114226	Landmark	Library	<b>Gran Pre free library</b><br><i>2 Sandpiper Ln, Grand Pré, NS B0P 1M0, Canada</i>			2 Sandpiper Ln, Grand Pré, NS B0P 1M0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	gran-pre-free-library.jpg
Covenanter Church	45.0997354	-64.3048477	Landmark	Historic	"<b>Covenanter Church</b><br><i>1989 Grand Pré Rd, Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 681-0366<br><a href=""http://orchardvalleyunited.ca/small-group-ministries/covenanter-church/"">http://orchardvalleyunited.ca/small-group-ministries/covenanter-church/</a>"	(902) 681-0366	http://orchardvalleyunited.ca/small-group-ministries/covenanter-church/	1989 Grand Pré Rd, Grand Pré, NS B0P 1M0, Canada								covenanter-church.jpg
Avonport Baptist Church	45.1022751	-64.2564984	Landmark	Religious	<b>Avonport Baptist Church</b><br><i>12552, Kings County, NS B0P 1P0, Canada</i><br>Tel: (902) 542-9174	(902) 542-9174		12552, Kings County, NS B0P 1P0, Canada								
Wolfville Baptist Church	45.0908333	-64.36388889999999	Landmark	Religious	"<b>Wolfville Baptist Church</b><br><i>487 Main St, Wolfville, NS B4P 1Y6, Canada</i><br>Tel: (902) 542-5524<br><a href=""https://www.wolfvillebaptist.ca/"">https://www.wolfvillebaptist.ca/</a>"	(902) 542-5524	https://www.wolfvillebaptist.ca/	487 Main St, Wolfville, NS B4P 1Y6, Canada	closed	F: 08:30 T: 12:00	F: 08:30 T: 12:00	F: 08:30 T: 12:00	F: 08:30 T: 12:00	closed	closed	wolfville-baptist-church.jpg
St. Charles des Mines Memorial Chapel	45.1098625	-64.3122553	Landmark	Religious	"<b>St. Charles des Mines Memorial Chapel</b><br><i>2241 Grand Pré Rd, Grand Pré, NS B0P 1M0, Canada</i><br><a href=""https://www.pc.gc.ca/apps/dfhd/page_nhs_eng.aspx?id=267"">https://www.pc.gc.ca/apps/dfhd/page_nhs_eng.aspx?id=267</a>"		https://www.pc.gc.ca/apps/dfhd/page_nhs_eng.aspx?id=267	2241 Grand Pré Rd, Grand Pré, NS B0P 1M0, Canada								st-charles-des-mines-memorial-chapel.jpg
Saint Francis of Assisi Catholic Church	45.09338899999999	-64.34538420000001	Landmark	Religious	"<b>Saint Francis of Assisi Catholic Church</b><br><i>118 Main St, Wolfville, NS B4P 0B5, Canada</i><br>Tel: (902) 542-3074<br><a href=""http://www.corpuschristins.ca/"">http://www.corpuschristins.ca/</a>"	(902) 542-3074	http://www.corpuschristins.ca/	118 Main St, Wolfville, NS B4P 0B5, Canada								saint-francis-of-assisi-catholic-church.jpg
small Church	45.132063	-64.3189889	Landmark	Religious	<b>small Church</b><br><i>402 W Long Island Rd, Grand Pré, NS B0P 1M0, Canada</i>			402 W Long Island Rd, Grand Pré, NS B0P 1M0, Canada								small-church.jpg
St. John's Anglican Church, Parish of Horton	45.0924928	-64.3488524	Landmark	Religious	"<b>St. John's Anglican Church, Parish of Horton</b><br><i>164 Main St, Wolfville, NS B4P 2M6, Canada</i><br>Tel: (902) 542-2464<br><a href=""http://www.stjohnsanglicanchurchwolfville.ca/"">http://www.stjohnsanglicanchurchwolfville.ca/</a>"	(902) 542-2464	http://www.stjohnsanglicanchurchwolfville.ca/	164 Main St, Wolfville, NS B4P 2M6, Canada								st-john-s-anglican-church-parish-of-horton.jpg
Wolfville Ridge United Baptist Church	45.0787329	-64.349107	Landmark	Religious	"<b>Wolfville Ridge United Baptist Church</b><br><i>1350 Ridge Rd, Wolfville, NS B4P 0G1, Canada</i><br>Tel: (902) 542-3419<br><a href=""https://www.facebook.com/WolfvilleridgeChurch/"">https://www.facebook.com/WolfvilleridgeChurch/</a>"	(902) 542-3419	https://www.facebook.com/WolfvilleridgeChurch/	1350 Ridge Rd, Wolfville, NS B4P 0G1, Canada	closed	closed	closed	closed	closed	closed	F: 11:00 T: 17:00	wolfville-ridge-united-baptist-church.jpg
Christ Community Church	45.09166399999999	-64.362718	Landmark	Religious	"<b>Christ Community Church</b><br><i>450 Main St, Wolfville, NS B4P 2A1, Canada</i><br>Tel: (902) 670-6853<br><a href=""https://www.justchurch.ca/"">https://www.justchurch.ca/</a>"	(902) 670-6853	https://www.justchurch.ca/	450 Main St, Wolfville, NS B4P 2A1, Canada								christ-community-church.jpg
