name	lat	lng	category	subcategory	description	phone	website	address	hours_mon	hours_tue	hours_wed	hours_thu	hours_fri	hours_sat	hours_sun	image_file
Restaurant_bonneville	49.26887059999999	23.8577305	Business	Restaurant	<b>Restaurant_bonneville</b><br><i>Sichovykh Stril'tsiv St, Stryi, L'vivs'ka oblast, Ukraine, 82404</i><br>Tel: 068 333 3883	068 333 3883		Sichovykh Stril'tsiv St, Stryi, L'vivs'ka oblast, Ukraine, 82404	F: 11:00 T: 22:00	F: 11:00 T: 22:00	F: 11:00 T: 22:00	F: 11:00 T: 22:00	F: 11:00 T: 22:00	F: 11:00 T: 22:00	F: 11:00 T: 22:00	restaurant-bonneville.jpg
TURKISH DŐNER	49.2630144	23.8693934	Business	Restaurant	<b>TURKISH DŐNER</b><br><i>Oleha Ol'zhycha St, Stryi, L'vivs'ka oblast, Ukraine</i><br>Tel: 093 844 8843	093 844 8843		Oleha Ol'zhycha St, Stryi, L'vivs'ka oblast, Ukraine	F: 09:00 T: 22:00	F: 09:00 T: 22:00	F: 09:00 T: 22:00	F: 09:00 T: 22:00	F: 09:00 T: 22:00	F: 09:00 T: 22:00	F: 09:00 T: 22:00	turkish-doner.jpg
Uzbetsʹka Kukhnya Kafe Chaykhana	49.26339120000001	23.8693455	Business	Restaurant	"<b>Uzbetsʹka Kukhnya Kafe Chaykhana</b><br><i>Vulytsya Ivana Bahryanoho, 4а, Stryi, L'vivs'ka oblast, Ukraine, 82402</i><br>Tel: 073 280 0707<br><a href=""https://www.instagram.com/uzbek_food_stryi"">https://www.instagram.com/uzbek_food_stryi</a>"	073 280 0707	https://www.instagram.com/uzbek_food_stryi	Vulytsya Ivana Bahryanoho, 4а, Stryi, L'vivs'ka oblast, Ukraine, 82402	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	uzbetska-kukhnya-kafe-chaykhana.jpg
Rebrant	49.2654944	23.8706351	Business	Restaurant	"<b>Rebrant</b><br><i>вулиця Маркіяна Шашкевича, 23, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 077 717 2770<br><a href=""https://www.tiktok.com/@rebrant.bbq?_r=1&_t=ZS-98lz5BzSqGK"">https://www.tiktok.com/@rebrant.bbq?_r=1&_t=ZS-98lz5BzSqGK</a>"	077 717 2770	https://www.tiktok.com/@rebrant.bbq?_r=1&_t=ZS-98lz5BzSqGK	вулиця Маркіяна Шашкевича, 23, Stryi, L'vivs'ka oblast, Ukraine, 82400	closed	closed	closed	closed	closed	F: 14:00 T: 21:00	F: 14:00 T: 21:00	rebrant.jpg
Okko	49.27011530000001	23.87349	Business	Automotive	"<b>Okko</b><br><i>Halyts'ka St, 10, Stryi, L'vivs'ka oblast, Ukraine, 82402</i><br>Tel: 0800 501 101<br><a href=""https://www.okko.ua/"">https://www.okko.ua/</a>"	0800 501 101	https://www.okko.ua/	Halyts'ka St, 10, Stryi, L'vivs'ka oblast, Ukraine, 82402	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	okko.jpg
Okko	49.2532783	23.8499097	Business	Automotive	"<b>Okko</b><br><i>Bolekhivska St, 2В, Stryi, L'vivs'ka oblast, Ukraine, 82401</i><br>Tel: 0800 501 101<br><a href=""https://www.okko.ua/"">https://www.okko.ua/</a>"	0800 501 101	https://www.okko.ua/	Bolekhivska St, 2В, Stryi, L'vivs'ka oblast, Ukraine, 82401	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	okko.jpg
Cafe / restaurant B.Kh. Cafe	49.2574817	23.8558974	Business	Cafe	"<b>Cafe / restaurant B.Kh. Cafe</b><br><i>Bohdana Khmel'nyts'koho St, 8/1, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 099 117 6529<br><a href=""https://bkhcafe.com.ua/"">https://bkhcafe.com.ua/</a>"	099 117 6529	https://bkhcafe.com.ua/	Bohdana Khmel'nyts'koho St, 8/1, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 11:00 T: 22:00	F: 11:00 T: 22:00	F: 11:00 T: 22:00	F: 11:00 T: 22:00	F: 11:00 T: 22:00	F: 11:00 T: 22:00	F: 11:00 T: 22:00	cafe-restaurant-b-kh-cafe.jpg
Barbarys	49.2625235	23.8590539	Business	Cafe	<b>Barbarys</b><br><i>Tarasa Shevchenka St, Stryi, L'vivs'ka oblast, Ukraine, 82401</i><br>Tel: 097 977 0505	097 977 0505		Tarasa Shevchenka St, Stryi, L'vivs'ka oblast, Ukraine, 82401								barbarys.jpg
Okko	49.2594278	23.8107431	Business	Automotive	"<b>Okko</b><br><i>Drohobytska St, 197, Stryi, L'vivs'ka oblast, Ukraine, 82401</i><br>Tel: 0800 501 101<br><a href=""https://www.okko.ua/"">https://www.okko.ua/</a>"	0800 501 101	https://www.okko.ua/	Drohobytska St, 197, Stryi, L'vivs'ka oblast, Ukraine, 82401	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	okko.jpg
Araks Kafe Bar	49.2249755	23.8131122	Business	Cafe	"<b>Araks Kafe Bar</b><br><i>Ob'izna Doroha St, Stryi, L'vivs'ka oblast, Ukraine</i><br>Tel: 095 785 9944<br><a href=""https://m.facebook.com/%D0%90%D1%80%D0%B0%D0%BA%D1%81-1018487791557860/manager/?ref=bookmarks"">https://m.facebook.com/%D0%90%D1%80%D0%B0%D0%BA%D1%81-1018487791557860/manager/?ref=bookmarks</a>"	095 785 9944	https://m.facebook.com/%D0%90%D1%80%D0%B0%D0%BA%D1%81-1018487791557860/manager/?ref=bookmarks	Ob'izna Doroha St, Stryi, L'vivs'ka oblast, Ukraine	F: 10:00 T: 00:00	F: 10:00 T: 00:00	F: 10:00 T: 00:00	F: 10:00 T: 00:00	F: 10:00 T: 00:00	F: 10:00 T: 00:00	F: 10:00 T: 00:00	araks-kafe-bar.jpg
Vypichka Kosa Oleha	49.2553673	23.845498	Business	Cafe	<b>Vypichka Kosa Oleha</b><br><i>Tarasa Shevchenka St, 18, Stryi, L'vivs'ka oblast, Ukraine, 82401</i>			Tarasa Shevchenka St, 18, Stryi, L'vivs'ka oblast, Ukraine, 82401	F: 00:00 T: 00:00	closed	closed	closed	closed	closed	closed	
Halytsʹka Zdoba	49.2564646	23.8406833	Business	Cafe	<b>Halytsʹka Zdoba</b><br><i>Kopernyka St, 31, Stryi, L'vivs'ka oblast, Ukraine, 82400</i>			Kopernyka St, 31, Stryi, L'vivs'ka oblast, Ukraine, 82400								
Kebab Bro	49.2573983	23.8459818	Business	Cafe	<b>Kebab Bro</b><br><i>вул. О 11/1, Ostapa Bobykevycha St, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 073 088 8087	073 088 8087		вул. О 11/1, Ostapa Bobykevycha St, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 10:00 T: 22:00	F: 10:00 T: 22:00	F: 10:00 T: 22:00	F: 10:00 T: 22:00	F: 10:00 T: 23:00	F: 10:00 T: 23:00	F: 10:00 T: 23:00	kebab-bro.jpg
Kava Vid Stryyka	49.25682219999999	23.8481605	Business	Cafe	"<b>Kava Vid Stryyka</b><br><i>Tarasa Shevchenka St, 28, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 095 121 2745<br><a href=""https://www.instagram.com/kava_vid_stryjka/"">https://www.instagram.com/kava_vid_stryjka/</a>"	095 121 2745	https://www.instagram.com/kava_vid_stryjka/	Tarasa Shevchenka St, 28, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 10:00 T: 21:00	kava-vid-stryyka.jpg
Sewercofee	49.2568118	23.8376978	Business	Cafe	<b>Sewercofee</b><br><i>Vokzalna St, Stryi, L'vivs'ka oblast, Ukraine, 82404</i><br>Tel: 063 969 4213	063 969 4213		Vokzalna St, Stryi, L'vivs'ka oblast, Ukraine, 82404								
Vidensʹka Kava	49.2595695	23.8427198	Business	Cafe	<b>Vidensʹka Kava</b><br><i>Vokzalna St, 120а, Stryi, L'vivs'ka oblast, Ukraine, 82400</i>			Vokzalna St, 120а, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	closed	videnska-kava.jpg
612 bistro+resto	49.2536031	23.85227339999999	Business	Cafe	"<b>612 bistro+resto</b><br><i>Vulytsya Uspensʹka, 10, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 073 061 2612<br><a href=""http://612km-stryi-bistro-resto.choiceqr.com/"">http://612km-stryi-bistro-resto.choiceqr.com/</a>"	073 061 2612	http://612km-stryi-bistro-resto.choiceqr.com/	Vulytsya Uspensʹka, 10, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	612-bistro-resto.jpg
Гори Смаколиків	49.2550996	23.852636	Business	Cafe	"<b>Гори Смаколиків</b><br><i>Vulytsya Maydan Rynok, Stryi, L'vivs'ka oblast, Ukraine, 82404</i><br>Tel: 066 217 4809<br><a href=""https://www.instagram.com/gorysmakolykiv?igsh=dTIwNGdzOWFuemx6&utm_source=qr"">https://www.instagram.com/gorysmakolykiv?igsh=dTIwNGdzOWFuemx6&utm_source=qr</a>"	066 217 4809	https://www.instagram.com/gorysmakolykiv?igsh=dTIwNGdzOWFuemx6&utm_source=qr	Vulytsya Maydan Rynok, Stryi, L'vivs'ka oblast, Ukraine, 82404	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	x-664654386c.jpg
Welcome to our street	49.2552615	23.8533994	Business	Cafe	<b>Welcome to our street</b><br><i>Vulytsya Maydan Rynok, 34, Stryi, L'vivs'ka oblast, Ukraine, 82404</i>			Vulytsya Maydan Rynok, 34, Stryi, L'vivs'ka oblast, Ukraine, 82404	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	welcome-to-our-street.jpg
Кава Від Стрийка “espresso bar”	49.2586773	23.8514693	Business	Cafe	"<b>Кава Від Стрийка “espresso bar”</b><br><i>Tarasa Shevchenka St, 83, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 095 121 2745<br><a href=""https://www.instagram.com/kava_vid_stryjka/"">https://www.instagram.com/kava_vid_stryjka/</a>"	095 121 2745	https://www.instagram.com/kava_vid_stryjka/	Tarasa Shevchenka St, 83, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 10:00 T: 21:00	espresso-bar.jpg
Mystery Of Coffee	49.25866449999999	23.8520151	Business	Cafe	<b>Mystery Of Coffee</b><br><i>Tarasa Shevchenka St, 50a, Stryi, L'vivs'ka oblast, Ukraine, 82400</i>			Tarasa Shevchenka St, 50a, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 09:00 T: 21:00	mystery-of-coffee.jpg
Vino Тратория	49.2579323	23.8528085	Business	Cafe	<b>Vino Тратория</b><br><i>Valova St, 9, Stryi, L'vivs'ka oblast, Ukraine, 82400</i>			Valova St, 9, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 10:00 T: 01:00	F: 10:00 T: 01:00	F: 10:00 T: 01:00	F: 10:00 T: 01:00	F: 10:00 T: 01:00	F: 10:00 T: 01:00	F: 10:00 T: 01:00	vino.jpg
Pekari Bakery	49.2562982	23.8545491	Business	Cafe	<b>Pekari Bakery</b><br><i>Bohdana Khmel'nyts'koho St, 2, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 096 636 4396	096 636 4396		Bohdana Khmel'nyts'koho St, 2, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 19:00	F: 08:00 T: 19:00	F: 08:00 T: 19:00	F: 08:00 T: 19:00	F: 08:00 T: 19:00	F: 08:00 T: 19:00	F: 08:00 T: 19:00	pekari-bakery.jpg
Morozyvo Limo	49.25906630000001	23.85269049999999	Business	Cafe	<b>Morozyvo Limo</b><br><i>Tarasa Shevchenka St, 52, Stryi, L'vivs'ka oblast, Ukraine, 82404</i>			Tarasa Shevchenka St, 52, Stryi, L'vivs'ka oblast, Ukraine, 82404	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	morozyvo-limo.jpg
Kremika	49.2586409	23.8537305	Business	Cafe	"<b>Kremika</b><br><i>Poshtova St, 12, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 063 423 4344<br><a href=""https://www.instagram.com/kremika_sweetbiscuitday?igsh=MTB1cDM0czVsaDFpMw%3D%3D&utm_source=qr"">https://www.instagram.com/kremika_sweetbiscuitday?igsh=MTB1cDM0czVsaDFpMw%3D%3D&utm_source=qr</a>"	063 423 4344	https://www.instagram.com/kremika_sweetbiscuitday?igsh=MTB1cDM0czVsaDFpMw%3D%3D&utm_source=qr	Poshtova St, 12, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 10:00 T: 20:00	kremika.jpg
Кафе їдальня м. Стрий - смачна домашня кухня та десерти	49.25627129999999	23.8560134	Business	Cafe	<b>Кафе їдальня м. Стрий - смачна домашня кухня та десерти</b><br><i>Kravets'ka St, 4а, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 066 152 3194	066 152 3194		Kravets'ka St, 4а, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	closed	
Coffee Lito	49.25785529999999	23.85607109999999	Business	Cafe	"<b>Coffee Lito</b><br><i>Bohdana Khmel'nyts'koho St, 10-15, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 093 734 7388<br><a href=""https://www.instagram.com/coffee_lito?igsh=MWw4MmV6aXdid3poeA=="">https://www.instagram.com/coffee_lito?igsh=MWw4MmV6aXdid3poeA==</a>"	093 734 7388	https://www.instagram.com/coffee_lito?igsh=MWw4MmV6aXdid3poeA==	Bohdana Khmel'nyts'koho St, 10-15, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 10:00 T: 17:00	coffee-lito.jpg
Kashtan	49.2603768	23.8537587	Business	Cafe	"<b>Kashtan</b><br><i>Tarasa Shevchenka St, 113/4, Stryi, L'vivs'ka oblast, Ukraine, 82404</i><br>Tel: 095 005 8286<br><a href=""https://www.instagram.com/kashtan_with_kyiv_vibe?igshid=YzVkODRmOTdmMw=="">https://www.instagram.com/kashtan_with_kyiv_vibe?igshid=YzVkODRmOTdmMw==</a>"	095 005 8286	https://www.instagram.com/kashtan_with_kyiv_vibe?igshid=YzVkODRmOTdmMw==	Tarasa Shevchenka St, 113/4, Stryi, L'vivs'ka oblast, Ukraine, 82404	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	kashtan.jpg
Black Coffee	49.2594214	23.855286	Business	Cafe	<b>Black Coffee</b><br><i>Andriya Korchaka St, 4, Stryi, L'vivs'ka oblast, Ukraine, 82400</i>			Andriya Korchaka St, 4, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 10:00 T: 21:00	black-coffee.jpg
Muglet магазин кави в зернах та чаю	49.2476528	23.8536787	Business	Cafe	"<b>Muglet магазин кави в зернах та чаю</b><br><i>Bolekhivska St, Stryi, L'vivs'ka oblast, Ukraine, 82404</i><br>Tel: 063 221 3612<br><a href=""https://muglet.shop/"">https://muglet.shop/</a>"	063 221 3612	https://muglet.shop/	Bolekhivska St, Stryi, L'vivs'ka oblast, Ukraine, 82404	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 18:00	muglet.jpg
Domashniy Aromat	49.2578891	23.8569731	Business	Cafe	<b>Domashniy Aromat</b><br><i>Zelena St, 21, Stryi, L'vivs'ka oblast, Ukraine, 82402</i><br>Tel: 050 609 7308	050 609 7308		Zelena St, 21, Stryi, L'vivs'ka oblast, Ukraine, 82402	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	closed	domashniy-aromat.jpg
Picanto	49.2575754	23.8572635	Business	Cafe	"<b>Picanto</b><br><i>Zelena St, 23в, Stryi, L'vivs'ka oblast, Ukraine, 82401</i><br>Tel: 098 101 7714<br><a href=""https://rbpicanto.ps.me/"">https://rbpicanto.ps.me/</a>"	098 101 7714	https://rbpicanto.ps.me/	Zelena St, 23в, Stryi, L'vivs'ka oblast, Ukraine, 82401	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	picanto.jpg
Bulochna	49.2626543	23.8518762	Business	Cafe	<b>Bulochna</b><br><i>Ostapa Nyzhankivs'koho St, 12, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 099 158 2025	099 158 2025		Ostapa Nyzhankivs'koho St, 12, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 10:00 T: 22:00	F: 10:00 T: 22:00	F: 10:00 T: 22:00	F: 10:00 T: 22:00	F: 10:00 T: 22:00	F: 10:00 T: 22:00	F: 10:00 T: 22:00	
Rico dulce	49.24589450000001	23.8352281	Business	Cafe	<b>Rico dulce</b><br><i>Ivana Vyhovs'koho St, Stryi, L'vivs'ka oblast, Ukraine, 82404</i>			Ivana Vyhovs'koho St, Stryi, L'vivs'ka oblast, Ukraine, 82404	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 09:00 T: 20:00	rico-dulce.jpg
Kava Vid Stryyka	49.2476129	23.8552907	Business	Cafe	"<b>Kava Vid Stryyka</b><br><i>АЗС ""ОККО, Bolekhivska St, 49, Stryi, L'vivs'ka oblast, Ukraine, 82404</i>"			"АЗС ""ОККО, Bolekhivska St, 49, Stryi, L'vivs'ka oblast, Ukraine, 82404"								kava-vid-stryyka.jpg
"Кафе ""Enjoy"""	49.2573395	23.8594807	Business	Cafe	"<b>Кафе ""Enjoy""</b><br><i>Vulytsya Uspensʹka, 52к, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 066 653 0377"	066 653 0377		Vulytsya Uspensʹka, 52к, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 17:00	closed	enjoy.jpg
Plaskohuptsi	49.2656076	23.8431343	Business	Cafe	<b>Plaskohuptsi</b><br><i>Stryi, Lviv Oblast, Ukraine, 82404</i>			Stryi, Lviv Oblast, Ukraine, 82404								
Кафе-бар «Юрмала»	49.2439086	23.8363978	Business	Cafe	"<b>Кафе-бар «Юрмала»</b><br><i>Saksahans'koho St, 2, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 096 608 5587<br><a href=""https://kafeurmala.top/"">https://kafeurmala.top/</a>"	096 608 5587	https://kafeurmala.top/	Saksahans'koho St, 2, Stryi, L'vivs'ka oblast, Ukraine, 82400								x-6b5e2d074b.jpg
Chereshenʹka	49.2620095	23.8573922	Business	Cafe	"<b>Chereshenʹka</b><br><i>Mykhaila Hrushevs'koho St, Stryi, L'vivs'ka oblast, Ukraine, 82401</i><br>Tel: 099 290 8091<br><a href=""https://list.in.ua/%D0%9A%D0%B0%D1%84%D0%B5-%D0%B1%D0%B0%D1%80%D0%B8/70777/%D0%A7%D0%B5%D1%80%D0%B5%D1%88%D0%B5%D0%BD%D1%8C%D0%BA%D0%B0-%D0%A1%D1%82%D1%80%D0%B8%D0%B9"">https://list.in.ua/%D0%9A%D0%B0%D1%84%D0%B5-%D0%B1%D0%B0%D1%80%D0%B8/70777/%D0%A7%D0%B5%D1%80%D0%B5%D1%88%D0%B5%D0%BD%D1%8C%D0%BA%D0%B0-%D0%A1%D1%82%D1%80%D0%B8%D0%B9</a>"	099 290 8091	https://list.in.ua/%D0%9A%D0%B0%D1%84%D0%B5-%D0%B1%D0%B0%D1%80%D0%B8/70777/%D0%A7%D0%B5%D1%80%D0%B5%D1%88%D0%B5%D0%BD%D1%8C%D0%BA%D0%B0-%D0%A1%D1%82%D1%80%D0%B8%D0%B9	Mykhaila Hrushevs'koho St, Stryi, L'vivs'ka oblast, Ukraine, 82401	F: 12:00 T: 22:00	F: 12:00 T: 22:00	F: 12:00 T: 22:00	F: 12:00 T: 20:00	F: 12:00 T: 22:00	F: 12:00 T: 22:00	F: 12:00 T: 22:00	chereshenka.jpg
Kebab Kafe	49.2587746	23.8617344	Business	Cafe	"<b>Kebab Kafe</b><br><i>Vulytsya Uspensʹka, 55, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 098 628 7773<br><a href=""https://www.facebook.com/kabab.kafe"">https://www.facebook.com/kabab.kafe</a>"	098 628 7773	https://www.facebook.com/kabab.kafe	Vulytsya Uspensʹka, 55, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	closed	kebab-kafe.jpg
Okko	49.2404206	23.8360695	Business	Automotive	"<b>Okko</b><br><i>Vul. Skolivsʹka, 19А, Stryi, L'vivs'ka oblast, Ukraine, 82401</i><br>Tel: 0800 501 101<br><a href=""https://www.okko.ua/"">https://www.okko.ua/</a>"	0800 501 101	https://www.okko.ua/	Vul. Skolivsʹka, 19А, Stryi, L'vivs'ka oblast, Ukraine, 82401	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	okko.jpg
Магазин-кав'ярня АСА	49.2638594	23.862471	Business	Shops	"<b>Магазин-кав'ярня АСА</b><br><i>L'vivska St, 11/2, Stryi, L'vivs'ka oblast, Ukraine, 82408</i><br>Tel: 097 952 7699<br><a href=""https://asacoffee-shop.ua.market/"">https://asacoffee-shop.ua.market/</a>"	097 952 7699	https://asacoffee-shop.ua.market/	L'vivska St, 11/2, Stryi, L'vivs'ka oblast, Ukraine, 82408	closed	F: 10:30 T: 20:30	F: 10:30 T: 20:30	F: 10:30 T: 20:30	F: 10:30 T: 20:30	F: 10:30 T: 20:30	F: 11:00 T: 20:30	x-a5b5183573.jpg
KraBar	49.2658538	23.860843	Business	Cafe	"<b>KraBar</b><br><i>Krasivskoho St, 30, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 063 117 6529<br><a href=""https://krabar.com.ua/"">https://krabar.com.ua/</a>"	063 117 6529	https://krabar.com.ua/	Krasivskoho St, 30, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 11:00 T: 22:30	F: 11:00 T: 22:30	F: 11:00 T: 22:30	F: 11:00 T: 22:30	F: 11:00 T: 22:30	F: 11:00 T: 22:30	F: 11:00 T: 22:30	krabar.jpg
Bistro	49.2396049	23.8313312	Business	Cafe	"<b>Bistro</b><br><i>Vulytsya Tarasa Shevchenka, 40, c, Duliby, L'vivs'ka oblast, Ukraine, 79000</i><br>Tel: 095 483 2652<br><a href=""https://www.tiktok.com/@userkuvakvasylbistro?_r=1&_t=ZS-97m81R5jA4V"">https://www.tiktok.com/@userkuvakvasylbistro?_r=1&_t=ZS-97m81R5jA4V</a>"	095 483 2652	https://www.tiktok.com/@userkuvakvasylbistro?_r=1&_t=ZS-97m81R5jA4V	Vulytsya Tarasa Shevchenka, 40, c, Duliby, L'vivs'ka oblast, Ukraine, 79000	F: 10:00 T: 22:00	F: 10:00 T: 22:00	F: 10:00 T: 22:00	F: 10:00 T: 22:00	F: 10:00 T: 22:00	F: 10:00 T: 22:00	F: 10:00 T: 22:00	bistro.jpg
Kava Vid Stryyka	49.26628640000001	23.8620824	Business	Cafe	"<b>Kava Vid Stryyka</b><br><i>Sichovykh Stril'tsiv St, 4, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 095 121 2745<br><a href=""https://www.instagram.com/kava_vid_stryjka/"">https://www.instagram.com/kava_vid_stryjka/</a>"	095 121 2745	https://www.instagram.com/kava_vid_stryjka/	Sichovykh Stril'tsiv St, 4, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 10:00 T: 21:00	kava-vid-stryyka.jpg
Колекція Кави	49.2653603	23.8637705	Business	Cafe	<b>Колекція Кави</b><br><i>Sichovykh Stril'tsiv St, 2, Stryi, L'vivs'ka oblast, Ukraine, 82400</i>			Sichovykh Stril'tsiv St, 2, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:30 T: 20:30	F: 08:30 T: 20:30	F: 08:30 T: 20:30	F: 08:30 T: 20:30	F: 10:00 T: 22:00	F: 10:00 T: 22:00	F: 10:00 T: 22:00	x-1802a97cd8.jpg
Coffee lab	49.2652678	23.864254	Business	Cafe	"<b>Coffee lab</b><br><i>Львівська, 43, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 073 085 3196<br><a href=""https://www.instagram.com/reel/DHGiKTfoHIk/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA=="">https://www.instagram.com/reel/DHGiKTfoHIk/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==</a>"	073 085 3196	https://www.instagram.com/reel/DHGiKTfoHIk/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==	Львівська, 43, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	coffee-lab.jpg
