name	lat	lng	category	subcategory	description	phone	website	address	hours_mon	hours_tue	hours_wed	hours_thu	hours_fri	hours_sat	hours_sun	image_file
Hubley Auto Sales & Service	44.95750940000001	-63.5200152	Business	Shops	<b>Hubley Auto Sales & Service</b><br><i>541 NS-2, Elmsdale, NS B2S 1A3, Canada</i><br>Tel: (902) 883-7171	(902) 883-7171		541 NS-2, Elmsdale, NS B2S 1A3, Canada	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 17:00	F: 09:00 T: 12:00	closed	
NAPA Auto Parts - NAPA Elmsdale	44.9580718	-63.5204359	Business	Shops	"<b>NAPA Auto Parts - NAPA Elmsdale</b><br><i>550 Hwy 2 Unit 200, Elmsdale, NS B2S 1A3, Canada</i><br>Tel: (782) 243-0022<br><a href=""https://www.napacanada.com/en/ns/elmsdale/store/1000223?utm_source=G&utm_medium=local&utm_campaign=google-local"">https://www.napacanada.com/en/ns/elmsdale/store/1000223?utm_source=G&utm_medium=local&utm_campaign=google-local</a>"	(782) 243-0022	https://www.napacanada.com/en/ns/elmsdale/store/1000223?utm_source=G&utm_medium=local&utm_campaign=google-local	550 Hwy 2 Unit 200, Elmsdale, NS B2S 1A3, Canada	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 15:00	F: 09:00 T: 13:00	napa-auto-parts-napa-elmsdale.jpg
GBE Electrical Boxes	44.95709240000001	-63.51996390000001	Business	Shops	<b>GBE Electrical Boxes</b><br><i>541 Hwy 2 Unit 4, Elmsdale, NS B2S 1A3, Canada</i><br>Tel: (902) 489-6092	(902) 489-6092		541 Hwy 2 Unit 4, Elmsdale, NS B2S 1A3, Canada	F: 07:00 T: 16:30	F: 07:00 T: 16:30	F: 07:00 T: 16:30	F: 07:00 T: 16:30	F: 07:00 T: 16:30	closed	closed	
Quality Belt Maintenance Ltd	44.9568653	-63.5202124	Business	Shops	"<b>Quality Belt Maintenance Ltd</b><br><i>535 Hwy 2 Unit 1 & 2, Elmsdale, NS B2S 1A7, Canada</i><br>Tel: (902) 883-8705<br><a href=""http://www.qbm.ca/"">http://www.qbm.ca/</a>"	(902) 883-8705	http://www.qbm.ca/	535 Hwy 2 Unit 1 & 2, Elmsdale, NS B2S 1A7, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	quality-belt-maintenance-ltd.jpg
Kenny U-Pull Elmsdale	44.9731823	-63.4759796	Business	Shops	"<b>Kenny U-Pull Elmsdale</b><br><i>32 Dutch Settlement Rd, Lantz, NS B2S 2B9, Canada</i><br>Tel: (902) 883-7913<br><a href=""https://kennyupull.com/branch/elmsdale/?utm_source=GMB&utm_medium=organic&utm_campaign=Elmsdale&utm_content=Elmsdale"">https://kennyupull.com/branch/elmsdale/?utm_source=GMB&utm_medium=organic&utm_campaign=Elmsdale&utm_content=Elmsdale</a>"	(902) 883-7913	https://kennyupull.com/branch/elmsdale/?utm_source=GMB&utm_medium=organic&utm_campaign=Elmsdale&utm_content=Elmsdale	32 Dutch Settlement Rd, Lantz, NS B2S 2B9, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 08:00 T: 17:00	F: 09:00 T: 17:00	kenny-u-pull-elmsdale.jpg
Nordic Marksman	44.9853783	-63.48488880000001	Business	Shops	"<b>Nordic Marksman</b><br><i>1111 NS-2, Lantz, NS B2S 1M8, Canada</i><br>Tel: (902) 883-8890<br><a href=""http://www.nordicmarksman.com/"">http://www.nordicmarksman.com/</a>"	(902) 883-8890	http://www.nordicmarksman.com/	1111 NS-2, Lantz, NS B2S 1M8, Canada	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 17:00	closed	nordic-marksman.jpg
CanaDream RV Rentals & Sales Halifax	44.9708061	-63.5170822	Business	Shops	"<b>CanaDream RV Rentals & Sales Halifax</b><br><i>196 Park Rd, Elmsdale, NS B2S 0G2, Canada</i><br>Tel: (800) 347-7126<br><a href=""http://www.canadream.com/"">http://www.canadream.com/</a>"	(800) 347-7126	http://www.canadream.com/	196 Park Rd, Elmsdale, NS B2S 0G2, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	canadream-rv-rentals-sales-halifax.jpg
Withrow's Farm Market	45.0053367	-63.5366821	Business	Shops	"<b>Withrow's Farm Market</b><br><i>1040 NS-214, Belnan, NS B2S 2P7, Canada</i><br>Tel: (902) 883-2698<br><a href=""http://www.withrowsfarmmarket.ca/"">http://www.withrowsfarmmarket.ca/</a>"	(902) 883-2698	http://www.withrowsfarmmarket.ca/	1040 NS-214, Belnan, NS B2S 2P7, Canada	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	withrow-s-farm-market.jpg
Sobeys Elmsdale	44.976623	-63.505503	Business	Shops	"<b>Sobeys Elmsdale</b><br><i>269 NS-214, Elmsdale, NS B2S 1K1, Canada</i><br>Tel: (902) 883-8111<br><a href=""https://www.sobeys.com/stores/sobeys-elmsdale-elmsdale-shopping-centre/?f=789&utm_source=G&utm_medium=lpm&utm_campaign=Sobeys"">https://www.sobeys.com/stores/sobeys-elmsdale-elmsdale-shopping-centre/?f=789&utm_source=G&utm_medium=lpm&utm_campaign=Sobeys</a>"	(902) 883-8111	https://www.sobeys.com/stores/sobeys-elmsdale-elmsdale-shopping-centre/?f=789&utm_source=G&utm_medium=lpm&utm_campaign=Sobeys	269 NS-214, Elmsdale, NS B2S 1K1, Canada	F: 07:00 T: 21:00	F: 07:00 T: 21:00	F: 07:00 T: 21:00	F: 07:00 T: 21:00	F: 07:00 T: 21:00	F: 07:00 T: 21:00	F: 09:00 T: 20:00	sobeys-elmsdale.jpg
NAPA AUTOPRO - Elmsdale Automotive	44.984606	-63.51391789999999	Business	Shops	"<b>NAPA AUTOPRO - Elmsdale Automotive</b><br><i>432 Highway 214, Elmsdale, NS B2S 2L7, Canada</i><br>Tel: (902) 883-8592<br><a href=""https://www.napaautopro.com/en/auto-repair/nova-scotia/elmsdale-elmsdale-automotive/?utm_source=G&utm_medium=local&utm_campaign=google-local"">https://www.napaautopro.com/en/auto-repair/nova-scotia/elmsdale-elmsdale-automotive/?utm_source=G&utm_medium=local&utm_campaign=google-local</a>"	(902) 883-8592	https://www.napaautopro.com/en/auto-repair/nova-scotia/elmsdale-elmsdale-automotive/?utm_source=G&utm_medium=local&utm_campaign=google-local	432 Highway 214, Elmsdale, NS B2S 2L7, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	napa-autopro-elmsdale-automotive.jpg
Elmsdale Vision Centre, Partners of FYidoctors	44.982185	-63.5093125	Business	Shops	"<b>Elmsdale Vision Centre, Partners of FYidoctors</b><br><i>345A NS-214, Elmsdale, NS B2S 2L1, Canada</i><br>Tel: (902) 883-2221<br><a href=""https://fyidoctors.com/en/locations/elmsdale/elmsdale-vision-centre-partners-of-fyidoctors"">https://fyidoctors.com/en/locations/elmsdale/elmsdale-vision-centre-partners-of-fyidoctors</a>"	(902) 883-2221	https://fyidoctors.com/en/locations/elmsdale/elmsdale-vision-centre-partners-of-fyidoctors	345A NS-214, Elmsdale, NS B2S 2L1, Canada	F: 08:00 T: 17:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 16:00	closed	closed	elmsdale-vision-centre-partners-of-fyidoctors.jpg
Jim Morrison Auto Sales	44.9815463	-63.5100814	Business	Shops	"<b>Jim Morrison Auto Sales</b><br><i>332 NS-214, Elmsdale, NS B2S 2L7, Canada</i><br>Tel: (902) 883-3133<br><a href=""http://jimmorrisonauto.ca/"">http://jimmorrisonauto.ca/</a>"	(902) 883-3133	http://jimmorrisonauto.ca/	332 NS-214, Elmsdale, NS B2S 2L7, Canada	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	jim-morrison-auto-sales.jpg
Joe Fresh	44.98133399999999	-63.50944399999999	Business	Shops	"<b>Joe Fresh</b><br><i>295 Hwy # 214, Elmsdale, NS B2S 2L1, Canada</i><br>Tel: (902) 883-1180<br><a href=""https://www.joefresh.com/ca/store-locator?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws"">https://www.joefresh.com/ca/store-locator?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws</a>"	(902) 883-1180	https://www.joefresh.com/ca/store-locator?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws	295 Hwy # 214, Elmsdale, NS B2S 2L1, Canada	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 10:00 T: 20:00	
Baby Bliss	44.9778116	-63.5123937	Business	Shops	"<b>Baby Bliss</b><br><i>71D Park Rd, Elmsdale, NS B2S 3K5, Canada</i><br>Tel: (902) 883-1400<br><a href=""https://www.babybliss.co/"">https://www.babybliss.co/</a>"	(902) 883-1400	https://www.babybliss.co/	71D Park Rd, Elmsdale, NS B2S 3K5, Canada	closed	closed	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 14:00	closed	baby-bliss.jpg
Shoppers Drug Mart	44.98003349999999	-63.50741769999999	Business	Health	"<b>Shoppers Drug Mart</b><br><i>291 NS-214, Elmsdale, NS B2S 2L1, Canada</i><br>Tel: (902) 883-3630<br><a href=""https://www.shoppersdrugmart.ca/en/stores/6494-shoppers-drug-mart-elmsdale/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM"">https://www.shoppersdrugmart.ca/en/stores/6494-shoppers-drug-mart-elmsdale/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM</a>"	(902) 883-3630	https://www.shoppersdrugmart.ca/en/stores/6494-shoppers-drug-mart-elmsdale/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM	291 NS-214, Elmsdale, NS B2S 2L1, Canada	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	shoppers-drug-mart.jpg
Paw-some Adventures Inc	44.9755221	-63.516721	Business	Shops	"<b>Paw-some Adventures Inc</b><br><i>36 Venture Crescent, Elmsdale, NS B2S 0B2, Canada</i><br>Tel: (902) 259-2990<br><a href=""http://www.paw-someadventuresinc.ca/"">http://www.paw-someadventuresinc.ca/</a>"	(902) 259-2990	http://www.paw-someadventuresinc.ca/	36 Venture Crescent, Elmsdale, NS B2S 0B2, Canada	F: 06:00 T: 19:00	F: 06:00 T: 19:00	F: 06:00 T: 19:00	F: 06:00 T: 19:00	F: 06:00 T: 19:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	paw-some-adventures-inc.jpg
Copart - Halifax	44.9744862	-63.51468440000001	Business	Shops	"<b>Copart - Halifax</b><br><i>128 Park Rd, Elmsdale, NS B2S 2L3, Canada</i><br>Tel: (902) 461-0238<br><a href=""https://www.copart.ca/locations/halifax-ns-207/?cid=gmb:copart:halifax-ns-207"">https://www.copart.ca/locations/halifax-ns-207/?cid=gmb:copart:halifax-ns-207</a>"	(902) 461-0238	https://www.copart.ca/locations/halifax-ns-207/?cid=gmb:copart:halifax-ns-207	128 Park Rd, Elmsdale, NS B2S 2L3, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	copart-halifax.jpg
Conway Auto Service & Sales	45.0165177	-63.5410074	Business	Shops	<b>Conway Auto Service & Sales</b><br><i>872 NS-214, Belnan, NS B2S 2P7, Canada</i><br>Tel: (902) 883-9587	(902) 883-9587		872 NS-214, Belnan, NS B2S 2P7, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	conway-auto-service-sales.jpg
NOVUS Glass Elmsdale	44.97071460000001	-63.52276449999999	Business	Shops	"<b>NOVUS Glass Elmsdale</b><br><i>20 Development Dr #4, Elmsdale, NS B2S 0J7, Canada</i><br>Tel: (782) 444-5277<br><a href=""https://www.novusglass.com/en-ca/shop/elmsdale/"">https://www.novusglass.com/en-ca/shop/elmsdale/</a>"	(782) 444-5277	https://www.novusglass.com/en-ca/shop/elmsdale/	20 Development Dr #4, Elmsdale, NS B2S 0J7, Canada	F: 08:30 T: 17:00	F: 08:30 T: 17:00	F: 08:30 T: 17:00	F: 08:30 T: 17:00	F: 08:30 T: 17:00	closed	closed	novus-glass-elmsdale.jpg
Berry's Furniture - Elmsdale	44.97039179999999	-63.5175974	Business	Shops	"<b>Berry's Furniture - Elmsdale</b><br><i>238 Park Rd, Enfield, NS B2S 0G2, Canada</i><br>Tel: (902) 222-1228<br><a href=""http://www.berrysfurniture.ca/"">http://www.berrysfurniture.ca/</a>"	(902) 222-1228	http://www.berrysfurniture.ca/	238 Park Rd, Enfield, NS B2S 0G2, Canada	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 10:00 T: 17:00	F: 12:00 T: 17:00	berry-s-furniture-elmsdale.jpg
Shawmut Equipment Company	44.96843140000001	-63.5209268	Business	Shops	"<b>Shawmut Equipment Company</b><br><i>318 Park Rd, Elmsdale, NS B2S 0G2, Canada</i><br>Tel: (902) 883-7450<br><a href=""https://www.shawmutequipment.com/"">https://www.shawmutequipment.com/</a>"	(902) 883-7450	https://www.shawmutequipment.com/	318 Park Rd, Elmsdale, NS B2S 0G2, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	shawmut-equipment-company.jpg
Rinkside Sports East Hants	44.9854326	-63.4882469	Business	Shops	"<b>Rinkside Sports East Hants</b><br><i>1076 Hwy 2 Inside, Lantz, NS B2S 3J7, Canada</i><br>Tel: (902) 883-0720<br><a href=""https://www.rinksidesports.org/"">https://www.rinksidesports.org/</a>"	(902) 883-0720	https://www.rinksidesports.org/	1076 Hwy 2 Inside, Lantz, NS B2S 3J7, Canada								rinkside-sports-east-hants.jpg
Dorcas Place Thrift and Consignment Shop	44.9673738	-63.50488929999999	Business	Shops	<b>Dorcas Place Thrift and Consignment Shop</b><br><i>located at the back of the building, 760 NS-2, Elmsdale, NS B2S 1G6, Canada</i><br>Tel: (902) 883-9274	(902) 883-9274		located at the back of the building, 760 NS-2, Elmsdale, NS B2S 1G6, Canada	closed	closed	F: 10:00 T: 14:00	F: 10:00 T: 14:00	closed	F: 10:00 T: 14:00	closed	dorcas-place-thrift-and-consignment-shop.jpg
Mellys Store	44.9855482	-63.47765399999999	Business	Shops	<b>Mellys Store</b><br><i>17 Lloyd Dr, Lantz, NS B2S 1P6, Canada</i>			17 Lloyd Dr, Lantz, NS B2S 1P6, Canada								mellys-store.jpg
East Hants Animal Hospital	44.9718513	-63.5063858	Business	Health	"<b>East Hants Animal Hospital</b><br><i>202 NS-214, Elmsdale, NS B2S 1J2, Canada</i><br>Tel: (902) 883-8787<br><a href=""https://vcacanada.com/easthants"">https://vcacanada.com/easthants</a>"	(902) 883-8787	https://vcacanada.com/easthants	202 NS-214, Elmsdale, NS B2S 1J2, Canada	F: 07:30 T: 20:00	F: 07:30 T: 20:00	F: 07:30 T: 20:00	F: 07:30 T: 20:00	F: 07:30 T: 20:00	F: 09:00 T: 16:00	closed	east-hants-animal-hospital.jpg
RBC Royal Bank	44.970336	-63.50597680000001	Business	Finance	"<b>RBC Royal Bank</b><br><i>178 NS-214, Elmsdale, NS B2S 1H7, Canada</i><br>Tel: (902) 883-2261<br><a href=""https://maps.rbcroyalbank.com/NS-ELMSDALE-branch-2203"">https://maps.rbcroyalbank.com/NS-ELMSDALE-branch-2203</a>"	(902) 883-2261	https://maps.rbcroyalbank.com/NS-ELMSDALE-branch-2203	178 NS-214, Elmsdale, NS B2S 1H7, Canada	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 20:00	F: 09:30 T: 18:00	closed	closed	rbc-royal-bank.jpg
Flex Fit Gym Elmsdale	44.97972610000001	-63.5103611	Business	Health	"<b>Flex Fit Gym Elmsdale</b><br><i>32 Park Rd, Elmsdale, NS B2S 2K9, Canada</i><br><a href=""http://www.flexfitelmsdale.com/"">http://www.flexfitelmsdale.com/</a>"		http://www.flexfitelmsdale.com/	32 Park Rd, Elmsdale, NS B2S 2K9, Canada	F: 04:00 T: 23:30	F: 04:00 T: 23:30	F: 04:00 T: 23:30	F: 04:00 T: 23:30	F: 04:00 T: 23:30	F: 04:00 T: 23:30	F: 04:00 T: 23:30	flex-fit-gym-elmsdale.jpg
CrossFit Renfrew Strength + Conditioning	44.96937	-63.5231474	Business	Health	"<b>CrossFit Renfrew Strength + Conditioning</b><br><i>23 Enterprise Wy, Elmsdale, NS B2S 0H5, Canada</i><br><a href=""http://www.renfrewstrength.com/"">http://www.renfrewstrength.com/</a>"		http://www.renfrewstrength.com/	23 Enterprise Wy, Elmsdale, NS B2S 0H5, Canada	F: 06:00 T: 22:00	F: 06:00 T: 22:00	F: 06:00 T: 22:00	F: 06:00 T: 22:00	F: 06:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	crossfit-renfrew-strength-conditioning.jpg
Briarwood Bed & Breakfast Honea path sc	44.96850200000001	-63.507583	Business	Accommodation	"<b>Briarwood Bed & Breakfast Honea path sc</b> — Elegant B&B with refined rooms, plus a genteel sitting room, a conservatory & a hot tub.<br><i>11 Miller Rd, Elmsdale, NS B2S 1G4, Canada</i><br>Tel: (902) 883-1868<br><a href=""http://briarwoodbb.com/"">http://briarwoodbb.com/</a>"	(902) 883-1868	http://briarwoodbb.com/	11 Miller Rd, Elmsdale, NS B2S 1G4, Canada								briarwood-bed-breakfast-honea-path-sc.jpg
Starz at night - luxurious suite near halifax airport	44.9803505	-63.4956703	Business	Accommodation	<b>Starz at night - luxurious suite near halifax airport</b><br><i>East Hants, NS B2S 0H9, Canada</i>			East Hants, NS B2S 0H9, Canada								
Starz At Night Luxury Suite By Halifax Airport YHZ	44.9800568	-63.4948234	Business	Accommodation	"<b>Starz At Night Luxury Suite By Halifax Airport YHZ</b><br><i>East Hants, NS B2S 0H9, Canada</i><br><a href=""https://www.booking.com/hotel/ca/starza-at-night-13-min-drive-to-halifax-airport.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12669605&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12669605_grp-1_gendate-20260828"">https://www.booking.com/hotel/ca/starza-at-night-13-min-drive-to-halifax-airport.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12669605&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12669605_grp-1_gendate-20260828</a>"		https://www.booking.com/hotel/ca/starza-at-night-13-min-drive-to-halifax-airport.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12669605&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12669605_grp-1_gendate-20260828	East Hants, NS B2S 0H9, Canada								
YHZ Cheerful Private Unit 10 min to Airport	44.9618683	-63.5260582	Business	Accommodation	<b>YHZ Cheerful Private Unit 10 min to Airport</b><br><i>Elmsdale, NS B2S 0G9, Canada</i>			Elmsdale, NS B2S 0G9, Canada								
Little Grand Lake Campground - Seasonal	44.9811112	-63.5751589	Nature	Camping	"<b>Little Grand Lake Campground - Seasonal</b><br><i>729 Renfrew Rd, Enfield, NS B2T 1H9, Canada</i><br>Tel: (902) 220-9158<br><a href=""http://www.littlegrandlakecampground.com/"">http://www.littlegrandlakecampground.com/</a>"	(902) 220-9158	http://www.littlegrandlakecampground.com/	729 Renfrew Rd, Enfield, NS B2T 1H9, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	little-grand-lake-campground-seasonal.jpg
Esso	44.9768199	-63.50729	Business	Automotive	"<b>Esso</b><br><i>27 Mason Ln, Elmsdale, NS B2S 3J4, Canada</i><br>Tel: (782) 257-0104<br><a href=""https://www.esso.ca/en-ca/find-station/ESSO-ELMSDALE-NS-ELMSDALEESSO-200303494?utm_source=google&utm_medium=organic&utm_campaign=gmb"">https://www.esso.ca/en-ca/find-station/ESSO-ELMSDALE-NS-ELMSDALEESSO-200303494?utm_source=google&utm_medium=organic&utm_campaign=gmb</a>"	(782) 257-0104	https://www.esso.ca/en-ca/find-station/ESSO-ELMSDALE-NS-ELMSDALEESSO-200303494?utm_source=google&utm_medium=organic&utm_campaign=gmb	27 Mason Ln, Elmsdale, NS B2S 3J4, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	esso.jpg
Shell	44.99024919999999	-63.4941013	Business	Automotive	"<b>Shell</b><br><i>1 Kiln Crk Blvd, Lantz, NS B2S 1P1, Canada</i><br><a href=""https://find.shell.com/ca/fuel/13259599-1-kiln-creek-boul"">https://find.shell.com/ca/fuel/13259599-1-kiln-creek-boul</a>"		https://find.shell.com/ca/fuel/13259599-1-kiln-creek-boul	1 Kiln Crk Blvd, Lantz, NS B2S 1P1, Canada	F: 06:00 T: 00:00	F: 06:00 T: 00:00	F: 06:00 T: 00:00	F: 06:00 T: 00:00	F: 06:00 T: 00:00	F: 06:00 T: 00:00	F: 06:00 T: 00:00	shell.jpg
Vera Carvers Art Gallery	44.9639227	-63.55845189999999	Landmark	Gallery	"<b>Vera Carvers Art Gallery</b><br><i>20 Oneill Rd, Enfield, NS B2T 1H3, Canada</i><br><a href=""https://www.facebook.com/veracarversgallery?mibextid=LQQJ4d"">https://www.facebook.com/veracarversgallery?mibextid=LQQJ4d</a>"		https://www.facebook.com/veracarversgallery?mibextid=LQQJ4d	20 Oneill Rd, Enfield, NS B2T 1H3, Canada								vera-carvers-art-gallery.jpg
Colchester East Hants Public Library - Elmsdale Branch	44.9781984	-63.5103646	Landmark	Library	"<b>Colchester East Hants Public Library - Elmsdale Branch</b><br><i>15 Commerce Ct, Elmsdale, NS B2S 3K5, Canada</i><br>Tel: (902) 883-9838<br><a href=""https://www.lovemylibrary.ca/branch/elmsdale/"">https://www.lovemylibrary.ca/branch/elmsdale/</a>"	(902) 883-9838	https://www.lovemylibrary.ca/branch/elmsdale/	15 Commerce Ct, Elmsdale, NS B2S 3K5, Canada	closed	F: 10:00 T: 20:00	F: 10:00 T: 17:00	F: 10:00 T: 20:00	F: 10:00 T: 17:00	F: 10:00 T: 15:00	closed	
Corridor Community Church	44.978935	-63.494158	Landmark	Religious	"<b>Corridor Community Church</b><br><i>980 Hwy 2, Lantz, NS B2S 0H9, Canada</i><br>Tel: (902) 883-8256<br><a href=""http://www.corchurch.ca/"">http://www.corchurch.ca/</a>"	(902) 883-8256	http://www.corchurch.ca/	980 Hwy 2, Lantz, NS B2S 0H9, Canada	F: 09:00 T: 15:00	F: 09:00 T: 15:00	F: 09:00 T: 15:00	F: 09:00 T: 15:00	F: 09:00 T: 15:00	closed	F: 10:30 T: 13:00	corridor-community-church.jpg
Anglican Church Rectory	44.985247	-63.482732	Landmark	Religious	"<b>Anglican Church Rectory</b><br><i>14 Church St, Lantz, NS B2S 1P3, Canada</i><br>Tel: (902) 883-8985<br><a href=""https://www.parishoflantz.ca/"">https://www.parishoflantz.ca/</a>"	(902) 883-8985	https://www.parishoflantz.ca/	14 Church St, Lantz, NS B2S 1P3, Canada								
Riverview United Church	44.967644	-63.50577620000001	Landmark	Religious	"<b>Riverview United Church</b><br><i>760 Highway #2, Elmsdale, NS B2S 1G3, Canada</i><br>Tel: (902) 883-9274<br><a href=""https://riverviewelmsdaleunited.ca/"">https://riverviewelmsdaleunited.ca/</a>"	(902) 883-9274	https://riverviewelmsdaleunited.ca/	760 Highway #2, Elmsdale, NS B2S 1G3, Canada	closed	F: 09:00 T: 14:00	F: 09:00 T: 14:00	F: 09:00 T: 14:00	F: 09:00 T: 14:00	closed	closed	riverview-united-church.jpg
The Anglican Parish of Lantz Rectory	44.9862736	-63.4826999	Landmark	Religious	"<b>The Anglican Parish of Lantz Rectory</b><br><i>1135 NS-2, Lantz, NS B2S 1P5, Canada</i><br>Tel: (902) 883-2898<br><a href=""http://www.parishoflantz.ca/"">http://www.parishoflantz.ca/</a>"	(902) 883-2898	http://www.parishoflantz.ca/	1135 NS-2, Lantz, NS B2S 1P5, Canada								
St Matthew's	44.9675241	-63.5045007	Landmark	Religious	<b>St Matthew's</b><br><i>Elmsdale, NS B2S 1G7, Canada</i>			Elmsdale, NS B2S 1G7, Canada								
Elmsdale Baptist Church	44.95554749999999	-63.5230538	Landmark	Religious	<b>Elmsdale Baptist Church</b><br><i>510 NS-2, Elmsdale, NS B2T 0P7, Canada</i><br>Tel: (902) 883-8443	(902) 883-8443		510 NS-2, Elmsdale, NS B2T 0P7, Canada								
9 Mile River Trails	45.00974100000001	-63.55560209999999	Landmark	Historic	"<b>9 Mile River Trails</b><br><i>1143 Enfield Rd, Nine Mile River, NS B2S 2T7, Canada</i><br><a href=""https://www.easthants.ca/visitors/attractions-events/parks-trails/"">https://www.easthants.ca/visitors/attractions-events/parks-trails/</a>"		https://www.easthants.ca/visitors/attractions-events/parks-trails/	1143 Enfield Rd, Nine Mile River, NS B2S 2T7, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	9-mile-river-trails.jpg
Enfield	44.9246382	-63.53804280000001	Business	Other	<b>Enfield</b><br><i>Enfield, NS, Canada</i>			Enfield, NS, Canada								enfield.jpg
Best Buy Express	44.9781086	-63.5061957	Business	Shops	"<b>Best Buy Express</b> — Chain retailer with a large array of brand-name electronics, computers, appliances & more.<br><i>Shopping Centre, 56 Mason Ln Unit 10, Elmsdale, NS B2S 1K1, Canada</i><br>Tel: (902) 883-1535<br><a href=""https://stores.bestbuy.ca/en-ca/ns/elmsdale/56-mason-lane-unit-10"">https://stores.bestbuy.ca/en-ca/ns/elmsdale/56-mason-lane-unit-10</a>"	(902) 883-1535	https://stores.bestbuy.ca/en-ca/ns/elmsdale/56-mason-lane-unit-10	Shopping Centre, 56 Mason Ln Unit 10, Elmsdale, NS B2S 1K1, Canada	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	closed	best-buy-express.jpg
