name	lat	lng	category	subcategory	description	phone	website	address	hours_mon	hours_tue	hours_wed	hours_thu	hours_fri	hours_sat	hours_sun	image_file
NAPA AUTOPRO - Kars Automotive	44.3778762	-64.3393859	Business	Shops	"<b>NAPA AUTOPRO - Kars Automotive</b><br><i>11248 Nova Scotia Trunk 3, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 634-8631<br><a href=""https://www.napaautopro.com/en/auto-repair/nova-scotia/lunenburg-kars-automotive/?utm_source=G&utm_medium=local&utm_campaign=google-local"">https://www.napaautopro.com/en/auto-repair/nova-scotia/lunenburg-kars-automotive/?utm_source=G&utm_medium=local&utm_campaign=google-local</a>"	(902) 634-8631	https://www.napaautopro.com/en/auto-repair/nova-scotia/lunenburg-kars-automotive/?utm_source=G&utm_medium=local&utm_campaign=google-local	11248 Nova Scotia Trunk 3, Lunenburg, NS B0J 2C0, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	napa-autopro-kars-automotive.jpg
Lunenburg Boat Locker	44.3756709	-64.3075192	Business	Shops	"<b>Lunenburg Boat Locker</b><br><i>174 Bluenose Dr, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 640-2099<br><a href=""https://www.boatlocker.ca/"">https://www.boatlocker.ca/</a>"	(902) 640-2099	https://www.boatlocker.ca/	174 Bluenose Dr, Lunenburg, NS B0J 2C0, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 11:00 T: 15:00	closed	lunenburg-boat-locker.jpg
Renovators Resource Inc	44.3768238	-64.3183544	Business	Shops	"<b>Renovators Resource Inc</b><br><i>51 Falkland St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 429-3889<br><a href=""http://www.renovators-resource.com/"">http://www.renovators-resource.com/</a>"	(902) 429-3889	http://www.renovators-resource.com/	51 Falkland St, Lunenburg, NS B0J 2C0, Canada	closed	closed	closed	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	closed	renovators-resource-inc.jpg
Foodland - Lunenburg	44.375213	-64.3048951	Business	Shops	"<b>Foodland - Lunenburg</b><br><i>250 Montague St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 634-8218<br><a href=""https://foodland.ca/stores/foodland-lunenburg/?utm_source=G&utm_medium=lpm&utm_campaign=Sobeys"">https://foodland.ca/stores/foodland-lunenburg/?utm_source=G&utm_medium=lpm&utm_campaign=Sobeys</a>"	(902) 634-8218	https://foodland.ca/stores/foodland-lunenburg/?utm_source=G&utm_medium=lpm&utm_campaign=Sobeys	250 Montague St, Lunenburg, NS B0J 2C0, Canada	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 09:00 T: 18:00	foodland-lunenburg.jpg
Gale Armstrong Gallery	44.3776026	-64.3130965	Landmark	Gallery	"<b>Gale Armstrong Gallery</b><br><i>138 Lincoln St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 277-0064<br><a href=""https://galearmstronggallery.com/"">https://galearmstronggallery.com/</a>"	(902) 277-0064	https://galearmstronggallery.com/	138 Lincoln St, Lunenburg, NS B0J 2C0, Canada	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	gale-armstrong-gallery.jpg
The Tin Roof Distillery	44.3785558	-64.3163389	Business	Shops	"<b>The Tin Roof Distillery</b><br><i>15 Lincoln St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 237-2266<br><a href=""http://thetinroofdistillery.com/"">http://thetinroofdistillery.com/</a>"	(902) 237-2266	http://thetinroofdistillery.com/	15 Lincoln St, Lunenburg, NS B0J 2C0, Canada	F: 12:00 T: 17:00	F: 12:00 T: 17:00	F: 12:00 T: 17:00	F: 12:00 T: 17:00	F: 12:00 T: 17:00	F: 12:00 T: 17:00	F: 12:00 T: 17:00	the-tin-roof-distillery.jpg
SEEK gifts and home decor Ltd.	44.376786	-64.3122525	Business	Shops	"<b>SEEK gifts and home decor Ltd.</b><br><i>55 Montague St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 634-3142<br><a href=""https://seekgiftsanddecor.com/"">https://seekgiftsanddecor.com/</a>"	(902) 634-3142	https://seekgiftsanddecor.com/	55 Montague St, Lunenburg, NS B0J 2C0, Canada	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	seek-gifts-and-home-decor-ltd.jpg
Naturally Canada	44.3777869	-64.3181705	Business	Shops	"<b>Naturally Canada</b><br><i>32 Falkland St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 790-6323<br><a href=""http://naturallycanada.com/"">http://naturallycanada.com/</a>"	(902) 790-6323	http://naturallycanada.com/	32 Falkland St, Lunenburg, NS B0J 2C0, Canada	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 17:00	F: 11:00 T: 17:00	naturally-canada.jpg
The Symmetry Studio	44.3768362	-64.3105839	Business	Shops	<b>The Symmetry Studio</b><br><i>94 Pelham St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 212-0459	(902) 212-0459		94 Pelham St, Lunenburg, NS B0J 2C0, Canada	closed	F: 10:00 T: 18:00	F: 10:00 T: 18:00	closed	closed	closed	closed	the-symmetry-studio.jpg
The Crooked Path	44.37978640000001	-64.3106933	Business	Shops	<b>The Crooked Path</b><br><i>93 Lawrence St, Lunenburg, NS B4V 1R2, Canada</i><br>Tel: (902) 521-3224	(902) 521-3224		93 Lawrence St, Lunenburg, NS B4V 1R2, Canada	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 11:00 T: 17:00	closed	the-crooked-path.jpg
The Hat Junkie	44.379703	-64.3098681	Business	Shops	"<b>The Hat Junkie</b><br><i>111 Lawrence St, Lunenburg, NS B4V 1R2, Canada</i><br>Tel: (902) 640-2478<br><a href=""https://www.hatjunkie.com/"">https://www.hatjunkie.com/</a>"	(902) 640-2478	https://www.hatjunkie.com/	111 Lawrence St, Lunenburg, NS B4V 1R2, Canada	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	the-hat-junkie.jpg
In The Woods	44.376104	-64.3081401	Business	Shops	"<b>In The Woods</b><br><i>160 Montague St, Lunenburg, NS B2W 3P6, Canada</i><br>Tel: (514) 570-1266<br><a href=""http://www.shopinthewoods.ca/"">http://www.shopinthewoods.ca/</a>"	(514) 570-1266	http://www.shopinthewoods.ca/	160 Montague St, Lunenburg, NS B2W 3P6, Canada	F: 12:00 T: 17:00	F: 12:00 T: 17:00	F: 12:00 T: 17:00	F: 12:00 T: 17:00	F: 12:00 T: 17:00	F: 12:00 T: 17:00	closed	in-the-woods.jpg
Lulubell Vintage	44.3763849	-64.30619759999999	Business	Shops	<b>Lulubell Vintage</b><br><i>194 Pelham St, Lunenburg, NS B2W 3P6, Canada</i>			194 Pelham St, Lunenburg, NS B2W 3P6, Canada								
TD Branch and ATM	44.37758600000001	-64.3092857	Business	Finance	"<b>TD Branch and ATM</b><br><i>36 King St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 634-8809<br><a href=""https://www.td.com/ca/en/personal-banking/branch-locator/?y_source=1_Mjk0MjU3Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D#/?id=367"">https://www.td.com/ca/en/personal-banking/branch-locator/?y_source=1_Mjk0MjU3Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D#/?id=367</a>"	(902) 634-8809	https://www.td.com/ca/en/personal-banking/branch-locator/?y_source=1_Mjk0MjU3Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D#/?id=367	36 King St, Lunenburg, NS B0J 2C0, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	td-branch-and-atm.jpg
Blue Zone Wellness and Fitness Centre	44.37712129999999	-64.3094658	Business	Health	"<b>Blue Zone Wellness and Fitness Centre</b><br><i>20 King St 18 & 20, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 634-3132<br><a href=""http://www.bluezonewellness.ca/"">http://www.bluezonewellness.ca/</a>"	(902) 634-3132	http://www.bluezonewellness.ca/	20 King St 18 & 20, Lunenburg, NS B0J 2C0, Canada	F: 05:00 T: 22:00	F: 05:00 T: 22:00	F: 05:00 T: 22:00	F: 05:00 T: 22:00	F: 05:00 T: 22:00	closed	closed	blue-zone-wellness-and-fitness-centre.jpg
Atlantic View Motel and Cottages	44.36594600000001	-64.320776	Business	Accommodation	"<b>Atlantic View Motel and Cottages</b> — Simple motel offering rooms, suites & cozy cottages, some with kitchen facilities, plus ocean views.<br><i>230 Masons Beach Rd, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 634-4545<br><a href=""https://www.atlanticviewmotel.ca/"">https://www.atlanticviewmotel.ca/</a>"	(902) 634-4545	https://www.atlanticviewmotel.ca/	230 Masons Beach Rd, Lunenburg, NS B0J 2C0, Canada	F: 08:30 T: 20:30	F: 08:30 T: 20:30	F: 08:30 T: 20:30	F: 08:30 T: 20:30	F: 08:30 T: 20:30	F: 08:30 T: 20:30	F: 08:30 T: 20:30	atlantic-view-motel-and-cottages.jpg
Homeport Motel	44.375394	-64.3267975	Business	Accommodation	"<b>Homeport Motel</b> — Simple rooms & suites in a straightforward motel with a playground, BBQs & free Wi-Fi.<br><i>167 Victoria Road, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 634-8234<br><a href=""https://www.homeportmotel.com/"">https://www.homeportmotel.com/</a>"	(902) 634-8234	https://www.homeportmotel.com/	167 Victoria Road, Lunenburg, NS B0J 2C0, Canada								homeport-motel.jpg
Rum Runner Inn	44.3765046	-64.3118355	Business	Accommodation	"<b>Rum Runner Inn</b> — Relaxed hotel set across the street from the harbour offering warm rooms & Wi-Fi.<br><i>66 Montague St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 634-9200<br><a href=""http://www.rumrunnerinn.com/"">http://www.rumrunnerinn.com/</a>"	(902) 634-9200	http://www.rumrunnerinn.com/	66 Montague St, Lunenburg, NS B0J 2C0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	rum-runner-inn.jpg
Ashlea House Bed & Breakfast	44.37725819999999	-64.3186262	Business	Accommodation	"<b>Ashlea House Bed & Breakfast</b> — Refined 1886 mansion featuring elegant rooms, a garden gazebo & a widow's walk with harbour views.<br><i>42 Falkland St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 634-7150<br><a href=""https://ashleahouse.com/"">https://ashleahouse.com/</a>"	(902) 634-7150	https://ashleahouse.com/	42 Falkland St, Lunenburg, NS B0J 2C0, Canada								ashlea-house-bed-breakfast.jpg
Prince's Inlet Retreat	44.4096141	-64.34089	Business	Professional Services	"<b>Prince's Inlet Retreat</b><br><i>135 Hermans Island Rd, Martins Brook, NS B0J 2C0, Canada</i><br><a href=""http://www.princesinlet.com/"">http://www.princesinlet.com/</a>"		http://www.princesinlet.com/	135 Hermans Island Rd, Martins Brook, NS B0J 2C0, Canada								prince-s-inlet-retreat.jpg
Pelham House Suite (vacation rental)	44.376162	-64.3045939	Business	Accommodation	"<b>Pelham House Suite (vacation rental)</b> — Quaint, country-style rooms & a suite in an informal escape featuring a homey living room.<br><i>224 Pelham St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 634-7113<br><a href=""http://www.pelhamhouse.ca/"">http://www.pelhamhouse.ca/</a>"	(902) 634-7113	http://www.pelhamhouse.ca/	224 Pelham St, Lunenburg, NS B0J 2C0, Canada								pelham-house-suite-vacation-rental.jpg
The Lunenburg Inn	44.3789621	-64.31790409999999	Business	Accommodation	"<b>The Lunenburg Inn</b> — Traditional quarters with en suite bathrooms & antiques in an 1893 B&B offering hot breakfast.<br><i>26 Dufferin St, Lunenburg, NS B4V 2G1, Canada</i><br>Tel: (902) 634-3963<br><a href=""https://www.lunenburginn.com/"">https://www.lunenburginn.com/</a>"	(902) 634-3963	https://www.lunenburginn.com/	26 Dufferin St, Lunenburg, NS B4V 2G1, Canada	F: 07:00 T: 21:30	F: 07:00 T: 21:30	F: 07:00 T: 21:30	F: 07:00 T: 21:30	F: 07:00 T: 21:30	F: 07:00 T: 21:30	F: 07:00 T: 21:30	the-lunenburg-inn.jpg
Alicion Bed & Breakfast	44.3783672	-64.32256869999999	Business	Accommodation	"<b>Alicion Bed & Breakfast</b> — Nature-themed rooms in an elegant escape featuring a wraparound veranda & loaner bikes.<br><i>66 McDonald St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 634-9358<br><a href=""https://alicionbb.com/"">https://alicionbb.com/</a>"	(902) 634-9358	https://alicionbb.com/	66 McDonald St, Lunenburg, NS B0J 2C0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	alicion-bed-breakfast.jpg
Lunenburg Oceanview Chalets	44.3731047	-64.29551239999999	Business	Accommodation	"<b>Lunenburg Oceanview Chalets</b> — Home-style, wood-built cabins with private decks & whirlpool tubs, plus a kids' play area.<br><i>78 Old Blue Rocks Rd, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 640-3344<br><a href=""https://lunenburgoceanview.com/"">https://lunenburgoceanview.com/</a>"	(902) 640-3344	https://lunenburgoceanview.com/	78 Old Blue Rocks Rd, Lunenburg, NS B0J 2C0, Canada								lunenburg-oceanview-chalets.jpg
Lennox Inn Bed & Breakfast	44.3789732	-64.3117777	Business	Accommodation	"<b>Lennox Inn Bed & Breakfast</b><br><i>69 Fox St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 521-0214<br><a href=""https://www.lennoxtavernbb.ca/"">https://www.lennoxtavernbb.ca/</a>"	(902) 521-0214	https://www.lennoxtavernbb.ca/	69 Fox St, Lunenburg, NS B0J 2C0, Canada								lennox-inn-bed-breakfast.jpg
Charming Harbour View Crafstman Home	44.3803482	-64.3111496	Business	Accommodation	"<b>Charming Harbour View Crafstman Home</b><br><i>Lunenburg, NS B0J 2C0, Canada</i><br><a href=""https://www.freecancellations.com/search/F2olEF0HHntSC1UBVV5ZTV5dCE81QlJC?lat=44.38035&lng=-64.31115&language=en"">https://www.freecancellations.com/search/F2olEF0HHntSC1UBVV5ZTV5dCE81QlJC?lat=44.38035&lng=-64.31115&language=en</a>"		https://www.freecancellations.com/search/F2olEF0HHntSC1UBVV5ZTV5dCE81QlJC?lat=44.38035&lng=-64.31115&language=en	Lunenburg, NS B0J 2C0, Canada								
Lincoln House Bed & Breakfast & Tea Room	44.3770538	-64.30852639999999	Business	Accommodation	"<b>Lincoln House Bed & Breakfast & Tea Room</b><br><i>306 Lincoln St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 298-9704<br><a href=""http://www.thelinc.ca/home.html"">http://www.thelinc.ca/home.html</a>"	(902) 298-9704	http://www.thelinc.ca/home.html	306 Lincoln St, Lunenburg, NS B0J 2C0, Canada								lincoln-house-bed-breakfast-tea-room.jpg
Relaxing King Bed Suite Close to Lunenburg Harbour (Suite 2)	44.3780289	-64.3207473	Business	Accommodation	<b>Relaxing King Bed Suite Close to Lunenburg Harbour (Suite 2)</b><br><i>Lunenburg, NS B0J 2C0, Canada</i>			Lunenburg, NS B0J 2C0, Canada								
IVY HOUSE INN	44.3777262	-64.3080277	Business	Accommodation	"<b>IVY HOUSE INN</b><br><i>40 Prince St, Lunenburg, NS B0J 2C0, Canada</i><br><a href=""http://ivyhouselunenburg.com/"">http://ivyhouselunenburg.com/</a>"		http://ivyhouselunenburg.com/	40 Prince St, Lunenburg, NS B0J 2C0, Canada								ivy-house-inn.jpg
Remodelled historic suite w/nautical boho decor, in the UNESCO Town of Lunenburg	44.3746834	-64.31951149999999	Business	Accommodation	<b>Remodelled historic suite w/nautical boho decor, in the UNESCO Town of Lunenburg</b><br><i>Lunenburg, NS B0J 2C0, Canada</i>			Lunenburg, NS B0J 2C0, Canada								
Adorable Home Sleep 6 Lunenburg Town - Two-Bedroom House	44.3809318	-64.32039639999999	Business	Accommodation	<b>Adorable Home Sleep 6 Lunenburg Town - Two-Bedroom House</b><br><i>Lunenburg, NS B4V 2G5, Canada</i>			Lunenburg, NS B4V 2G5, Canada								
Rose & Thistle B&B, Lunenburg	44.3769318	-64.3217543	Business	Accommodation	"<b>Rose & Thistle B&B, Lunenburg</b><br><i>45 Victoria Road, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (587) 257-5136<br><a href=""https://www.roseandthistlebnb.mydirectstay.com/"">https://www.roseandthistlebnb.mydirectstay.com/</a>"	(587) 257-5136	https://www.roseandthistlebnb.mydirectstay.com/	45 Victoria Road, Lunenburg, NS B0J 2C0, Canada								rose-thistle-b-b-lunenburg.jpg
Town of Lunenburg 3 BR- with 3 decks!	44.3745194	-64.320549	Business	Accommodation	<b>Town of Lunenburg 3 BR- with 3 decks!</b><br><i>Lunenburg, NS B0J 2C0, Canada</i>			Lunenburg, NS B0J 2C0, Canada								
Ocean Side Apartment	44.3724098	-64.3167495	Business	Accommodation	<b>Ocean Side Apartment</b><br><i>Lunenburg, NS B0J 2C0, Canada</i>			Lunenburg, NS B0J 2C0, Canada								
Heritage House with 6 Self-Contained Suites	44.3776398	-64.3228836	Business	Accommodation	"<b>Heritage House with 6 Self-Contained Suites</b><br><i>Lunenburg, NS B3A 1V8, Canada</i><br><a href=""https://suites.thekinleyhouse.com/property/heritage-house-with-6-self-contained-suites#availability"">https://suites.thekinleyhouse.com/property/heritage-house-with-6-self-contained-suites#availability</a>"		https://suites.thekinleyhouse.com/property/heritage-house-with-6-self-contained-suites#availability	Lunenburg, NS B3A 1V8, Canada								
Esso	44.3782488	-64.3166529	Business	Automotive	"<b>Esso</b><br><i>1 Falkland St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (782) 270-0026<br><a href=""https://www.esso.ca/en-ca/find-station/ESSO-LUNENBURG-NS-LUNENBURGESSO-200303415?utm_source=google&utm_medium=organic&utm_campaign=gmb"">https://www.esso.ca/en-ca/find-station/ESSO-LUNENBURG-NS-LUNENBURGESSO-200303415?utm_source=google&utm_medium=organic&utm_campaign=gmb</a>"	(782) 270-0026	https://www.esso.ca/en-ca/find-station/ESSO-LUNENBURG-NS-LUNENBURGESSO-200303415?utm_source=google&utm_medium=organic&utm_campaign=gmb	1 Falkland St, Lunenburg, NS B0J 2C0, Canada	F: 06:00 T: 22:00	F: 06:00 T: 22:00	F: 06:00 T: 22:00	F: 06:00 T: 22:00	F: 06:00 T: 22:00	F: 06:00 T: 22:00	F: 07:00 T: 22:00	esso.jpg
Lunenburg Whale Watching Tours	44.3757889	-64.3103525	Business	Business												
The Old Fish Factory	44.3760134	-64.312016	Business	Business												
BMO	44.3767391	-64.3095463	Business	Business												
Hello Best Friend	44.3769996	-64.3330579	Business	Business												
Elizabeth's Books	44.3762486	-64.3091006	Business	Business												
Fisheries Museum of the Atlantic	44.3761517	-64.3122432	Landmark	Museum	"<b>Fisheries Museum of the Atlantic</b> — Seasonal fishing-history & maritime museum, with an aquarium, historic boats & hands-on exhibits.<br><i>68 Bluenose Dr, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 634-4794<br><a href=""https://fisheriesmuseum.novascotia.ca/"">https://fisheriesmuseum.novascotia.ca/</a>"	(902) 634-4794	https://fisheriesmuseum.novascotia.ca/	68 Bluenose Dr, Lunenburg, NS B0J 2C0, Canada	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	fisheries-museum-of-the-atlantic.jpg
Knaut-Rhuland House Museum	44.376843	-64.30896059999999	Landmark	Museum	"<b>Knaut-Rhuland House Museum</b> — Built in the 18th century, this home features Victorian decor & rooms with period furnishings.<br><i>125 Pelham St, Lunenburg, NS B4N 1R6, Canada</i><br>Tel: (902) 634-3498<br><a href=""http://www.lunenburgheritagesociety.ca/"">http://www.lunenburgheritagesociety.ca/</a>"	(902) 634-3498	http://www.lunenburgheritagesociety.ca/	125 Pelham St, Lunenburg, NS B4N 1R6, Canada	F: 12:00 T: 16:00	F: 12:00 T: 16:00	F: 12:00 T: 16:00	F: 12:00 T: 16:00	F: 12:00 T: 16:00	F: 12:00 T: 16:00	F: 12:00 T: 16:00	knaut-rhuland-house-museum.jpg
Lorne Street Fire Company of Lunenburg	44.3780897	-64.3181558	Landmark	Museum	<b>Lorne Street Fire Company of Lunenburg</b><br><i>19 Lorne St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 298-4161	(902) 298-4161		19 Lorne St, Lunenburg, NS B0J 2C0, Canada	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 12:00 T: 17:00	lorne-street-fire-company-of-lunenburg.jpg
Boat Shop	44.37515	-64.30324	Landmark	Museum	"<b>Boat Shop</b><br><i>14 Burma Rd, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 634-4794<br><a href=""https://fisheriesmuseum.novascotia.ca/"">https://fisheriesmuseum.novascotia.ca/</a>"	(902) 634-4794	https://fisheriesmuseum.novascotia.ca/	14 Burma Rd, Lunenburg, NS B0J 2C0, Canada	F: 11:00 T: 16:00	F: 11:00 T: 16:00	F: 11:00 T: 16:00	F: 11:00 T: 16:00	F: 11:00 T: 16:00	F: 11:00 T: 16:00	F: 11:00 T: 16:00	boat-shop.jpg
Power House Art & Studio	44.37775449999999	-64.3133178	Landmark	Gallery	"<b>Power House Art & Studio</b><br><i>129 Lincoln St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 640-3363<br><a href=""http://www.powerhouseartists.com/"">http://www.powerhouseartists.com/</a>"	(902) 640-3363	http://www.powerhouseartists.com/	129 Lincoln St, Lunenburg, NS B0J 2C0, Canada	F: 10:00 T: 17:00	closed	closed	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 00:00 T: 17:00	power-house-art-studio.jpg
Quartet Gallery	44.377562	-64.312973	Landmark	Gallery	"<b>Quartet Gallery</b><br><i>148 Lincoln St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 277-0591<br><a href=""http://www.quartetgallery.com/"">http://www.quartetgallery.com/</a>"	(902) 277-0591	http://www.quartetgallery.com/	148 Lincoln St, Lunenburg, NS B0J 2C0, Canada	F: 11:00 T: 16:30	F: 11:00 T: 16:30	F: 11:00 T: 16:30	F: 11:00 T: 16:30	F: 11:00 T: 16:30	F: 11:00 T: 16:30	F: 11:00 T: 16:30	quartet-gallery.jpg
Laurie Swim Gallery	44.37766620000001	-64.31232059999999	Landmark	Gallery	"<b>Laurie Swim Gallery</b><br><i>25 Cornwallis St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 640-2220<br><a href=""http://www.laurieswim.com/"">http://www.laurieswim.com/</a>"	(902) 640-2220	http://www.laurieswim.com/	25 Cornwallis St, Lunenburg, NS B0J 2C0, Canada	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 07:30	F: 11:00 T: 16:00	F: 11:00 T: 16:00	laurie-swim-gallery.jpg
Gail Patriarche Gallery	44.3765134	-64.3102988	Landmark	Gallery	"<b>Gail Patriarche Gallery</b><br><i>103 Montague St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 634-8884<br><a href=""http://www.gailpatriarche.com/"">http://www.gailpatriarche.com/</a>"	(902) 634-8884	http://www.gailpatriarche.com/	103 Montague St, Lunenburg, NS B0J 2C0, Canada	closed	closed	closed	F: 12:00 T: 16:00	F: 12:00 T: 16:00	F: 12:00 T: 16:00	F: 12:00 T: 16:00	gail-patriarche-gallery.jpg
Lunenburg Art Gallery Society	44.37741279999999	-64.31173729999999	Landmark	Gallery	"<b>Lunenburg Art Gallery Society</b><br><i>194b Lincoln St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 640-4044<br><a href=""https://www.lunenburgartgallery.com/"">https://www.lunenburgartgallery.com/</a>"	(902) 640-4044	https://www.lunenburgartgallery.com/	194b Lincoln St, Lunenburg, NS B0J 2C0, Canada	closed	closed	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	lunenburg-art-gallery-society.jpg
Maplebird Shop	44.3771388	-64.313169	Landmark	Gallery	"<b>Maplebird Shop</b><br><i>36 Pelham St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 634-8528<br><a href=""https://www.maplebirdshop.com/"">https://www.maplebirdshop.com/</a>"	(902) 634-8528	https://www.maplebirdshop.com/	36 Pelham St, Lunenburg, NS B0J 2C0, Canada								
Design Art Gallery	44.37766269999999	-64.3118992	Landmark	Gallery	"<b>Design Art Gallery</b><br><i>183 Lincoln St, Lunenburg, NS B0J 2C0, Canada</i><br><a href=""https://designartgallery.ca/"">https://designartgallery.ca/</a>"		https://designartgallery.ca/	183 Lincoln St, Lunenburg, NS B0J 2C0, Canada	closed	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 15:00	closed	design-art-gallery.jpg
CC Lord Studio Gallery	44.3767836	-64.3119596	Landmark	Gallery	"<b>CC Lord Studio Gallery</b><br><i>65 Montague St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 634-3434<br><a href=""http://www.cclord.com/"">http://www.cclord.com/</a>"	(902) 634-3434	http://www.cclord.com/	65 Montague St, Lunenburg, NS B0J 2C0, Canada	F: 11:00 T: 17:00	closed	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	F: 11:00 T: 17:00	cc-lord-studio-gallery.jpg
Tim Mcguire Gallery & Studio	44.3773352	-64.31113909999999	Landmark	Gallery	"<b>Tim Mcguire Gallery & Studio</b><br><i>218 Lincoln St, Lunenburg, NS B0J 2C0, Canada</i><br><a href=""https://www.timothyandrewmcguire.com/"">https://www.timothyandrewmcguire.com/</a>"		https://www.timothyandrewmcguire.com/	218 Lincoln St, Lunenburg, NS B0J 2C0, Canada								tim-mcguire-gallery-studio.jpg
reFoundry.ca	44.3768671	-64.3183511	Landmark	Gallery	"<b>reFoundry.ca</b><br><i>51 Falkland St, Lunenburg, NS B0J 2C0, Canada</i><br>Tel: (902) 429-3889<br><a href=""https://refoundry.ca/"">https://refoundry.ca/</a>"	(902) 429-3889	https://refoundry.ca/	51 Falkland St, Lunenburg, NS B0J 2C0, Canada	closed	closed	closed	closed	closed	F: 12:00 T: 16:00	F: 12:00 T: 16:00	refoundry-ca.jpg
