name	lat	lng	category	subcategory	description	phone	website	address	hours_mon	hours_tue	hours_wed	hours_thu	hours_fri	hours_sat	hours_sun	image_file
Lotus Thai	45.0707975	-64.4730079	Business	Restaurant	"<b>Lotus Thai</b><br><i>8772 Commercial St, New Minas, NS B4N 3C5, Canada</i><br>Tel: (902) 681-3333<br><a href=""http://www.lotusthaifood.ca/"">http://www.lotusthaifood.ca/</a>"	(902) 681-3333	http://www.lotusthaifood.ca/	8772 Commercial St, New Minas, NS B4N 3C5, Canada	closed	F: 11:30 T: 20:30	F: 11:30 T: 20:30	F: 11:30 T: 20:30	F: 11:30 T: 20:30	F: 11:30 T: 20:30	F: 15:00 T: 20:30	lotus-thai.jpg
Natalino Pizza	45.0753982	-64.4897679	Business	Restaurant	<b>Natalino Pizza</b><br><i>252 Main St, Kentville, NS B4N 2A6, Canada</i><br>Tel: (902) 679-3838	(902) 679-3838		252 Main St, Kentville, NS B4N 2A6, Canada	F: 11:00 T: 23:00	F: 11:00 T: 23:00	F: 11:00 T: 23:00	F: 11:00 T: 23:00	F: 11:00 T: 00:00	F: 11:00 T: 23:00	closed	natalino-pizza.jpg
Domino's Pizza	45.07714	-64.49343999999999	Business	Restaurant	"<b>Domino's Pizza</b> — Delivery, carryout & dine-in chain offering a wide range of pizzas, plus a variety of other dishes & sides.<br><i>325 Main St #18, Kentville, NS B4N 1K5, Canada</i><br>Tel: (782) 265-0500<br><a href=""https://pizza.dominos.ca/kentville-nova-scotia-10963/"">https://pizza.dominos.ca/kentville-nova-scotia-10963/</a>"	(782) 265-0500	https://pizza.dominos.ca/kentville-nova-scotia-10963/	325 Main St #18, Kentville, NS B4N 1K5, Canada	F: 10:30 T: 00:00	F: 10:30 T: 00:00	F: 10:30 T: 00:00	F: 10:30 T: 00:00	F: 10:30 T: 01:00	F: 10:30 T: 01:00	F: 10:30 T: 00:00	domino-s-pizza.jpg
Pizzeria Robust	45.0961757	-64.4086121	Business	Restaurant	"<b>Pizzeria Robust</b><br><i>980 NS-358, Port Williams, NS B0P 1T0, Canada</i><br>Tel: (902) 697-2700<br><a href=""https://www.instagram.com/pizzeriarobust"">https://www.instagram.com/pizzeriarobust</a>"	(902) 697-2700	https://www.instagram.com/pizzeriarobust	980 NS-358, Port Williams, NS B0P 1T0, Canada	closed	F: 11:00 T: 19:00	F: 11:00 T: 19:00	F: 11:00 T: 19:00	F: 11:00 T: 19:00	F: 11:00 T: 19:00	closed	pizzeria-robust.jpg
Dayan Sushi	45.0772883	-64.4955574	Business	Restaurant	"<b>Dayan Sushi</b><br><i>381 Main St, Kentville, NS B4N 2E2, Canada</i><br>Tel: (902) 678-6347<br><a href=""https://www.dayansushi.com/"">https://www.dayansushi.com/</a>"	(902) 678-6347	https://www.dayansushi.com/	381 Main St, Kentville, NS B4N 2E2, Canada	F: 10:30 T: 19:00	F: 10:30 T: 19:00	F: 10:30 T: 19:00	F: 10:30 T: 19:00	F: 10:30 T: 19:00	F: 10:30 T: 19:00	closed	dayan-sushi.jpg
Half Acre Cafe	45.077386	-64.49594499999999	Business	Cafe	"<b>Half Acre Cafe</b><br><i>395 Main St, Kentville, NS B4N 2E2, Canada</i><br>Tel: (902) 678-2273<br><a href=""http://cafehalfacre.com/"">http://cafehalfacre.com/</a>"	(902) 678-2273	http://cafehalfacre.com/	395 Main St, Kentville, NS B4N 2E2, Canada	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 09:00 T: 15:00	half-acre-cafe.jpg
S & J's Diner	45.0840976	-64.49525919999999	Business	Restaurant	<b>S & J's Diner</b><br><i>264 Bridge St, Kentville, NS B4N 2G2, Canada</i><br>Tel: (902) 678-4050	(902) 678-4050		264 Bridge St, Kentville, NS B4N 2G2, Canada	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 15:00	s-j-s-diner.jpg
TACOcentric	45.07763	-64.49745	Business	Restaurant	"<b>TACOcentric</b><br><i>437 Main St, Kentville, NS B4N 1K9, Canada</i><br>Tel: (902) 365-2777<br><a href=""https://tacocentric.ca/"">https://tacocentric.ca/</a>"	(902) 365-2777	https://tacocentric.ca/	437 Main St, Kentville, NS B4N 1K9, Canada	closed	F: 11:00 T: 21:00	F: 11:00 T: 21:00	F: 11:00 T: 21:00	F: 11:00 T: 22:00	F: 11:00 T: 22:00	F: 12:00 T: 20:00	tacocentric.jpg
Starbucks Coffee Company	45.06713	-64.45631999999999	Business	Cafe	"<b>Starbucks Coffee Company</b> — Welcoming coffeehouse with handcrafted coffee, espresso & tea, plus breakfast, lunch & pastries.<br><i>9064 Commercial St, New Minas, NS B4N 3E4, Canada</i><br>Tel: (902) 681-0665<br><a href=""https://www.starbucks.ca/"">https://www.starbucks.ca/</a>"	(902) 681-0665	https://www.starbucks.ca/	9064 Commercial St, New Minas, NS B4N 3E4, Canada	F: 07:00 T: 19:00	F: 07:00 T: 19:00	F: 07:00 T: 19:00	F: 07:00 T: 19:00	F: 07:00 T: 19:00	F: 07:00 T: 19:00	F: 08:00 T: 19:00	starbucks-coffee-company.jpg
Starbucks Coffee Company	45.068595	-64.4610363	Business	Cafe	"<b>Starbucks Coffee Company</b> — Welcoming coffeehouse with handcrafted coffee, espresso & tea, plus breakfast, lunch & pastries.<br><i>8985 Commercial St, New Minas, NS B4N 3E2, Canada</i><br>Tel: (902) 482-4685<br><a href=""https://www.starbucks.com/store-locator?map=45.06775,-64.51102,13z&place=New%20Minas,%20NS%20B4N%203E1"">https://www.starbucks.com/store-locator?map=45.06775,-64.51102,13z&place=New%20Minas,%20NS%20B4N%203E1</a>"	(902) 482-4685	https://www.starbucks.com/store-locator?map=45.06775,-64.51102,13z&place=New%20Minas,%20NS%20B4N%203E1	8985 Commercial St, New Minas, NS B4N 3E2, Canada	F: 05:30 T: 21:00	F: 05:30 T: 21:00	F: 05:30 T: 21:00	F: 05:30 T: 21:00	F: 05:30 T: 21:00	F: 05:30 T: 21:00	F: 05:30 T: 20:00	starbucks-coffee-company.jpg
Wheelhouse Coffee Co.	45.07795520000001	-64.4943689	Business	Cafe	"<b>Wheelhouse Coffee Co.</b><br><i>2 Webster St, Kentville, NS B4N 1H7, Canada</i><br><a href=""https://wheelhousecoffee.ca/"">https://wheelhousecoffee.ca/</a>"		https://wheelhousecoffee.ca/	2 Webster St, Kentville, NS B4N 1H7, Canada	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 09:00 T: 15:00	closed	wheelhouse-coffee-co.jpg
Healthy Lemons RC Play Cafe	45.0779582	-64.4951019	Business	Cafe	"<b>Healthy Lemons RC Play Cafe</b><br><i>30 Webster St, Kentville, NS B4N 1H7, Canada</i><br>Tel: (782) 232-5175<br><a href=""http://www.healthylemonsrcplaycafe.ca/"">http://www.healthylemonsrcplaycafe.ca/</a>"	(782) 232-5175	http://www.healthylemonsrcplaycafe.ca/	30 Webster St, Kentville, NS B4N 1H7, Canada	closed	closed	closed	closed	closed	F: 08:30 T: 13:00	closed	
T.A.N. Coffee - Kentville	45.0773986	-64.496945	Business	Cafe	"<b>T.A.N. Coffee - Kentville</b><br><i>431 Main St, Kentville, NS B4N 1K7, Canada</i><br>Tel: (902) 678-1225<br><a href=""https://tancoffee.com/"">https://tancoffee.com/</a>"	(902) 678-1225	https://tancoffee.com/	431 Main St, Kentville, NS B4N 1K7, Canada	F: 07:00 T: 18:00	F: 07:00 T: 18:00	F: 07:00 T: 18:00	F: 07:00 T: 18:00	F: 07:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	t-a-n-coffee-kentville.jpg
Robins Donuts	45.0914842	-64.5012039	Business	Cafe	"<b>Robins Donuts</b><br><i>466 Aldershot Rd, Kentville, NS B4N 3A4, Canada</i><br>Tel: (902) 678-5220<br><a href=""http://www.robinsdonuts.com/"">http://www.robinsdonuts.com/</a>"	(902) 678-5220	http://www.robinsdonuts.com/	466 Aldershot Rd, Kentville, NS B4N 3A4, Canada	F: 06:00 T: 20:00	F: 06:00 T: 20:00	F: 06:00 T: 20:00	F: 06:00 T: 20:00	F: 06:00 T: 20:00	F: 06:00 T: 20:00	F: 07:00 T: 20:00	
King's Arms Pub	45.076964	-64.4958264	Business	Bar	"<b>King's Arms Pub</b><br><i>390 Main St, Kentville, NS B4N 1K8, Canada</i><br>Tel: (902) 678-0066<br><a href=""http://www.kingsarmspub.ca/"">http://www.kingsarmspub.ca/</a>"	(902) 678-0066	http://www.kingsarmspub.ca/	390 Main St, Kentville, NS B4N 1K8, Canada	F: 11:00 T: 21:00	F: 11:00 T: 21:00	F: 11:00 T: 21:00	F: 11:00 T: 22:00	F: 11:00 T: 23:00	F: 11:00 T: 23:00	F: 11:00 T: 21:00	king-s-arms-pub.jpg
Glooscap Curling Club of Kentville	45.076277	-64.488902	Business	Bar	"<b>Glooscap Curling Club of Kentville</b><br><i>17 Crescent Ave, Kentville, NS B4N 1R2, Canada</i><br>Tel: (902) 678-4637<br><a href=""http://www.glooscapcurling.ca/"">http://www.glooscapcurling.ca/</a>"	(902) 678-4637	http://www.glooscapcurling.ca/	17 Crescent Ave, Kentville, NS B4N 1R2, Canada	F: 09:00 T: 22:00	F: 09:00 T: 22:00	F: 09:00 T: 22:00	F: 09:00 T: 22:00	F: 09:00 T: 17:00	closed	F: 14:00 T: 22:00	glooscap-curling-club-of-kentville.jpg
Rafters Bar	45.0726294	-64.4016006	Business	Bar	<b>Rafters Bar</b><br><i>153 Greenwich Rd S #153, Wolfville, NS B4P 2R2, Canada</i><br>Tel: (902) 542-1327	(902) 542-1327		153 Greenwich Rd S #153, Wolfville, NS B4P 2R2, Canada	F: 10:00 T: 00:00	F: 10:00 T: 00:00	F: 10:00 T: 00:00	F: 10:00 T: 00:00	F: 10:00 T: 00:00	F: 10:00 T: 00:00	F: 10:00 T: 00:00	rafters-bar.jpg
maritime express cider	45.0759654	-64.4942499	Business	Bar	<b>maritime express cider</b><br><i>19 Prospect Ave, Kentville, NS B4N 2L7, Canada</i>			19 Prospect Ave, Kentville, NS B4N 2L7, Canada								
Bay of Fundy Brewing Co.	45.0964379	-64.4063452	Business	Bar	"<b>Bay of Fundy Brewing Co.</b><br><i>1116 Kars St, Port Williams, NS B0P 1T0, Canada</i><br>Tel: (902) 542-7462<br><a href=""https://www.bayoffundybrewing.com/"">https://www.bayoffundybrewing.com/</a>"	(902) 542-7462	https://www.bayoffundybrewing.com/	1116 Kars St, Port Williams, NS B0P 1T0, Canada								bay-of-fundy-brewing-co.jpg
Atlantic Superstore Commercial Street	45.06752	-64.45584699999999	Business	Shops	"<b>Atlantic Superstore Commercial Street</b><br><i>9064 Commercial St, New Minas, NS B4N 3E4, Canada</i><br>Tel: (902) 681-0665<br><a href=""https://www.atlanticsuperstore.ca/store-locator/details/0344?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws"">https://www.atlanticsuperstore.ca/store-locator/details/0344?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws</a>"	(902) 681-0665	https://www.atlanticsuperstore.ca/store-locator/details/0344?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws	9064 Commercial St, New Minas, NS B4N 3E4, Canada	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 20:00	atlantic-superstore-commercial-street.jpg
Baker's Choice Fine Foods	45.0743966	-64.43070519999999	Business	Food	"<b>Baker's Choice Fine Foods</b><br><i>9503 Commercial St, New Minas, NS B4N 3G9, Canada</i><br>Tel: (902) 681-6766<br><a href=""http://flowercart.ca/products/bakers-choice/"">http://flowercart.ca/products/bakers-choice/</a>"	(902) 681-6766	http://flowercart.ca/products/bakers-choice/	9503 Commercial St, New Minas, NS B4N 3G9, Canada	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	closed	closed	
Lisa's Your Independent Grocer Kentville	45.078104	-64.497931	Business	Shops	"<b>Lisa's Your Independent Grocer Kentville</b><br><i>451 Main St, Kentville, NS B4N 3X9, Canada</i><br>Tel: (902) 678-3893<br><a href=""https://www.yourindependentgrocer.ca/store-locator/details/7460?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws"">https://www.yourindependentgrocer.ca/store-locator/details/7460?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws</a>"	(902) 678-3893	https://www.yourindependentgrocer.ca/store-locator/details/7460?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws	451 Main St, Kentville, NS B4N 3X9, Canada	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 10:00 T: 18:00	lisa-s-your-independent-grocer-kentville.jpg
Crafty Treasures and kitchen treats	45.048666	-64.4778989	Business	Food	<b>Crafty Treasures and kitchen treats</b><br><i>118 New Canaan Rd, Canaan, NS B4N 4K1, Canada</i><br>Tel: (902) 760-1584	(902) 760-1584		118 New Canaan Rd, Canaan, NS B4N 4K1, Canada	closed	closed	closed	closed	F: 09:00 T: 17:00	closed	F: 09:00 T: 17:00	crafty-treasures-and-kitchen-treats.jpg
CanUk -Cake	45.07672290000001	-64.4945982	Business	Food	<b>CanUk -Cake</b><br><i>Centre Square, Kentville, NS B4N 1G9, Canada</i><br>Tel: (782) 232-5334	(782) 232-5334		Centre Square, Kentville, NS B4N 1G9, Canada	closed	closed	F: 10:00 T: 01:00	closed	closed	closed	closed	
Peaks Pastries	45.06674599999999	-64.4970465	Business	Food	<b>Peaks Pastries</b><br><i>5 Mill Run, Kentville, NS B4N 5G4, Canada</i><br>Tel: (902) 670-1202	(902) 670-1202		5 Mill Run, Kentville, NS B4N 5G4, Canada								
Sobeys New Minas	45.066241	-64.444566	Business	Shops	"<b>Sobeys New Minas</b><br><i>9256 Commercial St, New Minas, NS B4N 4A9, Canada</i><br>Tel: (902) 681-3723<br><a href=""https://www.sobeys.com/stores/sobeys-new-minas/?f=789&utm_source=G&utm_medium=lpm&utm_campaign=Sobeys"">https://www.sobeys.com/stores/sobeys-new-minas/?f=789&utm_source=G&utm_medium=lpm&utm_campaign=Sobeys</a>"	(902) 681-3723	https://www.sobeys.com/stores/sobeys-new-minas/?f=789&utm_source=G&utm_medium=lpm&utm_campaign=Sobeys	9256 Commercial St, New Minas, NS B4N 4A9, Canada	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	sobeys-new-minas.jpg
NAPA Auto Parts - NAPA New Minas	45.0705275	-64.4715512	Business	Shops	"<b>NAPA Auto Parts - NAPA New Minas</b><br><i>8793 Commercial St, New Minas, NS B4N 3C4, Canada</i><br>Tel: (902) 681-8944<br><a href=""https://www.napacanada.com/en/ns/new-minas/store/1000334?utm_source=G&utm_medium=local&utm_campaign=google-local"">https://www.napacanada.com/en/ns/new-minas/store/1000334?utm_source=G&utm_medium=local&utm_campaign=google-local</a>"	(902) 681-8944	https://www.napacanada.com/en/ns/new-minas/store/1000334?utm_source=G&utm_medium=local&utm_campaign=google-local	8793 Commercial St, New Minas, NS B4N 3C4, Canada	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 08:00 T: 13:00	closed	napa-auto-parts-napa-new-minas.jpg
Walmart Supercentre	45.069001	-64.45303129999999	Business	Shops	"<b>Walmart Supercentre</b><br><i>9097 Commercial St, New Minas, NS B4N 3E6, Canada</i><br>Tel: (902) 681-4271<br><a href=""https://www.walmart.ca/en/store/3738?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb"">https://www.walmart.ca/en/store/3738?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb</a>"	(902) 681-4271	https://www.walmart.ca/en/store/3738?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb	9097 Commercial St, New Minas, NS B4N 3E6, Canada	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	walmart-supercentre.jpg
Bell Aliant	45.06655310000001	-64.4417239	Business	Shops	"<b>Bell Aliant</b><br><i>9256 Commercial St Level 1, New Minas, NS B4N 4A9, Canada</i><br>Tel: (902) 681-1591<br><a href=""http://storelocator.bell.ca/bellca/en/NS/New-Minas/Bell-Aliant-County-Fair-Mall/BA238?y_source=1_MjkzOTA3My03MTUtbG9jYXRpb24ud2Vic2l0ZQ=="">http://storelocator.bell.ca/bellca/en/NS/New-Minas/Bell-Aliant-County-Fair-Mall/BA238?y_source=1_MjkzOTA3My03MTUtbG9jYXRpb24ud2Vic2l0ZQ==</a>"	(902) 681-1591	http://storelocator.bell.ca/bellca/en/NS/New-Minas/Bell-Aliant-County-Fair-Mall/BA238?y_source=1_MjkzOTA3My03MTUtbG9jYXRpb24ud2Vic2l0ZQ==	9256 Commercial St Level 1, New Minas, NS B4N 4A9, Canada	F: 09:30 T: 18:00	F: 09:30 T: 18:00	F: 09:30 T: 18:00	F: 09:30 T: 19:00	F: 09:30 T: 19:00	F: 09:30 T: 18:00	F: 12:00 T: 17:00	bell-aliant.jpg
Staples	45.0687725	-64.4540669	Business	Shops	"<b>Staples</b> — Chain retailer offering brand-name electronics & print services, plus office supplies & furniture.<br><i>9081 Commercial St, New Minas, NS B4N 3E6, Canada</i><br>Tel: (902) 681-3840<br><a href=""https://stores.staples.ca/ns/newminas/office-supplies-ca-149.html"">https://stores.staples.ca/ns/newminas/office-supplies-ca-149.html</a>"	(902) 681-3840	https://stores.staples.ca/ns/newminas/office-supplies-ca-149.html	9081 Commercial St, New Minas, NS B4N 3E6, Canada	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 10:00 T: 17:00	F: 12:00 T: 17:00	staples.jpg
Video World TV, Stereo, & Appliance	45.07012649999999	-64.47305589999999	Business	Shops	"<b>Video World TV, Stereo, & Appliance</b><br><i>15 Kentucky Ct, New Minas, NS B4N 4N1, Canada</i><br>Tel: (902) 681-0262<br><a href=""https://www.videoworld.ca/"">https://www.videoworld.ca/</a>"	(902) 681-0262	https://www.videoworld.ca/	15 Kentucky Ct, New Minas, NS B4N 4N1, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	video-world-tv-stereo-appliance.jpg
Giant Tiger	45.0678734	-64.4371524	Business	Shops	"<b>Giant Tiger</b> — Big store offering an eclectic mix of household items, beauty products, clothes & food.<br><i>18 Millett Dr, New Minas, NS B4N 0G8, Canada</i><br>Tel: (902) 681-7808<br><a href=""https://stores.gianttiger.com/ns/newminas/new-minas-millett-dr-00183.html"">https://stores.gianttiger.com/ns/newminas/new-minas-millett-dr-00183.html</a>"	(902) 681-7808	https://stores.gianttiger.com/ns/newminas/new-minas-millett-dr-00183.html	18 Millett Dr, New Minas, NS B4N 0G8, Canada	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 09:00 T: 18:00	giant-tiger.jpg
Forbes Kia	45.0562537	-64.4691445	Business	Shops	"<b>Forbes Kia</b><br><i>5488 Prospect Rd, New Minas, NS B4N 3K8, Canada</i><br>Tel: (902) 681-2144<br><a href=""http://www.forbeskia.com/"">http://www.forbeskia.com/</a>"	(902) 681-2144	http://www.forbeskia.com/	5488 Prospect Rd, New Minas, NS B4N 3K8, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 09:00 T: 15:00	closed	forbes-kia.jpg
FYidoctors - New Minas	45.0686507	-64.4406178	Business	Shops	"<b>FYidoctors - New Minas</b><br><i>54 Silver Fox Ave Unit 78, New Minas, NS B4N 0E4, Canada</i><br>Tel: (902) 681-1511<br><a href=""https://fyidoctors.com/pages/fyidoctors-new-minas"">https://fyidoctors.com/pages/fyidoctors-new-minas</a>"	(902) 681-1511	https://fyidoctors.com/pages/fyidoctors-new-minas	54 Silver Fox Ave Unit 78, New Minas, NS B4N 0E4, Canada	F: 08:30 T: 17:00	F: 08:30 T: 17:00	F: 10:00 T: 19:00	F: 08:30 T: 17:00	F: 08:30 T: 17:00	closed	closed	fyidoctors-new-minas.jpg
Consignor's Place	45.0696681	-64.4621315	Business	Shops	"<b>Consignor's Place</b><br><i>77 Crescent Dr, New Minas, NS B4N 3G7, Canada</i><br>Tel: (902) 681-6075<br><a href=""http://www.consignorsplace.com/"">http://www.consignorsplace.com/</a>"	(902) 681-6075	http://www.consignorsplace.com/	77 Crescent Dr, New Minas, NS B4N 3G7, Canada	F: 09:30 T: 17:30	F: 09:30 T: 17:30	F: 09:30 T: 21:00	F: 09:30 T: 21:00	F: 09:30 T: 21:00	F: 09:30 T: 17:30	F: 09:30 T: 17:30	
Lawtons Drugs Kentville	45.077353	-64.495114	Business	Health	"<b>Lawtons Drugs Kentville</b><br><i>363 Main St, Kentville, NS B4N1K7, Canada</i><br>Tel: (902) 678-3308<br><a href=""https://lawtons.ca/stores/kentville/?utm_source=G&utm_medium=lpm&utm_campaign=Sobeys"">https://lawtons.ca/stores/kentville/?utm_source=G&utm_medium=lpm&utm_campaign=Sobeys</a>"	(902) 678-3308	https://lawtons.ca/stores/kentville/?utm_source=G&utm_medium=lpm&utm_campaign=Sobeys	363 Main St, Kentville, NS B4N1K7, Canada	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 17:00	F: 11:00 T: 17:00	
Rick`s Frame & Art	45.07043110000001	-64.4404837	Business	Shops	"<b>Rick`s Frame & Art</b><br><i>9325 Commercial St, New Minas, NS B4N 3G2, Canada</i><br>Tel: (902) 365-1234<br><a href=""http://www.rickpenney.com/"">http://www.rickpenney.com/</a>"	(902) 365-1234	http://www.rickpenney.com/	9325 Commercial St, New Minas, NS B4N 3G2, Canada	closed	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 15:00	closed	rick-s-frame-art.jpg
Under The Hood Auto Service Inc.	45.0889167	-64.4421157	Business	Shops	"<b>Under The Hood Auto Service Inc.</b><br><i>883 Belcher St, Port Williams, NS B0P 1T0, Canada</i><br>Tel: (902) 542-8080<br><a href=""http://underthehoodautoservice.ca/"">http://underthehoodautoservice.ca/</a>"	(902) 542-8080	http://underthehoodautoservice.ca/	883 Belcher St, Port Williams, NS B0P 1T0, Canada	F: 07:00 T: 17:30	F: 07:00 T: 17:30	F: 07:00 T: 17:30	F: 07:00 T: 17:30	closed	closed	closed	under-the-hood-auto-service-inc.jpg
Money Direct | Payday Loans & Cheque Cashing New Minas	45.0690913	-64.4430493	Business	Shops	"<b>Money Direct | Payday Loans & Cheque Cashing New Minas</b><br><i>9275 Commercial St, New Minas, NS B4N 3G2, Canada</i><br>Tel: (902) 681-4729<br><a href=""https://moneydirectstore.ca/locations/new-minas/?utm_source=google&utm_medium=organic&utm_campaign=Qode_GBP"">https://moneydirectstore.ca/locations/new-minas/?utm_source=google&utm_medium=organic&utm_campaign=Qode_GBP</a>"	(902) 681-4729	https://moneydirectstore.ca/locations/new-minas/?utm_source=google&utm_medium=organic&utm_campaign=Qode_GBP	9275 Commercial St, New Minas, NS B4N 3G2, Canada	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 17:00	closed	money-direct-payday-loans-cheque-cashing-new-minas.jpg
Speedy Glass New Minas	45.068222	-64.4676437	Business	Shops	"<b>Speedy Glass New Minas</b><br><i>11 Dow Rd, New Minas, NS B4N 3R4, Canada</i><br>Tel: (902) 681-4488<br><a href=""https://www.speedyglass.ca/en/service-centre/ns/new-minas/speedy-glass-new-minas?utm_source=google&utm_medium=local&utm_campaign=Speedy%20Glass%20New%20Minas"">https://www.speedyglass.ca/en/service-centre/ns/new-minas/speedy-glass-new-minas?utm_source=google&utm_medium=local&utm_campaign=Speedy%20Glass%20New%20Minas</a>"	(902) 681-4488	https://www.speedyglass.ca/en/service-centre/ns/new-minas/speedy-glass-new-minas?utm_source=google&utm_medium=local&utm_campaign=Speedy%20Glass%20New%20Minas	11 Dow Rd, New Minas, NS B4N 3R4, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	speedy-glass-new-minas.jpg
NSLC	45.0662045	-64.4435155	Business	Shops	"<b>NSLC</b><br><i>9256 Commercial St Unit 230, New Minas, NS B4N 4A9, Canada</i><br>Tel: (902) 681-3557<br><a href=""http://www.mynslc.com/"">http://www.mynslc.com/</a>"	(902) 681-3557	http://www.mynslc.com/	9256 Commercial St Unit 230, New Minas, NS B4N 4A9, Canada	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 10:00 T: 21:00	F: 12:00 T: 17:00	nslc.jpg
Lantz Truck Body Ltd	45.0906381	-64.4173098	Business	Shops	<b>Lantz Truck Body Ltd</b><br><i>Belcher Wolfville, NS Canada, Port Williams, NS B0P 1T0, Canada</i><br>Tel: (902) 542-9797	(902) 542-9797		Belcher Wolfville, NS Canada, Port Williams, NS B0P 1T0, Canada	F: 08:00 T: 16:30	F: 08:00 T: 16:30	F: 08:00 T: 16:30	F: 08:00 T: 16:30	F: 08:00 T: 16:30	closed	closed	
Crane Supply	45.0693632	-64.46287339999999	Business	Shops	"<b>Crane Supply</b><br><i>68 Crescent Dr, New Minas, NS B4N 3G8, Canada</i><br>Tel: (902) 681-3961<br><a href=""https://www.cranesupply.com/"">https://www.cranesupply.com/</a>"	(902) 681-3961	https://www.cranesupply.com/	68 Crescent Dr, New Minas, NS B4N 3G8, Canada	F: 07:30 T: 16:30	F: 07:30 T: 16:30	F: 07:30 T: 16:30	F: 07:30 T: 16:30	F: 07:30 T: 16:30	closed	closed	
The Soccer Shop Juandaro's	45.0702941	-64.44121059999999	Business	Shops	"<b>The Soccer Shop Juandaro's</b><br><i>9323 Commercial St #5, New Minas, NS B4N 3E9, Canada</i><br>Tel: (902) 365-3005<br><a href=""http://www.thesoccershop.ca/"">http://www.thesoccershop.ca/</a>"	(902) 365-3005	http://www.thesoccershop.ca/	9323 Commercial St #5, New Minas, NS B4N 3E9, Canada	closed	F: 11:00 T: 17:30	F: 11:00 T: 17:30	F: 11:00 T: 17:30	F: 11:00 T: 17:30	F: 10:30 T: 16:30	F: 12:00 T: 16:00	the-soccer-shop-juandaro-s.jpg
