name	lat	lng	category	subcategory	description	phone	website	address	hours_mon	hours_tue	hours_wed	hours_thu	hours_fri	hours_sat	hours_sun	image_file
Queen Anne Inn	44.7415934	-65.5115677	Business	Accommodation	"<b>Queen Anne Inn</b> — Posh, antique-filled rooms in a grand Victorian inn serving 3-course breakfasts.<br><i>494 Upper, St George St, Annapolis Royal, NS B0S 0A8, Canada</i><br>Tel: (902) 532-7850<br><a href=""http://queenanneinn.ns.ca/"">http://queenanneinn.ns.ca/</a>"	(902) 532-7850	http://queenanneinn.ns.ca/	494 Upper, St George St, Annapolis Royal, NS B0S 0A8, Canada								queen-anne-inn.jpg
Grand Oak Manor Bed & Breakfast	44.7497925	-65.5239113	Business	Accommodation	"<b>Grand Oak Manor Bed & Breakfast</b><br><i>5345 Granville Rd, Granville Ferry, NS B0S 1A0, Canada</i><br>Tel: (902) 308-1592<br><a href=""http://grandoakbnb.ca/"">http://grandoakbnb.ca/</a>"	(902) 308-1592	http://grandoakbnb.ca/	5345 Granville Rd, Granville Ferry, NS B0S 1A0, Canada	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	grand-oak-manor-bed-breakfast.jpg
Come Stay in Historic Downtown Annapolis Royal!	44.74382019999999	-65.5188217	Business	Accommodation	<b>Come Stay in Historic Downtown Annapolis Royal!</b><br><i>Annapolis Royal, NS B0S 1A0, Canada</i>			Annapolis Royal, NS B0S 1A0, Canada								
Royal Estates Homes	44.7489312	-65.5126377	Business	Accommodation	"<b>Royal Estates Homes</b><br><i>32 St Anthony St, Annapolis Royal, NS B0S 0B3, Canada</i><br><a href=""http://royalestateshomes.com/"">http://royalestateshomes.com/</a>"		http://royalestateshomes.com/	32 St Anthony St, Annapolis Royal, NS B0S 0B3, Canada								
The Granville Room in welcoming bed and breakfast	44.7386284	-65.5119629	Business	Accommodation	"<b>The Granville Room in welcoming bed and breakfast</b><br><i>Annapolis Royal, NS B0S 0A8, Canada</i><br><a href=""https://www.bluepillow.com/search/62df2d4c2d760a9969f15d24?dest=bpex&cat=Apartment&lat=44.73863&lng=-65.51196&language=en"">https://www.bluepillow.com/search/62df2d4c2d760a9969f15d24?dest=bpex&cat=Apartment&lat=44.73863&lng=-65.51196&language=en</a>"		https://www.bluepillow.com/search/62df2d4c2d760a9969f15d24?dest=bpex&cat=Apartment&lat=44.73863&lng=-65.51196&language=en	Annapolis Royal, NS B0S 0A8, Canada								
Carlisle House Inn	44.7409119	-65.5094956	Business	Accommodation	"<b>Carlisle House Inn</b><br><i>548 St George St, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-2100<br><a href=""http://carlislehouse.ca/"">http://carlislehouse.ca/</a>"	(902) 532-2100	http://carlislehouse.ca/	548 St George St, Annapolis Royal, NS B0S 1A0, Canada								carlisle-house-inn.jpg
The Little Red Cottage	44.75157189999999	-65.52235230000001	Business	Accommodation	"<b>The Little Red Cottage</b><br><i>5394 Granville Rd, Granville Ferry, NS B0S 1A0, Canada</i><br>Tel: (902) 308-0302<br><a href=""https://www.facebook.com/TheLittleRedCottage"">https://www.facebook.com/TheLittleRedCottage</a>"	(902) 308-0302	https://www.facebook.com/TheLittleRedCottage	5394 Granville Rd, Granville Ferry, NS B0S 1A0, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	the-little-red-cottage.jpg
The Grange House	44.74137	-65.5084755	Business	Accommodation	"<b>The Grange House</b><br><i>6 Grange St, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 526-2325<br><a href=""https://abnb.me/TnV3h57Sbtb"">https://abnb.me/TnV3h57Sbtb</a>"	(902) 526-2325	https://abnb.me/TnV3h57Sbtb	6 Grange St, Annapolis Royal, NS B0S 1A0, Canada								the-grange-house.jpg
The Maisonette by Corbitt Hospitality	44.7400398	-65.5065307	Business	Accommodation	<b>The Maisonette by Corbitt Hospitality</b><br><i>Annapolis Royal, NS B0S 1A0, Canada</i>			Annapolis Royal, NS B0S 1A0, Canada								
The Lark & Loon Inn	44.7395092	-65.50644729999999	Business	Accommodation	"<b>The Lark & Loon Inn</b><br><i>643 St George St, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 286-2068<br><a href=""https://larkandloon.ca/"">https://larkandloon.ca/</a>"	(902) 286-2068	https://larkandloon.ca/	643 St George St, Annapolis Royal, NS B0S 1A0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 24:00	the-lark-loon-inn.jpg
Rare Private Apartment in Annapolis Royal	44.74087139999999	-65.5052719	Business	Accommodation	<b>Rare Private Apartment in Annapolis Royal</b><br><i>Annapolis Royal, NS B0S 1A0, Canada</i>			Annapolis Royal, NS B0S 1A0, Canada								
Fort View Cabins	44.72903999999999	-65.51889	Business	Accommodation	"<b>Fort View Cabins</b><br><i>301 Ft Vw Dr, Allains Creek, NS B0S 1A0, Canada</i><br>Tel: (902) 526-0655<br><a href=""https://fortviewgolf.com/stay/"">https://fortviewgolf.com/stay/</a>"	(902) 526-0655	https://fortviewgolf.com/stay/	301 Ft Vw Dr, Allains Creek, NS B0S 1A0, Canada								fort-view-cabins.jpg
Dunromin Campground	44.75906699999999	-65.5086811	Business	Accommodation	"<b>Dunromin Campground</b><br><i>4618 Hwy 1, Granville Ferry, NS B0S 1A0, Canada</i><br>Tel: (902) 532-2808<br><a href=""http://www.dunromincampground.ca/"">http://www.dunromincampground.ca/</a>"	(902) 532-2808	http://www.dunromincampground.ca/	4618 Hwy 1, Granville Ferry, NS B0S 1A0, Canada	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 20:00	dunromin-campground.jpg
Beautiful hilltop cottage, stunning views, 5 mins. to town	44.7410469	-65.5460434	Business	Accommodation	<b>Beautiful hilltop cottage, stunning views, 5 mins. to town</b><br><i>Annapolis County, NS B0S 1A0, Canada</i>			Annapolis County, NS B0S 1A0, Canada								
Crown Cove Cottages	44.76250080000001	-65.5018998	Business	Accommodation	<b>Crown Cove Cottages</b><br><i>Annapolis County, NS B0S 1A0, Canada</i>			Annapolis County, NS B0S 1A0, Canada								
Body Energy Vacation Suite	44.76118	-65.48188999999999	Business	Accommodation	<b>Body Energy Vacation Suite</b><br><i>42 Kerr Ln, Annapolis Royal, NS B4V 3W3, Canada</i><br>Tel: (902) 401-3333	(902) 401-3333		42 Kerr Ln, Annapolis Royal, NS B4V 3W3, Canada	F: 13:00 T: 20:00	F: 13:00 T: 20:00	F: 13:00 T: 20:00	F: 13:00 T: 20:00	F: 13:00 T: 20:00	F: 13:00 T: 17:00	closed	
True downeast experience… on the idyllic, historic Annapolis River	44.764759	-65.4640045	Business	Accommodation	"<b>True downeast experience… on the idyllic, historic Annapolis River</b><br><i>Annapolis County, NS B0S 0B3, Canada</i><br><a href=""https://www.vrbo.com/pdp/lo/104411948?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR"">https://www.vrbo.com/pdp/lo/104411948?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR</a>"		https://www.vrbo.com/pdp/lo/104411948?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR	Annapolis County, NS B0S 0B3, Canada								
Irving Oil	44.76370299999999	-65.499136	Business	Automotive	"<b>Irving Oil</b><br><i>4793 Nova Scotia Trunk 1, Granville Ferry, NS B0S 0B3, Canada</i><br>Tel: (902) 532-5575<br><a href=""https://www.irvingoil.com/location/irving-oil-25646?utm_source=G&utm_medium=lpm&utm_campaign=irving"">https://www.irvingoil.com/location/irving-oil-25646?utm_source=G&utm_medium=lpm&utm_campaign=irving</a>"	(902) 532-5575	https://www.irvingoil.com/location/irving-oil-25646?utm_source=G&utm_medium=lpm&utm_campaign=irving	4793 Nova Scotia Trunk 1, Granville Ferry, NS B0S 0B3, Canada	F: 06:30 T: 23:00	F: 06:30 T: 23:00	F: 06:30 T: 23:00	F: 06:30 T: 23:00	F: 06:30 T: 23:00	F: 06:30 T: 23:00	F: 06:30 T: 23:00	
Annapolis Heritage Society	44.7471495	-65.518275	Landmark	Museum	"<b>Annapolis Heritage Society</b><br><i>138 St George St, Annapolis Royal, NS B0S 0B3, Canada</i><br>Tel: (902) 532-7754<br><a href=""https://annapolisheritagesociety.com/"">https://annapolisheritagesociety.com/</a>"	(902) 532-7754	https://annapolisheritagesociety.com/	138 St George St, Annapolis Royal, NS B0S 0B3, Canada								annapolis-heritage-society.jpg
Sinclair Inn Museum	44.7446434	-65.51925440000001	Landmark	Historic	"<b>Sinclair Inn Museum</b><br><i>230 St George St, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-7754<br><a href=""https://annapolisheritagesociety.com/sinclair-inn-museum/"">https://annapolisheritagesociety.com/sinclair-inn-museum/</a>"	(902) 532-7754	https://annapolisheritagesociety.com/sinclair-inn-museum/	230 St George St, Annapolis Royal, NS B0S 1A0, Canada	closed	closed	F: 09:30 T: 13:00	F: 09:30 T: 13:00	F: 09:30 T: 16:00	F: 09:30 T: 13:00	closed	sinclair-inn-museum.jpg
North Hills Museum	44.7431301	-65.5373029	Landmark	Museum	"<b>North Hills Museum</b><br><i>5065 Granville Rd, Granville Ferry, NS B0S 0B3, Canada</i><br>Tel: (902) 532-7045<br><a href=""https://northhills.novascotia.ca/"">https://northhills.novascotia.ca/</a>"	(902) 532-7045	https://northhills.novascotia.ca/	5065 Granville Rd, Granville Ferry, NS B0S 0B3, Canada	closed	closed	F: 09:30 T: 16:00	F: 09:30 T: 16:00	F: 09:30 T: 16:00	F: 09:30 T: 16:00	F: 09:30 T: 16:00	north-hills-museum.jpg
Dry Dock Boat Repairs	44.74602359999999	-65.5190862	Landmark	Museum	<b>Dry Dock Boat Repairs</b><br><i>177 Drury Ln, Annapolis Royal, NS B0S 0B3, Canada</i><br>Tel: (902) 532-5006	(902) 532-5006		177 Drury Ln, Annapolis Royal, NS B0S 0B3, Canada								dry-dock-boat-repairs.jpg
SATSO Art Studio	44.7440849	-65.5197448	Landmark	Gallery	"<b>SATSO Art Studio</b><br><i>253 St George St 2nd. Floor, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 526-0881<br><a href=""http://www.satsogallery.com/"">http://www.satsogallery.com/</a>"	(902) 526-0881	http://www.satsogallery.com/	253 St George St 2nd. Floor, Annapolis Royal, NS B0S 1A0, Canada								satso-art-studio.jpg
Leslie Erickson Art Gallery	44.7434614	-65.5187755	Landmark	Gallery	<b>Leslie Erickson Art Gallery</b><br><i>29 Victoria St, Annapolis Royal, NS B0S 0B3, Canada</i>			29 Victoria St, Annapolis Royal, NS B0S 0B3, Canada								
Far-Fetched Antique & Art Gallery	44.744978	-65.5190807	Landmark	Gallery	<b>Far-Fetched Antique & Art Gallery</b><br><i>218 St George St, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-0179	(902) 532-0179		218 St George St, Annapolis Royal, NS B0S 1A0, Canada	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 12:00 T: 17:00	far-fetched-antique-art-gallery.jpg
Bonnett House Art Gallery	44.74652	-65.5185169	Landmark	Gallery	<b>Bonnett House Art Gallery</b><br><i>158 St George St, Annapolis Royal, NS B0S 0B3, Canada</i><br>Tel: (902) 532-7066	(902) 532-7066		158 St George St, Annapolis Royal, NS B0S 0B3, Canada	F: 11:00 T: 16:00	closed	closed	closed	F: 11:00 T: 16:00	F: 10:00 T: 16:00	F: 11:00 T: 16:00	bonnett-house-art-gallery.jpg
Worn Doorstep Gallery	44.742226	-65.515822	Landmark	Gallery	<b>Worn Doorstep Gallery</b><br><i>Annapolis Royal, NS B0S 0A8, Canada</i><br>Tel: (902) 532-5837	(902) 532-5837		Annapolis Royal, NS B0S 0A8, Canada								
Stephanie Kossmann Fine Art	44.740297	-65.5083466	Landmark	Gallery	"<b>Stephanie Kossmann Fine Art</b><br><i>585 St George St, Annapolis Royal, NS B0S 1A0, Canada</i><br><a href=""https://www.stephaniekossmann.art/"">https://www.stephaniekossmann.art/</a>"		https://www.stephaniekossmann.art/	585 St George St, Annapolis Royal, NS B0S 1A0, Canada								stephanie-kossmann-fine-art.jpg
Annapolis Royal Library	44.7412964	-65.5082074	Landmark	Library	"<b>Annapolis Royal Library</b><br><i>143 Ritchie St, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-2226<br><a href=""http://www.valleylibrary.ca/branch/annapolis-royal-library"">http://www.valleylibrary.ca/branch/annapolis-royal-library</a>"	(902) 532-2226	http://www.valleylibrary.ca/branch/annapolis-royal-library	143 Ritchie St, Annapolis Royal, NS B0S 1A0, Canada	closed	F: 12:00 T: 20:00	F: 10:00 T: 18:00	F: 12:00 T: 20:00	F: 10:00 T: 18:00	F: 10:00 T: 17:00	closed	annapolis-royal-library.jpg
Parish of Annapolis Music	44.7429491	-65.51717	Landmark	Religious	"<b>Parish of Annapolis Music</b><br><i>340 St George St, Annapolis Royal, NS B0S 0B3, Canada</i><br>Tel: (902) 532-0913<br><a href=""http://www.parishofannapolis.com/"">http://www.parishofannapolis.com/</a>"	(902) 532-0913	http://www.parishofannapolis.com/	340 St George St, Annapolis Royal, NS B0S 0B3, Canada	F: 09:30 T: 12:00	closed	F: 10:00 T: 12:00	F: 17:00 T: 20:00	F: 09:30 T: 12:30	closed	F: 10:00 T: 00:00	parish-of-annapolis-music.jpg
Saint Louis Catholic Parish Church	44.7410761	-65.5099082	Landmark	Religious	"<b>Saint Louis Catholic Parish Church</b><br><i>540 St George St, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 825-3248<br><a href=""https://corpuschristins.ca/st-louis-church-annapolis-royal/"">https://corpuschristins.ca/st-louis-church-annapolis-royal/</a>"	(902) 825-3248	https://corpuschristins.ca/st-louis-church-annapolis-royal/	540 St George St, Annapolis Royal, NS B0S 1A0, Canada								
Kingdom Hall of Jehovah's Witnesses (Annapolis Royal)	44.7641828	-65.4965758	Landmark	Religious	"<b>Kingdom Hall of Jehovah's Witnesses (Annapolis Royal)</b><br><i>4835 Trunk #1 Evangeline Trl, Granville Ferry, NS B0S 0B3, Canada</i><br>Tel: (782) 349-1064<br><a href=""http://www.jw.org/"">http://www.jw.org/</a>"	(782) 349-1064	http://www.jw.org/	4835 Trunk #1 Evangeline Trl, Granville Ferry, NS B0S 0B3, Canada	closed	F: 19:00 T: 21:00	closed	closed	closed	closed	F: 10:00 T: 12:00	kingdom-hall-of-jehovah-s-witnesses-annapolis-royal.jpg
St George and St Andrew United Church	44.7418615	-65.515644	Landmark	Religious	"<b>St George and St Andrew United Church</b><br><i>393 St George St, Annapolis Royal, NS B0S 0A8, Canada</i><br>Tel: (902) 532-7954<br><a href=""http://www.unitedchurchannapolisroyal.com/"">http://www.unitedchurchannapolisroyal.com/</a>"	(902) 532-7954	http://www.unitedchurchannapolisroyal.com/	393 St George St, Annapolis Royal, NS B0S 0A8, Canada								st-george-and-st-andrew-united-church.jpg
Granville Ferry Baptist Church	44.74751899999999	-65.5269586	Landmark	Religious	"<b>Granville Ferry Baptist Church</b><br><i>5273 Granville Rd, Granville Ferry, NS B0S 1A0, Canada</i><br><a href=""http://rmfmcs.com/ARBP/"">http://rmfmcs.com/ARBP/</a>"		http://rmfmcs.com/ARBP/	5273 Granville Rd, Granville Ferry, NS B0S 1A0, Canada								
First United Baptist Church of Annapolis Royal	44.7383224	-65.502098	Landmark	Religious	"<b>First United Baptist Church of Annapolis Royal</b><br><i>762 St George St, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-2134<br><a href=""http://rmfmcs.com/ARBP"">http://rmfmcs.com/ARBP</a>"	(902) 532-2134	http://rmfmcs.com/ARBP	762 St George St, Annapolis Royal, NS B0S 1A0, Canada								first-united-baptist-church-of-annapolis-royal.jpg
New Life Church	44.7639341	-65.4956487	Landmark	Religious	"<b>New Life Church</b><br><i>4852 Hwy 1, Granville Ferry, NS B0S 1A0, Canada</i><br><a href=""http://annapolisvalley.church/"">http://annapolisvalley.church/</a>"		http://annapolisvalley.church/	4852 Hwy 1, Granville Ferry, NS B0S 1A0, Canada	closed	closed	F: 19:00 T: 20:00	closed	closed	closed	F: 10:00 T: 12:00	new-life-church.jpg
The Church of Jesus Christ of Latter-day Saints	44.76909999999999	-65.50103	Landmark	Religious	"<b>The Church of Jesus Christ of Latter-day Saints</b><br><i>120 Parker Mountain Rd, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-5109<br><a href=""https://www.churchofjesuschrist.org/?lang=eng"">https://www.churchofjesuschrist.org/?lang=eng</a>"	(902) 532-5109	https://www.churchofjesuschrist.org/?lang=eng	120 Parker Mountain Rd, Annapolis Royal, NS B0S 1A0, Canada	closed	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	the-church-of-jesus-christ-of-latter-day-saints.jpg
Full Gospel Tabernacle Church PAOC	44.7266341	-65.4879586	Landmark	Religious	<b>Full Gospel Tabernacle Church PAOC</b><br><i>53 W Dalhousie Rd, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-0442	(902) 532-0442		53 W Dalhousie Rd, Annapolis Royal, NS B0S 1A0, Canada								
Granville Beach United Baptist Church	44.7298642	-65.5695537	Landmark	Religious	<b>Granville Beach United Baptist Church</b><br><i>4418 Granville Rd, Granville Ferry, NS B0S 0B3, Canada</i>			4418 Granville Rd, Granville Ferry, NS B0S 0B3, Canada								
Charles Fort National Historic Site	44.74162820000001	-65.51889179999999	Landmark	Historic	"<b>Charles Fort National Historic Site</b><br><i>323 St George St, Granville Ferry, NS B0S 0B0, Canada</i><br>Tel: (902) 532-2397<br><a href=""https://pc.gc.ca/fortcharles?utm_source=gmb&utm_medium=fortcharles"">https://pc.gc.ca/fortcharles?utm_source=gmb&utm_medium=fortcharles</a>"	(902) 532-2397	https://pc.gc.ca/fortcharles?utm_source=gmb&utm_medium=fortcharles	323 St George St, Granville Ferry, NS B0S 0B0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 24:00	charles-fort-national-historic-site.jpg
Annapolis Royal Historic Gardens	44.7414229	-65.5136284	Landmark	Historic	"<b>Annapolis Royal Historic Gardens</b> — Landscaped park on a tidal river, known for its roses & Acadian house built to 17th-century plans.<br><i>441 St George St, Annapolis Royal, NS B0S 0A8, Canada</i><br>Tel: (902) 532-7018<br><a href=""http://historicgardens.com/"">http://historicgardens.com/</a>"	(902) 532-7018	http://historicgardens.com/	441 St George St, Annapolis Royal, NS B0S 0A8, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 20:00	F: 09:00 T: 17:00	annapolis-royal-historic-gardens.jpg
The Buxton Building	44.7438103	-65.5193647	Landmark	Historic	"<b>The Buxton Building</b><br><i>7 Victoria St, Annapolis Royal, NS B0S 0B0, Canada</i><br><a href=""https://atleeblock.substack.com/"">https://atleeblock.substack.com/</a>"		https://atleeblock.substack.com/	7 Victoria St, Annapolis Royal, NS B0S 0B0, Canada								the-buxton-building.jpg
Annapolis Royal Lighthouse	44.7443234	-65.5199732	Landmark	Historic	"<b>Annapolis Royal Lighthouse</b><br><i>247 St George St, Annapolis Royal, NS B0S 1A0, Canada</i><br><a href=""http://www.tourannapolisroyal.com/"">http://www.tourannapolisroyal.com/</a>"		http://www.tourannapolisroyal.com/	247 St George St, Annapolis Royal, NS B0S 1A0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 24:00	annapolis-royal-lighthouse.jpg
French Basin Trail	44.7443148	-65.5140566	Landmark	Historic	<b>French Basin Trail</b><br><i>160-166, Nova Scotia Trunk 1, Annapolis Royal, NS B0S 1A0, Canada</i>			160-166, Nova Scotia Trunk 1, Annapolis Royal, NS B0S 1A0, Canada								french-basin-trail.jpg
King's Theatre	44.7453047	-65.5193291	Landmark	Cultural	"<b>King's Theatre</b><br><i>209 St George St, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-7704<br><a href=""http://www.kingstheatre.ca/"">http://www.kingstheatre.ca/</a>"	(902) 532-7704	http://www.kingstheatre.ca/	209 St George St, Annapolis Royal, NS B0S 1A0, Canada	closed	F: 10:00 T: 15:00	F: 10:00 T: 15:00	F: 10:00 T: 15:00	F: 10:00 T: 15:00	closed	closed	king-s-theatre.jpg
The Garrison House Inn	44.7426383	-65.51683129999999	Landmark	Landmark	"<b>The Garrison House Inn</b> — Antique-filled rooms decorated with local folk art at a 1854 inn featuring a grill restaurant.<br><i>350 St George St, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-5750<br><a href=""https://garrisonhouse.ca/"">https://garrisonhouse.ca/</a>"	(902) 532-5750	https://garrisonhouse.ca/	350 St George St, Annapolis Royal, NS B0S 1A0, Canada								the-garrison-house-inn.jpg
Kaulbach Family Funeral Home	44.74492060000001	-65.5166701	Landmark	Landmark	"<b>Kaulbach Family Funeral Home</b><br><i>190 St Anthony St, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-7555<br><a href=""https://kaulbachfamilyfuneralhome.com/"">https://kaulbachfamilyfuneralhome.com/</a>"	(902) 532-7555	https://kaulbachfamilyfuneralhome.com/	190 St Anthony St, Annapolis Royal, NS B0S 1A0, Canada								
Port Royal Animal Hospital	44.7487372	-65.5139423	Landmark	Landmark	"<b>Port Royal Animal Hospital</b><br><i>21 St Anthony St, Annapolis Royal, NS B0S 0B3, Canada</i><br>Tel: (902) 532-7387<br><a href=""http://www.portroyalanimalhospital.com/"">http://www.portroyalanimalhospital.com/</a>"	(902) 532-7387	http://www.portroyalanimalhospital.com/	21 St Anthony St, Annapolis Royal, NS B0S 0B3, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 13:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	port-royal-animal-hospital.jpg
Annapolis West Education Centre	44.7408681	-65.50279789999999	Landmark	Landmark	"<b>Annapolis West Education Centre</b><br><i>100 Champlain Dr, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-3150<br><a href=""http://www.awec.ednet.ns.ca/"">http://www.awec.ednet.ns.ca/</a>"	(902) 532-3150	http://www.awec.ednet.ns.ca/	100 Champlain Dr, Annapolis Royal, NS B0S 1A0, Canada								annapolis-west-education-centre.jpg
Royal Canadian Legion Branch 21	44.7439925	-65.516077	Landmark	Landmark	"<b>Royal Canadian Legion Branch 21</b><br><i>66 Victoria St, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-5196<br><a href=""http://www.legion.ca/"">http://www.legion.ca/</a>"	(902) 532-5196	http://www.legion.ca/	66 Victoria St, Annapolis Royal, NS B0S 1A0, Canada	closed	F: 12:00 T: 18:00	F: 12:00 T: 18:00	F: 12:00 T: 18:00	F: 12:00 T: 22:00	F: 12:00 T: 18:00	F: 12:00 T: 18:00	royal-canadian-legion-branch-21.jpg
Jost Architects Ltd	44.7443635	-65.5194005	Landmark	Landmark	"<b>Jost Architects Ltd</b><br><i>240 St George St, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-2395<br><a href=""http://www.jost.ca/"">http://www.jost.ca/</a>"	(902) 532-2395	http://www.jost.ca/	240 St George St, Annapolis Royal, NS B0S 1A0, Canada								
Annapolis Royal Nursing Home Ltd	44.7355227	-65.4998912	Landmark	Landmark	"<b>Annapolis Royal Nursing Home Ltd</b><br><i>9745 Nova Scotia Trunk 8, Annapolis Royal, NS B0S 0B3, Canada</i><br>Tel: (902) 532-2240<br><a href=""http://macleodcare.ca/locations/annapolis-royal/"">http://macleodcare.ca/locations/annapolis-royal/</a>"	(902) 532-2240	http://macleodcare.ca/locations/annapolis-royal/	9745 Nova Scotia Trunk 8, Annapolis Royal, NS B0S 0B3, Canada								
Annapolis Community Pool	44.741362	-65.503805	Landmark	Landmark	"<b>Annapolis Community Pool</b><br><i>62 Champlain Dr, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-1777<br><a href=""https://www.annapolispool.org/"">https://www.annapolispool.org/</a>"	(902) 532-1777	https://www.annapolispool.org/	62 Champlain Dr, Annapolis Royal, NS B0S 1A0, Canada	closed	F: 07:00 T: 20:00	F: 07:00 T: 20:00	F: 07:00 T: 20:00	F: 07:00 T: 20:00	F: 07:00 T: 20:00	closed	annapolis-community-pool.jpg
Fairway Insurance Services Inc	44.74514000000001	-65.51724	Landmark	Landmark	<b>Fairway Insurance Services Inc</b><br><i>195 St Anthony St #2, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-7551	(902) 532-7551		195 St Anthony St #2, Annapolis Royal, NS B0S 1A0, Canada								
Fancy Jewellers	44.74287169999999	-65.51819739999999	Landmark	Landmark	<b>Fancy Jewellers</b><br><i>318 St George St, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-5185	(902) 532-5185		318 St George St, Annapolis Royal, NS B0S 1A0, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 16:00	closed	fancy-jewellers.jpg
ARTSPLACE Gallery (Annapolis Region Community Arts Council)	44.74216860000001	-65.5152727	Landmark	Landmark	"<b>ARTSPLACE Gallery (Annapolis Region Community Arts Council)</b><br><i>396 St George St, Annapolis Royal, NS B0S 1A0, Canada</i><br>Tel: (902) 532-7069<br><a href=""http://arcac.ca/"">http://arcac.ca/</a>"	(902) 532-7069	http://arcac.ca/	396 St George St, Annapolis Royal, NS B0S 1A0, Canada	closed	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 11:00 T: 14:00	closed	artsplace-gallery-annapolis-region-community-arts-council.jpg
globalstrings	44.7619991	-65.50220589999999	Landmark	Landmark	"<b>globalstrings</b><br><i>4730 Hwy 1, Granville Centre, NS B0S 1A0, Canada</i><br>Tel: (902) 247-4449<br><a href=""http://www.globalstrings.com/"">http://www.globalstrings.com/</a>"	(902) 247-4449	http://www.globalstrings.com/	4730 Hwy 1, Granville Centre, NS B0S 1A0, Canada	closed	F: 10:00 T: 17:30	F: 10:00 T: 17:30	F: 10:00 T: 17:30	F: 10:00 T: 17:30	F: 10:00 T: 16:00	closed	globalstrings.jpg
Annapolis Royal Police Department	44.74307659999999	-65.519532	Landmark	Landmark	"<b>Annapolis Royal Police Department</b><br><i>285 St George St, Annapolis Royal, NS B0S 0B3, Canada</i><br>Tel: (902) 532-2427<br><a href=""https://annapolisroyal.com/police/"">https://annapolisroyal.com/police/</a>"	(902) 532-2427	https://annapolisroyal.com/police/	285 St George St, Annapolis Royal, NS B0S 0B3, Canada	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	closed	closed	
