name	lat	lng	category	subcategory	description	phone	website	address	hours_mon	hours_tue	hours_wed	hours_thu	hours_fri	hours_sat	hours_sun	image_file
U-Haul Neighborhood Dealer	45.0927633	-64.4919658	Landmark	Landmark	"<b>U-Haul Neighborhood Dealer</b><br><i>139 Nichols Ave, Kentville, NS B4N 5E4, Canada</i><br>Tel: (902) 678-1941<br><a href=""https://www.uhaul.com/Locations/Truck-Rentals-near-Kentville-NS-B4N5E4/058409/?utm_source=gmb&utm_medium=primary&utm_campaign=uhaulsmlm&utm_content=058409"">https://www.uhaul.com/Locations/Truck-Rentals-near-Kentville-NS-B4N5E4/058409/?utm_source=gmb&utm_medium=primary&utm_campaign=uhaulsmlm&utm_content=058409</a>"	(902) 678-1941	https://www.uhaul.com/Locations/Truck-Rentals-near-Kentville-NS-B4N5E4/058409/?utm_source=gmb&utm_medium=primary&utm_campaign=uhaulsmlm&utm_content=058409	139 Nichols Ave, Kentville, NS B4N 5E4, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 14:00	F: 10:00 T: 14:00	u-haul-neighborhood-dealer.jpg
Jessy's Pizza	45.0675771	-64.46375619999999	Landmark	Landmark	"<b>Jessy's Pizza</b><br><i>8934 Commercial St, New Minas, NS B4N 3C9, Canada</i><br>Tel: (902) 678-7777<br><a href=""https://jessyspizza.ca/"">https://jessyspizza.ca/</a>"	(902) 678-7777	https://jessyspizza.ca/	8934 Commercial St, New Minas, NS B4N 3C9, Canada	F: 11:00 T: 22:00	F: 11:00 T: 22:00	F: 11:00 T: 22:00	F: 11:00 T: 22:00	F: 11:00 T: 22:00	F: 11:00 T: 22:00	F: 15:00 T: 21:00	jessy-s-pizza.jpg
Dollarama	45.06865699999999	-64.45646599999999	Landmark	Landmark	"<b>Dollarama</b><br><i>9049 Commercial St New Minas Court, New Minas, NS B4N 5A4, Canada</i><br>Tel: (888) 365-4266<br><a href=""https://www.dollarama.com/en-CA/locations/ns/new-minas-9049-commercial-st?utm_source=G&utm_medium=LPM&utm_campaign=Dollarama"">https://www.dollarama.com/en-CA/locations/ns/new-minas-9049-commercial-st?utm_source=G&utm_medium=LPM&utm_campaign=Dollarama</a>"	(888) 365-4266	https://www.dollarama.com/en-CA/locations/ns/new-minas-9049-commercial-st?utm_source=G&utm_medium=LPM&utm_campaign=Dollarama	9049 Commercial St New Minas Court, New Minas, NS B4N 5A4, Canada	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	dollarama.jpg
Walmart Supercentre	45.069001	-64.45303129999999	Landmark	Landmark	"<b>Walmart Supercentre</b><br><i>9097 Commercial St, New Minas, NS B4N 3E6, Canada</i><br>Tel: (902) 681-4271<br><a href=""https://www.walmart.ca/en/store/3738?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb"">https://www.walmart.ca/en/store/3738?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb</a>"	(902) 681-4271	https://www.walmart.ca/en/store/3738?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb	9097 Commercial St, New Minas, NS B4N 3E6, Canada	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	walmart-supercentre.jpg
Bell Aliant	45.06655310000001	-64.4417239	Landmark	Landmark	"<b>Bell Aliant</b><br><i>9256 Commercial St Level 1, New Minas, NS B4N 4A9, Canada</i><br>Tel: (902) 681-1591<br><a href=""http://storelocator.bell.ca/bellca/en/NS/New-Minas/Bell-Aliant-County-Fair-Mall/BA238?y_source=1_MjkzOTA3My03MTUtbG9jYXRpb24ud2Vic2l0ZQ=="">http://storelocator.bell.ca/bellca/en/NS/New-Minas/Bell-Aliant-County-Fair-Mall/BA238?y_source=1_MjkzOTA3My03MTUtbG9jYXRpb24ud2Vic2l0ZQ==</a>"	(902) 681-1591	http://storelocator.bell.ca/bellca/en/NS/New-Minas/Bell-Aliant-County-Fair-Mall/BA238?y_source=1_MjkzOTA3My03MTUtbG9jYXRpb24ud2Vic2l0ZQ==	9256 Commercial St Level 1, New Minas, NS B4N 4A9, Canada	F: 09:30 T: 18:00	F: 09:30 T: 18:00	F: 09:30 T: 18:00	F: 09:30 T: 19:00	F: 09:30 T: 19:00	F: 09:30 T: 18:00	F: 12:00 T: 17:00	bell-aliant.jpg
The Head Shoppe - New Minas	45.06872980000001	-64.4568558	Landmark	Landmark	"<b>The Head Shoppe - New Minas</b><br><i>Kings, Subd. C, 9049 Commercial St, Kings County, NS B4N 3E6, Canada</i><br>Tel: (902) 681-1355<br><a href=""https://www.headshoppe.ca/"">https://www.headshoppe.ca/</a>"	(902) 681-1355	https://www.headshoppe.ca/	Kings, Subd. C, 9049 Commercial St, Kings County, NS B4N 3E6, Canada	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 17:00	F: 09:00 T: 16:00	closed	the-head-shoppe-new-minas.jpg
Staples	45.0687725	-64.4540669	Landmark	Landmark	"<b>Staples</b> — Chain retailer offering brand-name electronics & print services, plus office supplies & furniture.<br><i>9081 Commercial St, New Minas, NS B4N 3E6, Canada</i><br>Tel: (902) 681-3840<br><a href=""https://stores.staples.ca/ns/newminas/office-supplies-ca-149.html"">https://stores.staples.ca/ns/newminas/office-supplies-ca-149.html</a>"	(902) 681-3840	https://stores.staples.ca/ns/newminas/office-supplies-ca-149.html	9081 Commercial St, New Minas, NS B4N 3E6, Canada	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 10:00 T: 17:00	F: 12:00 T: 17:00	staples.jpg
Subway	45.0677496	-64.451045	Landmark	Landmark	"<b>Subway</b> — Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.<br><i>9141 Commercial St, New Minas, NS B4N 3E6, Canada</i><br>Tel: (902) 365-3505<br><a href=""https://restaurants.subway.com/canada/ns/new-minas/9141-commercial-st?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=5791&utm_campaign=evergreen-2020&y_source=1_MTQ5MjAyNzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"">https://restaurants.subway.com/canada/ns/new-minas/9141-commercial-st?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=5791&utm_campaign=evergreen-2020&y_source=1_MTQ5MjAyNzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D</a>"	(902) 365-3505	https://restaurants.subway.com/canada/ns/new-minas/9141-commercial-st?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=5791&utm_campaign=evergreen-2020&y_source=1_MTQ5MjAyNzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D	9141 Commercial St, New Minas, NS B4N 3E6, Canada	F: 07:00 T: 23:00	F: 07:00 T: 23:00	F: 07:00 T: 23:00	F: 07:00 T: 23:00	F: 07:00 T: 23:00	F: 07:00 T: 23:00	F: 07:00 T: 23:00	subway.jpg
Mud Creek Medical	45.068817	-64.47059999999999	Landmark	Landmark	"<b>Mud Creek Medical</b><br><i>21 Roy Ave, New Minas, NS B4N 3R7, Canada</i><br>Tel: (902) 542-3633<br><a href=""https://mudcreekmedical.ca/"">https://mudcreekmedical.ca/</a>"	(902) 542-3633	https://mudcreekmedical.ca/	21 Roy Ave, New Minas, NS B4N 3R7, Canada	F: 09:00 T: 15:30	F: 09:00 T: 15:30	F: 09:00 T: 19:30	F: 09:00 T: 19:30	F: 09:00 T: 14:00	closed	closed	
Noggins Corner Farm Market	45.0828115	-64.4027855	Landmark	Landmark	"<b>Noggins Corner Farm Market</b><br><i>10009 Nova Scotia Trunk 1, Wolfville, NS B4P 2R2, Canada</i><br>Tel: (902) 542-5515<br><a href=""http://www.nogginsfarm.ca/"">http://www.nogginsfarm.ca/</a>"	(902) 542-5515	http://www.nogginsfarm.ca/	10009 Nova Scotia Trunk 1, Wolfville, NS B4P 2R2, Canada	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	noggins-corner-farm-market.jpg
Video World TV, Stereo, & Appliance	45.07012649999999	-64.47305589999999	Landmark	Landmark	"<b>Video World TV, Stereo, & Appliance</b><br><i>15 Kentucky Ct, New Minas, NS B4N 4N1, Canada</i><br>Tel: (902) 681-0262<br><a href=""https://www.videoworld.ca/"">https://www.videoworld.ca/</a>"	(902) 681-0262	https://www.videoworld.ca/	15 Kentucky Ct, New Minas, NS B4N 4N1, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	video-world-tv-stereo-appliance.jpg
Sushi Fang	45.0703208	-64.4725873	Landmark	Landmark	"<b>Sushi Fang</b><br><i>7 Kentucky Ct, New Minas, NS B4N 4N1, Canada</i><br>Tel: (902) 681-0709<br><a href=""https://www.clover.com/online-ordering/sushi-fang-new-minas"">https://www.clover.com/online-ordering/sushi-fang-new-minas</a>"	(902) 681-0709	https://www.clover.com/online-ordering/sushi-fang-new-minas	7 Kentucky Ct, New Minas, NS B4N 4N1, Canada	F: 11:00 T: 20:00	F: 11:00 T: 20:30	F: 11:00 T: 20:30	F: 11:00 T: 20:30	F: 11:00 T: 21:00	F: 11:00 T: 21:00	F: 12:00 T: 20:30	sushi-fang.jpg
Scotiabank	45.06751329999999	-64.4519512	Landmark	Landmark	"<b>Scotiabank</b><br><i>9129 Commercial St, New Minas, NS B4N 3E6, Canada</i><br>Tel: (902) 681-6108<br><a href=""https://locator.scotiabank.com/branch/41053"">https://locator.scotiabank.com/branch/41053</a>"	(902) 681-6108	https://locator.scotiabank.com/branch/41053	9129 Commercial St, New Minas, NS B4N 3E6, Canada	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	closed	closed	
Giant Tiger	45.0678734	-64.4371524	Landmark	Landmark	"<b>Giant Tiger</b> — Big store offering an eclectic mix of household items, beauty products, clothes & food.<br><i>18 Millett Dr, New Minas, NS B4N 0G8, Canada</i><br>Tel: (902) 681-7808<br><a href=""https://stores.gianttiger.com/ns/newminas/new-minas-millett-dr-00183.html"">https://stores.gianttiger.com/ns/newminas/new-minas-millett-dr-00183.html</a>"	(902) 681-7808	https://stores.gianttiger.com/ns/newminas/new-minas-millett-dr-00183.html	18 Millett Dr, New Minas, NS B4N 0G8, Canada	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 09:00 T: 18:00	giant-tiger.jpg
Forbes Kia	45.0562537	-64.4691445	Landmark	Landmark	"<b>Forbes Kia</b><br><i>5488 Prospect Rd, New Minas, NS B4N 3K8, Canada</i><br>Tel: (902) 681-2144<br><a href=""http://www.forbeskia.com/"">http://www.forbeskia.com/</a>"	(902) 681-2144	http://www.forbeskia.com/	5488 Prospect Rd, New Minas, NS B4N 3K8, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 09:00 T: 15:00	closed	forbes-kia.jpg
GBS Technologies TELUS & Koodo	45.06656149999999	-64.4430162	Landmark	Landmark	"<b>GBS Technologies TELUS & Koodo</b><br><i>County Fair Mall, 9256 Commercial St, New Minas, NS B4N 4A9, Canada</i><br>Tel: (902) 681-1900<br><a href=""https://telusprograms.com/en-ca/campaigns/gbstechnologies/"">https://telusprograms.com/en-ca/campaigns/gbstechnologies/</a>"	(902) 681-1900	https://telusprograms.com/en-ca/campaigns/gbstechnologies/	County Fair Mall, 9256 Commercial St, New Minas, NS B4N 4A9, Canada	F: 09:30 T: 19:00	F: 09:30 T: 19:00	F: 09:30 T: 19:00	F: 09:30 T: 19:00	F: 09:30 T: 19:00	F: 09:30 T: 18:00	closed	
Coles - County Fair Mall	45.0663914	-64.4426932	Landmark	Landmark	"<b>Coles - County Fair Mall</b><br><i>9256 Commercial St, New Minas, NS B4N 4A9, Canada</i><br>Tel: (902) 681-0880<br><a href=""https://www.indigo.ca/en-ca/store-locator/new-minas-coles-county-fair-mall.html"">https://www.indigo.ca/en-ca/store-locator/new-minas-coles-county-fair-mall.html</a>"	(902) 681-0880	https://www.indigo.ca/en-ca/store-locator/new-minas-coles-county-fair-mall.html	9256 Commercial St, New Minas, NS B4N 4A9, Canada	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 18:00	F: 12:00 T: 17:00	coles-county-fair-mall.jpg
Sherdon Developments	45.06682300000001	-64.4531105	Landmark	Landmark	"<b>Sherdon Developments</b><br><i>9108 Commercial St, New Minas, NS B4N 3E5, Canada</i><br>Tel: (902) 681-1331<br><a href=""http://www.sherdon.ca/"">http://www.sherdon.ca/</a>"	(902) 681-1331	http://www.sherdon.ca/	9108 Commercial St, New Minas, NS B4N 3E5, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	
Sherdon Self Storage	45.06733	-64.453029	Landmark	Landmark	"<b>Sherdon Self Storage</b><br><i>9108 Commercial St, New Minas, NS B4N 3E5, Canada</i><br>Tel: (902) 681-1331<br><a href=""http://www.sherdonstorage.ca/"">http://www.sherdonstorage.ca/</a>"	(902) 681-1331	http://www.sherdonstorage.ca/	9108 Commercial St, New Minas, NS B4N 3E5, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	sherdon-self-storage.jpg
FYidoctors - New Minas	45.0686507	-64.4406178	Landmark	Landmark	"<b>FYidoctors - New Minas</b><br><i>54 Silver Fox Ave Unit 78, New Minas, NS B4N 0E4, Canada</i><br>Tel: (902) 681-1511<br><a href=""https://fyidoctors.com/pages/fyidoctors-new-minas"">https://fyidoctors.com/pages/fyidoctors-new-minas</a>"	(902) 681-1511	https://fyidoctors.com/pages/fyidoctors-new-minas	54 Silver Fox Ave Unit 78, New Minas, NS B4N 0E4, Canada	F: 08:30 T: 17:00	F: 08:30 T: 17:00	F: 10:00 T: 19:00	F: 08:30 T: 17:00	F: 08:30 T: 17:00	closed	closed	fyidoctors-new-minas.jpg
Valley Power Products	45.0693682	-64.466045	Landmark	Landmark	"<b>Valley Power Products</b><br><i>9 Nova Dr, New Minas, NS B4N 3G7, Canada</i><br>Tel: (902) 681-0700<br><a href=""https://www.valleypower.ca/"">https://www.valleypower.ca/</a>"	(902) 681-0700	https://www.valleypower.ca/	9 Nova Dr, New Minas, NS B4N 3G7, Canada	F: 07:30 T: 17:00	F: 07:30 T: 17:00	F: 07:30 T: 17:00	F: 07:30 T: 17:00	F: 07:30 T: 17:00	closed	closed	
Consignor's Place	45.0696681	-64.4621315	Landmark	Landmark	"<b>Consignor's Place</b><br><i>77 Crescent Dr, New Minas, NS B4N 3G7, Canada</i><br>Tel: (902) 681-6075<br><a href=""http://www.consignorsplace.com/"">http://www.consignorsplace.com/</a>"	(902) 681-6075	http://www.consignorsplace.com/	77 Crescent Dr, New Minas, NS B4N 3G7, Canada	F: 09:30 T: 17:30	F: 09:30 T: 17:30	F: 09:30 T: 21:00	F: 09:30 T: 21:00	F: 09:30 T: 21:00	F: 09:30 T: 17:30	F: 09:30 T: 17:30	
RBC Royal Bank	45.06755649999999	-64.4438101	Landmark	Landmark	"<b>RBC Royal Bank</b><br><i>9238 Commercial St, New Minas, NS B4N 3E9, Canada</i><br>Tel: (902) 681-8333<br><a href=""https://maps.rbcroyalbank.com/NS-NEW%20MINAS-branch-5103"">https://maps.rbcroyalbank.com/NS-NEW%20MINAS-branch-5103</a>"	(902) 681-8333	https://maps.rbcroyalbank.com/NS-NEW%20MINAS-branch-5103	9238 Commercial St, New Minas, NS B4N 3E9, Canada	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 20:00	F: 09:30 T: 17:00	closed	closed	
Raymond James Ltd	45.06885429999999	-64.46582339999999	Landmark	Landmark	"<b>Raymond James Ltd</b><br><i>8903 Commercial St, New Minas, NS B4N 3E1, Canada</i><br>Tel: (902) 679-2881<br><a href=""http://www.raymondjames.ca/"">http://www.raymondjames.ca/</a>"	(902) 679-2881	http://www.raymondjames.ca/	8903 Commercial St, New Minas, NS B4N 3E1, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	
Burger King	45.066883	-64.4505121	Landmark	Landmark	"<b>Burger King</b> — Well-known fast-food chain serving grilled burgers, fries & shakes.<br><i>9148 Commercial St, New Minas, NS B4N 3E5, Canada</i><br>Tel: (902) 681-1203<br><a href=""https://www.burgerking.ca/"">https://www.burgerking.ca/</a>"	(902) 681-1203	https://www.burgerking.ca/	9148 Commercial St, New Minas, NS B4N 3E5, Canada	F: 07:00 T: 01:00	F: 07:00 T: 01:00	F: 07:00 T: 01:00	F: 07:00 T: 01:00	F: 07:00 T: 01:00	F: 07:00 T: 01:00	F: 07:00 T: 01:00	burger-king.jpg
Irving Oil	45.0569753	-64.4705366	Landmark	Landmark	"<b>Irving Oil</b><br><i>5477 Prospect Rd, Hwy 101 W Exit 12, New Minas, NS B4N 3K9, Canada</i><br>Tel: (902) 681-0224<br><a href=""https://www.irvingoil.com/location/irving-oil-26896?utm_source=G&utm_medium=lpm&utm_campaign=irving"">https://www.irvingoil.com/location/irving-oil-26896?utm_source=G&utm_medium=lpm&utm_campaign=irving</a>"	(902) 681-0224	https://www.irvingoil.com/location/irving-oil-26896?utm_source=G&utm_medium=lpm&utm_campaign=irving	5477 Prospect Rd, Hwy 101 W Exit 12, New Minas, NS B4N 3K9, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 24:00	irving-oil.jpg
First Choice Hair	45.068871	-64.464141	Landmark	Landmark	"<b>First Choice Hair</b><br><i>8927 Commercial St, New Minas, NS B4N 3E1, Canada</i><br>Tel: (902) 681-2112<br><a href=""https://www.firstchoice.com/locations/nearme/haircut/ns/new-minas/8927-commercial-st/51071"">https://www.firstchoice.com/locations/nearme/haircut/ns/new-minas/8927-commercial-st/51071</a>"	(902) 681-2112	https://www.firstchoice.com/locations/nearme/haircut/ns/new-minas/8927-commercial-st/51071	8927 Commercial St, New Minas, NS B4N 3E1, Canada	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 17:00	closed	first-choice-hair.jpg
Nova Scotia Fisherman Skincare	45.067781	-64.4501981	Landmark	Landmark	"<b>Nova Scotia Fisherman Skincare</b><br><i>15 Jones Rd, New Minas, NS B4N 3N2, Canada</i><br>Tel: (888) 681-1362<br><a href=""http://www.novascotiafisherman.com/"">http://www.novascotiafisherman.com/</a>"	(888) 681-1362	http://www.novascotiafisherman.com/	15 Jones Rd, New Minas, NS B4N 3N2, Canada	F: 07:00 T: 14:30	F: 07:00 T: 14:30	F: 07:00 T: 14:30	F: 07:00 T: 14:30	F: 07:00 T: 14:30	closed	closed	nova-scotia-fisherman-skincare.jpg
ABLE Engineering & Land Surveying Services	45.067456	-64.45014119999999	Landmark	Landmark	"<b>ABLE Engineering & Land Surveying Services</b><br><i>9153 Commercial St, New Minas, NS B4N 3N2, Canada</i><br>Tel: (833) 756-8433<br><a href=""http://www.ableinc.ca/"">http://www.ableinc.ca/</a>"	(833) 756-8433	http://www.ableinc.ca/	9153 Commercial St, New Minas, NS B4N 3N2, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	able-engineering-land-surveying-services.jpg
Lawtons Drugs Kentville	45.077353	-64.495114	Landmark	Landmark	"<b>Lawtons Drugs Kentville</b><br><i>363 Main St, Kentville, NS B4N1K7, Canada</i><br>Tel: (902) 678-3308<br><a href=""https://lawtons.ca/stores/kentville/?utm_source=G&utm_medium=lpm&utm_campaign=Sobeys"">https://lawtons.ca/stores/kentville/?utm_source=G&utm_medium=lpm&utm_campaign=Sobeys</a>"	(902) 678-3308	https://lawtons.ca/stores/kentville/?utm_source=G&utm_medium=lpm&utm_campaign=Sobeys	363 Main St, Kentville, NS B4N1K7, Canada	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 17:00	F: 11:00 T: 17:00	
H&R Block	45.0682976	-64.44009009999999	Landmark	Landmark	"<b>H&R Block</b><br><i>54 Silver Fox Ave Unit 11, New Minas, NS B4N 0E4, Canada</i><br>Tel: (902) 681-2201<br><a href=""https://www.hrblock.ca/stores/54-silver-fox-avenue-11/"">https://www.hrblock.ca/stores/54-silver-fox-avenue-11/</a>"	(902) 681-2201	https://www.hrblock.ca/stores/54-silver-fox-avenue-11/	54 Silver Fox Ave Unit 11, New Minas, NS B4N 0E4, Canada	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	closed	closed	h-r-block.jpg
Rick`s Frame & Art	45.07043110000001	-64.4404837	Landmark	Landmark	"<b>Rick`s Frame & Art</b><br><i>9325 Commercial St, New Minas, NS B4N 3G2, Canada</i><br>Tel: (902) 365-1234<br><a href=""http://www.rickpenney.com/"">http://www.rickpenney.com/</a>"	(902) 365-1234	http://www.rickpenney.com/	9325 Commercial St, New Minas, NS B4N 3G2, Canada	closed	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 15:00	closed	rick-s-frame-art.jpg
Under The Hood Auto Service Inc.	45.0889167	-64.4421157	Landmark	Landmark	"<b>Under The Hood Auto Service Inc.</b><br><i>883 Belcher St, Port Williams, NS B0P 1T0, Canada</i><br>Tel: (902) 542-8080<br><a href=""http://underthehoodautoservice.ca/"">http://underthehoodautoservice.ca/</a>"	(902) 542-8080	http://underthehoodautoservice.ca/	883 Belcher St, Port Williams, NS B0P 1T0, Canada	F: 07:00 T: 17:30	F: 07:00 T: 17:30	F: 07:00 T: 17:30	F: 07:00 T: 17:30	closed	closed	closed	under-the-hood-auto-service-inc.jpg
Kings County Adult High School	45.0678697	-64.4493476	Landmark	Landmark	"<b>Kings County Adult High School</b><br><i>18 Jones Rd, New Minas, NS B4N 3N1, Canada</i><br>Tel: (902) 681-4930<br><a href=""http://www.kcahs.ednet.ns.ca/"">http://www.kcahs.ednet.ns.ca/</a>"	(902) 681-4930	http://www.kcahs.ednet.ns.ca/	18 Jones Rd, New Minas, NS B4N 3N1, Canada								
Money Direct | Payday Loans & Cheque Cashing New Minas	45.0690913	-64.4430493	Landmark	Landmark	"<b>Money Direct | Payday Loans & Cheque Cashing New Minas</b><br><i>9275 Commercial St, New Minas, NS B4N 3G2, Canada</i><br>Tel: (902) 681-4729<br><a href=""https://moneydirectstore.ca/locations/new-minas/?utm_source=google&utm_medium=organic&utm_campaign=Qode_GBP"">https://moneydirectstore.ca/locations/new-minas/?utm_source=google&utm_medium=organic&utm_campaign=Qode_GBP</a>"	(902) 681-4729	https://moneydirectstore.ca/locations/new-minas/?utm_source=google&utm_medium=organic&utm_campaign=Qode_GBP	9275 Commercial St, New Minas, NS B4N 3G2, Canada	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 17:00	closed	money-direct-payday-loans-cheque-cashing-new-minas.jpg
Fairstone	45.0683921	-64.4644078	Landmark	Landmark	"<b>Fairstone</b><br><i>8927 Commercial St #1, New Minas, NS B4N 3E2, Canada</i><br>Tel: (902) 681-1616<br><a href=""https://branches.fairstone.ca/ns/newminas/8927-commercial-st.-unit-1-670029.html"">https://branches.fairstone.ca/ns/newminas/8927-commercial-st.-unit-1-670029.html</a>"	(902) 681-1616	https://branches.fairstone.ca/ns/newminas/8927-commercial-st.-unit-1-670029.html	8927 Commercial St #1, New Minas, NS B4N 3E2, Canada	F: 09:00 T: 17:30	F: 09:00 T: 17:30	F: 09:00 T: 17:30	F: 09:00 T: 19:00	F: 09:00 T: 17:00	closed	closed	fairstone.jpg
Gates Insurance Agency Limited	45.0695196	-64.4737691	Landmark	Landmark	"<b>Gates Insurance Agency Limited</b><br><i>28 Kentucky Ct, New Minas, NS B4N 4N2, Canada</i><br>Tel: (902) 681-1234<br><a href=""https://gatesinsurance.ca/"">https://gatesinsurance.ca/</a>"	(902) 681-1234	https://gatesinsurance.ca/	28 Kentucky Ct, New Minas, NS B4N 4N2, Canada	F: 09:00 T: 16:30	F: 09:00 T: 16:30	F: 09:00 T: 16:30	F: 09:00 T: 16:30	F: 09:00 T: 16:30	closed	closed	gates-insurance-agency-limited.jpg
Money Mart	45.06707050000001	-64.4527174	Landmark	Landmark	"<b>Money Mart</b><br><i>9114A Commercial St, New Minas, NS B4N 3E5, Canada</i><br>Tel: (902) 678-3033<br><a href=""https://www.moneymart.ca/en/branch/90651/9114a-commercial-street"">https://www.moneymart.ca/en/branch/90651/9114a-commercial-street</a>"	(902) 678-3033	https://www.moneymart.ca/en/branch/90651/9114a-commercial-street	9114A Commercial St, New Minas, NS B4N 3E5, Canada	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 21:00	F: 09:00 T: 17:00	closed	money-mart.jpg
Speedy Glass New Minas	45.068222	-64.4676437	Landmark	Landmark	"<b>Speedy Glass New Minas</b><br><i>11 Dow Rd, New Minas, NS B4N 3R4, Canada</i><br>Tel: (902) 681-4488<br><a href=""https://www.speedyglass.ca/en/service-centre/ns/new-minas/speedy-glass-new-minas?utm_source=google&utm_medium=local&utm_campaign=Speedy%20Glass%20New%20Minas"">https://www.speedyglass.ca/en/service-centre/ns/new-minas/speedy-glass-new-minas?utm_source=google&utm_medium=local&utm_campaign=Speedy%20Glass%20New%20Minas</a>"	(902) 681-4488	https://www.speedyglass.ca/en/service-centre/ns/new-minas/speedy-glass-new-minas?utm_source=google&utm_medium=local&utm_campaign=Speedy%20Glass%20New%20Minas	11 Dow Rd, New Minas, NS B4N 3R4, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	speedy-glass-new-minas.jpg
Heritage Memorials Ltd	45.0710054	-64.4722846	Landmark	Landmark	"<b>Heritage Memorials Ltd</b><br><i>8777 Commercial St, New Minas, NS B4N 3C4, Canada</i><br>Tel: (902) 681-1836<br><a href=""https://heritagememorials.com/"">https://heritagememorials.com/</a>"	(902) 681-1836	https://heritagememorials.com/	8777 Commercial St, New Minas, NS B4N 3C4, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	heritage-memorials-ltd.jpg
